stringA,stringB,itemNumber,type
pargest,servica,4,original
trinche,advical,36,original
strewri,forings,27,original
arthrol,moutlem,24,original
tessina,prousup,48,original
sersice,fityrud,43,original
exturea,limanol,16,original
hastems,pachang,34,original
lifinta,raddreg,6,original
weastin,rembrob,38,original
thervil,howinge,3,original
nothrog,montsim,11,original
systina,clarral,14,original
premser,groctsi,10,original
howseri,becadev,22,original
somersi,larlize,23,original
anceste,bollyze,49,original
vernion,gramile,15,original
incleas,sanybon,25,original
anotain,himumma,46,original
telcout,jusessa,20,original
deffent,specity,17,original
sectori,belysty,39,original
sounano,posiver,18,original
slanoth,pervica,29,original
proundi,pertice,33,original
morying,anottac,42,original
suption,montems,12,original
shoureg,domeave,7,original
prounds,rousent,35,original
togriva,worinta,21,original
pranomp,arcents,40,original
dolsimp,clester,41,original
shouges,anathly,5,original
wiligna,materal,30,original
commedi,englita,26,original
devervi,dessaga,19,original
probble,slannet,44,original
qualrev,meentra,47,original
benervi,fainges,1,original
suppopp,tatinse,50,original
partify,pritent,37,original
thregul,avelian,13,original
devivar,mestins,32,original
varketa,throuss,9,original
suprovi,whetesi,45,original
grashin,delpith,2,original
throdyn,ausenus,8,original
filisma,engstin,31,original
suprega,refends,28,original
becadev,englita,84,new
nothrog,specity,66,new
shoureg,slannet,114,new
devervi,thervil,68,new
throuss,shouges,71,new
specity,vernion,55,new
anottac,specity,112,new
partify,tessina,122,new
tatinse,bollyze,130,new
meentra,wiligna,124,new
probble,weastin,121,new
sounano,belysty,105,new
tatinse,fityrud,133,new
shouges,domeave,70,new
fityrud,hastems,145,new
exturea,forings,82,new
domeave,gramile,76,new
howinge,throuss,74,new
prounds,delpith,86,new
groctsi,fainges,54,new
fainges,thregul,62,new
commedi,pertice,104,new
montems,larlize,78,new
forings,hastems,95,new
pritent,morying,137,new
larlize,tessina,148,new
weastin,becadev,102,new
probble,worinta,146,new
montems,himumma,132,new
materal,shouges,69,new
pargest,qualrev,119,new
whetesi,fityrud,149,new
groctsi,somersi,65,new
throuss,suppopp,135,new
suppopp,worinta,131,new
forings,incleas,88,new
dessaga,servica,80,new
devivar,engstin,118,new
avelian,togriva,77,new
worinta,partify,106,new
tessina,shoureg,113,new
premser,prounds,87,new
nothrog,wiligna,81,new
anotain,rembrob,138,new
shouges,telcout,51,new
weastin,limanol,101,new
qualrev,clester,134,new
belysty,vernion,94,new
rousent,suprega,109,new
fityrud,systina,117,new
filisma,hastems,92,new
materal,commedi,98,new
belysty,sersice,125,new
filisma,incleas,108,new
gramile,howseri,52,new
pranomp,deffent,91,new
premser,proundi,83,new
proundi,mestins,111,new
incleas,shoureg,56,new
delpith,togriva,79,new
commedi,anottac,103,new
meentra,suppopp,136,new
anceste,belysty,129,new
morying,whetesi,150,new
weastin,forings,120,new
limanol,deffent,75,new
lifinta,raddreg,59,new
pervica,anceste,141,new
moutlem,whetesi,116,new
worinta,raddreg,53,new
wiligna,hastems,107,new
devivar,pertice,100,new
deffent,qualrev,147,new
domeave,suppopp,123,new
shouges,sersice,89,new
devervi,vernion,64,new
sanybon,nothrog,73,new
anceste,sanybon,139,new
suppopp,sectori,126,new
thervil,varketa,58,new
worinta,himumma,142,new
deffent,belysty,97,new
anotain,commedi,128,new
becadev,systina,63,new
fainges,himumma,110,new
pervica,arcents,115,new
prounds,anceste,143,new
commedi,mestins,96,new
filisma,exturea,85,new
prounds,dessaga,99,new
howinge,nothrog,72,new
hastems,dolsimp,144,new
pargest,pervica,57,new
anathly,thregul,61,new
clester,fityrud,127,new
grashin,sectori,90,new
varketa,arthrol,67,new
systina,raddreg,60,new
jusessa,anceste,140,new
meentra,raddreg,93,new
