stringA,stringB,itemNumber,type
domeave,shoureg,7,original
anceste,bollyze,49,original
exturea,limanol,16,original
vernion,gramile,15,original
montems,suption,12,original
strewri,forings,27,original
systina,clarral,14,original
deffent,specity,17,original
englita,commedi,26,original
anotain,himumma,46,original
worinta,togriva,21,original
sersice,fityrud,43,original
pertice,proundi,33,original
meentra,qualrev,47,original
somersi,larlize,23,original
clester,dolsimp,41,original
howseri,becadev,22,original
thervil,howinge,3,original
engstin,filisma,31,original
lifinta,raddreg,6,original
slannet,probble,44,original
materal,wiligna,30,original
arthrol,moutlem,24,original
premser,groctsi,10,original
hastems,pachang,34,original
prounds,rousent,35,original
servica,pargest,4,original
suprovi,whetesi,45,original
grashin,delpith,2,original
shouges,anathly,5,original
jusessa,telcout,20,original
partify,pritent,37,original
pervica,slanoth,29,original
prousup,tessina,48,original
morying,anottac,42,original
benervi,fainges,1,original
advical,trinche,36,original
posiver,sounano,18,original
suprega,refends,28,original
pranomp,arcents,40,original
montsim,nothrog,11,original
sanybon,incleas,25,original
devivar,mestins,32,original
belysty,sectori,39,original
devervi,dessaga,19,original
thregul,avelian,13,original
varketa,throuss,9,original
throdyn,ausenus,8,original
suppopp,tatinse,50,original
rembrob,weastin,38,original
prounds,tessina,135,new
slannet,prounds,139,new
commedi,delpith,64,new
exturea,raddreg,78,new
thervil,suprega,65,new
specity,arcents,102,new
wiligna,trinche,100,new
prounds,anottac,132,new
arcents,morying,137,new
grashin,meentra,106,new
devervi,premser,66,new
fityrud,englita,140,new
howinge,nothrog,77,new
dolsimp,throuss,118,new
raddreg,refends,67,new
worinta,larlize,86,new
rousent,suption,81,new
slannet,groctsi,103,new
sectori,partify,122,new
devervi,systina,55,new
shouges,anottac,85,new
throdyn,engstin,82,new
worinta,grashin,59,new
suprovi,vernion,117,new
fainges,gramile,70,new
prousup,sectori,138,new
groctsi,dessaga,72,new
sersice,jusessa,115,new
shouges,montems,79,new
tessina,suprega,142,new
exturea,clarral,75,new
specity,slannet,114,new
devervi,tessina,121,new
throuss,posiver,71,new
arcents,limanol,101,new
moutlem,slannet,98,new
throuss,qualrev,144,new
howinge,tessina,119,new
sanybon,trinche,92,new
commedi,vernion,89,new
pranomp,sersice,130,new
fityrud,pritent,134,new
pritent,advical,147,new
benervi,sounano,54,new
weastin,filisma,113,new
probble,delpith,93,new
pranomp,sectori,124,new
pertice,becadev,96,new
clester,prousup,131,new
sounano,clarral,58,new
limanol,exturea,69,new
shouges,slanoth,73,new
dolsimp,slannet,127,new
pachang,anotain,143,new
advical,sectori,136,new
delpith,fityrud,105,new
himumma,avelian,129,new
anotain,fityrud,150,new
anathly,suprega,52,new
dessaga,benervi,53,new
becadev,hastems,120,new
montems,grashin,68,new
pargest,moutlem,63,new
weastin,belysty,141,new
rousent,bollyze,148,new
worinta,howinge,56,new
wiligna,avelian,90,new
telcout,prousup,125,new
anotain,thregul,99,new
pranomp,whetesi,146,new
delpith,qualrev,91,new
himumma,nothrog,108,new
mestins,thregul,84,new
refends,benervi,76,new
fainges,belysty,88,new
suption,slannet,112,new
materal,filisma,97,new
telcout,shouges,80,new
devervi,meentra,149,new
proundi,slannet,145,new
mestins,prousup,128,new
varketa,whetesi,110,new
worinta,partify,94,new
trinche,prounds,104,new
ausenus,devervi,57,new
thregul,montems,51,new
ausenus,fityrud,95,new
belysty,vernion,111,new
lifinta,probble,116,new
specity,somersi,87,new
clarral,anceste,126,new
gramile,pargest,61,new
domeave,shoureg,62,new
vernion,wiligna,83,new
forings,pargest,74,new
systina,specity,60,new
probble,slanoth,123,new
materal,pervica,107,new
whetesi,partify,133,new
somersi,rembrob,109,new
