stringA,stringB,itemNumber,type
vernion,gramile,15,original
tessina,prousup,48,original
dessaga,devervi,19,original
trinche,advical,36,original
englita,commedi,26,original
anotain,himumma,46,original
thervil,howinge,3,original
anceste,bollyze,49,original
lifinta,raddreg,6,original
whetesi,suprovi,45,original
engstin,filisma,31,original
strewri,forings,27,original
sounano,posiver,18,original
pritent,partify,37,original
avelian,thregul,13,original
throuss,varketa,9,original
exturea,limanol,16,original
somersi,larlize,23,original
nothrog,montsim,11,original
arthrol,moutlem,24,original
weastin,rembrob,38,original
materal,wiligna,30,original
sectori,belysty,39,original
howseri,becadev,22,original
slanoth,pervica,29,original
fityrud,sersice,43,original
benervi,fainges,1,original
pranomp,arcents,40,original
shouges,anathly,5,original
specity,deffent,17,original
togriva,worinta,21,original
jusessa,telcout,20,original
grashin,delpith,2,original
suption,montems,12,original
clarral,systina,14,original
throdyn,ausenus,8,original
groctsi,premser,10,original
sanybon,incleas,25,original
devivar,mestins,32,original
suprega,refends,28,original
qualrev,meentra,47,original
probble,slannet,44,original
suppopp,tatinse,50,original
prounds,rousent,35,original
dolsimp,clester,41,original
servica,pargest,4,original
shoureg,domeave,7,original
proundi,pertice,33,original
morying,anottac,42,original
pachang,hastems,34,original
thervil,larlize,79,new
somersi,pranomp,93,new
tatinse,prounds,127,new
montsim,fainges,56,new
meentra,howinge,118,new
slannet,rembrob,122,new
vernion,belysty,107,new
prousup,rousent,130,new
engstin,advical,116,new
proundi,sectori,138,new
anathly,devervi,68,new
thervil,varketa,59,new
weastin,sanybon,113,new
servica,sounano,78,new
vernion,qualrev,147,new
somersi,partify,114,new
premser,varketa,65,new
sanybon,materal,91,new
sersice,specity,115,new
slanoth,clarral,81,new
lifinta,shouges,52,new
thregul,arcents,100,new
wiligna,rousent,110,new
worinta,suprovi,139,new
engstin,pachang,102,new
sanybon,anathly,74,new
morying,whetesi,140,new
tessina,suprovi,146,new
dolsimp,clester,145,new
deffent,rembrob,111,new
specity,anathly,57,new
shouges,deffent,72,new
whetesi,wiligna,148,new
tessina,howinge,101,new
commedi,clester,119,new
bollyze,delpith,134,new
sanybon,sounano,84,new
probble,slanoth,135,new
belysty,exturea,109,new
refends,limanol,87,new
materal,fityrud,143,new
anathly,raddreg,77,new
proundi,englita,112,new
shoureg,slanoth,64,new
morying,meentra,141,new
vernion,suption,61,new
anathly,gramile,55,new
thervil,devervi,51,new
commedi,howseri,88,new
montems,varketa,67,new
fityrud,hastems,121,new
morying,arthrol,106,new
thervil,advical,89,new
rembrob,hastems,150,new
pritent,belysty,129,new
prousup,somersi,131,new
arcents,filisma,103,new
premser,becadev,69,new
thervil,forings,75,new
fityrud,arcents,144,new
strewri,proundi,92,new
mestins,throdyn,85,new
prounds,pritent,123,new
pervica,rousent,117,new
limanol,pargest,53,new
pargest,moutlem,76,new
shoureg,thervil,66,new
benervi,nothrog,62,new
arcents,clarral,95,new
himumma,slanoth,126,new
premser,limanol,54,new
wiligna,sersice,136,new
probble,engstin,133,new
suprovi,mestins,125,new
mestins,pervica,105,new
materal,suppopp,124,new
pertice,prounds,99,new
clester,montsim,90,new
moutlem,lifinta,63,new
clarral,trinche,86,new
thervil,belysty,83,new
montsim,sersice,104,new
commedi,thervil,73,new
hastems,himumma,149,new
moutlem,materal,82,new
belysty,somersi,94,new
deffent,raddreg,71,new
premser,bollyze,137,new
benervi,refends,80,new
larlize,anceste,128,new
suprovi,somersi,142,new
larlize,ausenus,60,new
wiligna,sectori,120,new
benervi,avelian,70,new
anathly,suprovi,96,new
nothrog,dolsimp,108,new
refends,rembrob,97,new
gramile,montems,58,new
rembrob,anotain,132,new
dolsimp,vernion,98,new
