stringA,stringB,itemNumber,type
rousent,prounds,35,original
whetesi,suprovi,45,original
delpith,grashin,2,original
anotain,himumma,46,original
sectori,belysty,39,original
deffent,specity,17,original
sounano,posiver,18,original
worinta,togriva,21,original
exturea,limanol,16,original
refends,suprega,28,original
hastems,pachang,34,original
premser,groctsi,10,original
arcents,pranomp,40,original
englita,commedi,26,original
vernion,gramile,15,original
meentra,qualrev,47,original
telcout,jusessa,20,original
tessina,prousup,48,original
anceste,bollyze,49,original
sersice,fityrud,43,original
fainges,benervi,1,original
clester,dolsimp,41,original
engstin,filisma,31,original
slanoth,pervica,29,original
anathly,shouges,5,original
partify,pritent,37,original
clarral,systina,14,original
wiligna,materal,30,original
moutlem,arthrol,24,original
servica,pargest,4,original
larlize,somersi,23,original
thregul,avelian,13,original
suppopp,tatinse,50,original
howinge,thervil,3,original
morying,anottac,42,original
proundi,pertice,33,original
probble,slannet,44,original
montsim,nothrog,11,original
devervi,dessaga,19,original
rembrob,weastin,38,original
suption,montems,12,original
shoureg,domeave,7,original
becadev,howseri,22,original
throdyn,ausenus,8,original
devivar,mestins,32,original
varketa,throuss,9,original
advical,trinche,36,original
raddreg,lifinta,6,original
sanybon,incleas,25,original
forings,strewri,27,original
groctsi,tatinse,138,new
tessina,suprovi,149,new
montems,prousup,122,new
worinta,suption,56,new
shouges,exturea,64,new
engstin,gramile,83,new
englita,varketa,54,new
tessina,thregul,118,new
dolsimp,ausenus,100,new
howseri,suption,57,new
bollyze,weastin,142,new
pertice,advical,105,new
throuss,forings,84,new
fityrud,nothrog,116,new
incleas,wiligna,98,new
grashin,thervil,73,new
advical,tatinse,126,new
thervil,suption,51,new
exturea,advical,94,new
lifinta,pranomp,88,new
fainges,fityrud,106,new
sanybon,weastin,101,new
strewri,belysty,109,new
pertice,benervi,70,new
raddreg,anathly,58,new
slanoth,partify,96,new
qualrev,meentra,143,new
telcout,larlize,89,new
moutlem,throuss,61,new
posiver,whetesi,112,new
specity,tessina,121,new
trinche,partify,123,new
sectori,pachang,131,new
himumma,sectori,141,new
exturea,jusessa,65,new
ausenus,prounds,90,new
thregul,whetesi,108,new
rembrob,hastems,146,new
partify,anottac,139,new
systina,suption,67,new
thregul,pargest,63,new
clester,suppopp,129,new
throuss,becadev,68,new
throdyn,systina,55,new
arcents,rembrob,130,new
nothrog,thregul,78,new
prounds,montems,85,new
premser,dolsimp,113,new
rousent,pachang,104,new
rembrob,slanoth,92,new
limanol,pertice,81,new
commedi,sounano,82,new
advical,anceste,136,new
servica,domeave,62,new
proundi,tessina,135,new
suption,throuss,72,new
dolsimp,refends,144,new
groctsi,montems,53,new
tessina,posiver,127,new
jusessa,domeave,77,new
probble,meentra,124,new
prousup,howseri,125,new
somersi,partify,120,new
throdyn,vernion,52,new
fityrud,sectori,128,new
devivar,throuss,86,new
avelian,varketa,66,new
systina,belysty,115,new
exturea,servica,59,new
slannet,dolsimp,148,new
exturea,partify,117,new
hastems,moutlem,107,new
belysty,montems,111,new
telcout,howinge,79,new
bollyze,clester,133,new
arthrol,pranomp,91,new
raddreg,somersi,74,new
tessina,groctsi,114,new
himumma,englita,145,new
anathly,servica,80,new
raddreg,throuss,69,new
delpith,jusessa,60,new
gramile,clester,97,new
belysty,arcents,140,new
nothrog,devervi,76,new
forings,pritent,102,new
suption,weastin,87,new
shoureg,premser,71,new
thervil,himumma,95,new
howseri,partify,99,new
proundi,meentra,137,new
prousup,telcout,147,new
incleas,suprovi,132,new
anceste,filisma,150,new
englita,wiligna,119,new
arcents,jusessa,93,new
pertice,probble,134,new
wiligna,clester,103,new
grashin,exturea,75,new
proundi,arthrol,110,new
