stringA,stringB,itemNumber,type
sectori,belysty,39,original
anotain,himumma,46,original
exturea,limanol,16,original
anottac,morying,42,original
slannet,probble,44,original
howseri,becadev,22,original
hastems,pachang,34,original
dessaga,devervi,19,original
deffent,specity,17,original
nothrog,montsim,11,original
thervil,howinge,3,original
engstin,filisma,31,original
rousent,prounds,35,original
englita,commedi,26,original
premser,groctsi,10,original
mestins,devivar,32,original
worinta,togriva,21,original
vernion,gramile,15,original
somersi,larlize,23,original
telcout,jusessa,20,original
whetesi,suprovi,45,original
pertice,proundi,33,original
arthrol,moutlem,24,original
fainges,benervi,1,original
tessina,prousup,48,original
varketa,throuss,9,original
suppopp,tatinse,50,original
sanybon,incleas,25,original
qualrev,meentra,47,original
advical,trinche,36,original
shoureg,domeave,7,original
clarral,systina,14,original
thregul,avelian,13,original
grashin,delpith,2,original
raddreg,lifinta,6,original
fityrud,sersice,43,original
posiver,sounano,18,original
suption,montems,12,original
dolsimp,clester,41,original
shouges,anathly,5,original
forings,strewri,27,original
suprega,refends,28,original
wiligna,materal,30,original
bollyze,anceste,49,original
partify,pritent,37,original
pranomp,arcents,40,original
throdyn,ausenus,8,original
servica,pargest,4,original
pervica,slanoth,29,original
rembrob,weastin,38,original
arthrol,pachang,106,new
himumma,anathly,96,new
prounds,worinta,103,new
groctsi,dessaga,73,new
sectori,commedi,105,new
howinge,howseri,77,new
bollyze,arthrol,129,new
fainges,pervica,70,new
prousup,sersice,128,new
bollyze,sounano,140,new
montems,probble,109,new
posiver,premser,66,new
fainges,thregul,53,new
sounano,partify,94,new
qualrev,premser,143,new
fainges,limanol,57,new
sanybon,arcents,118,new
shoureg,worinta,58,new
vernion,limanol,59,new
probble,sectori,146,new
thervil,benervi,54,new
sersice,qualrev,123,new
ausenus,prousup,139,new
pervica,strewri,102,new
pargest,wiligna,69,new
himumma,slannet,133,new
worinta,thregul,64,new
himumma,weastin,121,new
strewri,clarral,90,new
deffent,posiver,75,new
limanol,slanoth,81,new
partify,vernion,98,new
dolsimp,anotain,135,new
vernion,proundi,85,new
servica,tessina,115,new
trinche,moutlem,119,new
wiligna,worinta,82,new
pertice,dolsimp,126,new
wiligna,englita,99,new
sanybon,anotain,142,new
ausenus,devivar,86,new
thregul,telcout,51,new
sectori,devivar,107,new
arthrol,pervica,88,new
posiver,arcents,116,new
qualrev,meentra,125,new
suption,pargest,68,new
throdyn,sersice,97,new
tessina,himumma,150,new
advical,englita,113,new
anathly,suppopp,148,new
arcents,himumma,127,new
refends,howinge,65,new
delpith,suppopp,130,new
groctsi,fainges,52,new
devervi,domeave,56,new
anathly,servica,62,new
mestins,limanol,83,new
rousent,grashin,84,new
advical,hastems,93,new
moutlem,tessina,134,new
servica,ausenus,78,new
anotain,devervi,91,new
worinta,clarral,79,new
pervica,pargest,60,new
engstin,devivar,114,new
incleas,prousup,137,new
rousent,bollyze,144,new
limanol,whetesi,104,new
filisma,throuss,89,new
dolsimp,tatinse,132,new
suption,clester,112,new
morying,arcents,138,new
engstin,commedi,108,new
anotain,togriva,120,new
pervica,clester,95,new
suption,arthrol,74,new
anathly,sanybon,72,new
tatinse,qualrev,149,new
devivar,pritent,100,new
shoureg,anotain,101,new
himumma,lifinta,110,new
specity,domeave,80,new
deffent,jusessa,63,new
thervil,qualrev,111,new
incleas,pachang,92,new
montems,varketa,71,new
sersice,gramile,117,new
strewri,morying,147,new
sersice,prounds,145,new
pargest,rembrob,87,new
shouges,nothrog,55,new
wiligna,sersice,141,new
servica,fainges,67,new
incleas,bollyze,136,new
refends,throdyn,76,new
anotain,prousup,124,new
arthrol,fityrud,131,new
benervi,pargest,61,new
bollyze,hastems,122,new
