stringA,stringB,itemNumber,type
englita,commedi,26,original
ausenus,throdyn,8,original
anceste,bollyze,49,original
sersice,fityrud,43,original
deffent,specity,17,original
pertice,proundi,33,original
tatinse,suppopp,50,original
engstin,filisma,31,original
trinche,advical,36,original
weastin,rembrob,38,original
incleas,sanybon,25,original
domeave,shoureg,7,original
pritent,partify,37,original
slanoth,pervica,29,original
howseri,becadev,22,original
thervil,howinge,3,original
dessaga,devervi,19,original
anathly,shouges,5,original
throuss,varketa,9,original
pargest,servica,4,original
delpith,grashin,2,original
fainges,benervi,1,original
avelian,thregul,13,original
arthrol,moutlem,24,original
telcout,jusessa,20,original
prounds,rousent,35,original
wiligna,materal,30,original
forings,strewri,27,original
gramile,vernion,15,original
dolsimp,clester,41,original
posiver,sounano,18,original
togriva,worinta,21,original
groctsi,premser,10,original
probble,slannet,44,original
montsim,nothrog,11,original
pranomp,arcents,40,original
himumma,anotain,46,original
pachang,hastems,34,original
morying,anottac,42,original
prousup,tessina,48,original
qualrev,meentra,47,original
devivar,mestins,32,original
raddreg,lifinta,6,original
belysty,sectori,39,original
suprega,refends,28,original
suprovi,whetesi,45,original
larlize,somersi,23,original
suption,montems,12,original
clarral,systina,14,original
limanol,exturea,16,original
arcents,sanybon,95,new
tessina,wiligna,140,new
pargest,shoureg,76,new
bollyze,sersice,145,new
tessina,suprovi,124,new
systina,rembrob,94,new
howinge,slanoth,63,new
exturea,shouges,58,new
specity,exturea,73,new
suprega,somersi,85,new
englita,partify,117,new
limanol,anotain,99,new
slanoth,benervi,67,new
throuss,gramile,57,new
thregul,arcents,111,new
strewri,shoureg,54,new
prounds,anottac,149,new
filisma,englita,101,new
limanol,throuss,65,new
servica,vernion,64,new
whetesi,filisma,121,new
suprovi,premser,113,new
suppopp,fainges,129,new
thervil,jusessa,60,new
mestins,prounds,103,new
pertice,qualrev,139,new
meentra,commedi,141,new
larlize,sersice,93,new
arcents,benervi,89,new
domeave,clarral,68,new
anathly,larlize,70,new
becadev,anathly,56,new
prounds,weastin,127,new
pargest,proundi,81,new
suppopp,pertice,134,new
filisma,anottac,148,new
suprovi,ausenus,116,new
anceste,becadev,144,new
anotain,clarral,109,new
suppopp,pargest,122,new
incleas,benervi,66,new
materal,wiligna,96,new
refends,varketa,69,new
morying,materal,150,new
rousent,dolsimp,138,new
somersi,suption,51,new
throuss,howinge,55,new
fityrud,clester,132,new
pervica,thervil,74,new
slannet,proundi,136,new
advical,pertice,119,new
shouges,delpith,61,new
pargest,shouges,72,new
filisma,sersice,146,new
nothrog,togriva,53,new
anottac,shouges,90,new
deffent,morying,114,new
incleas,shoureg,80,new
ausenus,larlize,79,new
belysty,tessina,147,new
moutlem,clester,112,new
tessina,montsim,104,new
gramile,lifinta,52,new
forings,weastin,92,new
belysty,arthrol,108,new
somersi,clarral,77,new
devivar,ausenus,83,new
jusessa,pertice,86,new
fityrud,strewri,126,new
benervi,tessina,120,new
throuss,fityrud,115,new
exturea,thregul,75,new
slannet,wiligna,133,new
bollyze,materal,130,new
varketa,meentra,91,new
raddreg,arcents,84,new
himumma,lifinta,106,new
tatinse,commedi,123,new
grashin,meentra,97,new
gramile,worinta,59,new
advical,sersice,137,new
pachang,mestins,102,new
vernion,fityrud,110,new
deffent,suppopp,131,new
gramile,anottac,105,new
slanoth,prounds,98,new
sectori,pervica,100,new
jusessa,arcents,118,new
suprovi,refends,143,new
slanoth,dolsimp,135,new
prousup,pritent,142,new
dessaga,larlize,88,new
montems,becadev,62,new
dolsimp,materal,125,new
hastems,servica,87,new
premser,dolsimp,107,new
howseri,probble,128,new
gramile,domeave,78,new
throdyn,mestins,82,new
shoureg,nothrog,71,new
