stringA,stringB,itemNumber,type
arcents,pranomp,40,original
exturea,limanol,16,original
worinta,togriva,21,original
arthrol,moutlem,24,original
premser,groctsi,10,original
ausenus,throdyn,8,original
englita,commedi,26,original
vernion,gramile,15,original
tatinse,suppopp,50,original
whetesi,suprovi,45,original
sounano,posiver,18,original
thervil,howinge,3,original
meentra,qualrev,47,original
pritent,partify,37,original
weastin,rembrob,38,original
dessaga,devervi,19,original
trinche,advical,36,original
materal,wiligna,30,original
refends,suprega,28,original
clester,dolsimp,41,original
pertice,proundi,33,original
sectori,belysty,39,original
anottac,morying,42,original
domeave,shoureg,7,original
anceste,bollyze,49,original
becadev,howseri,22,original
devivar,mestins,32,original
benervi,fainges,1,original
shouges,anathly,5,original
prounds,rousent,35,original
probble,slannet,44,original
pervica,slanoth,29,original
raddreg,lifinta,6,original
servica,pargest,4,original
forings,strewri,27,original
varketa,throuss,9,original
clarral,systina,14,original
grashin,delpith,2,original
suption,montems,12,original
montsim,nothrog,11,original
fityrud,sersice,43,original
sanybon,incleas,25,original
prousup,tessina,48,original
himumma,anotain,46,original
larlize,somersi,23,original
jusessa,telcout,20,original
pachang,hastems,34,original
filisma,engstin,31,original
thregul,avelian,13,original
specity,deffent,17,original
deffent,bollyze,137,new
rousent,suppopp,138,new
anottac,moutlem,111,new
himumma,domeave,99,new
incleas,suption,76,new
howseri,fityrud,109,new
somersi,advical,97,new
clarral,strewri,83,new
larlize,arcents,113,new
montems,dolsimp,120,new
ausenus,shouges,77,new
forings,tessina,126,new
mestins,belysty,122,new
moutlem,delpith,80,new
slannet,shoureg,114,new
prounds,tessina,129,new
howseri,grashin,63,new
rembrob,systina,118,new
himumma,pertice,143,new
clester,clarral,116,new
trinche,pervica,98,new
engstin,fityrud,125,new
pachang,sounano,86,new
premser,larlize,56,new
specity,meentra,108,new
engstin,varketa,82,new
suppopp,pritent,135,new
posiver,lifinta,65,new
materal,pranomp,147,new
larlize,trinche,115,new
devivar,dessaga,89,new
prousup,somersi,127,new
belysty,tatinse,145,new
strewri,suppopp,124,new
whetesi,filisma,149,new
sanybon,nothrog,66,new
filisma,arthrol,101,new
throdyn,premser,67,new
prounds,arthrol,110,new
incleas,pervica,88,new
somersi,qualrev,134,new
arthrol,proundi,112,new
sounano,suprovi,150,new
wiligna,mestins,100,new
nothrog,togriva,55,new
devervi,hastems,85,new
partify,sersice,142,new
probble,slannet,148,new
raddreg,vernion,73,new
jusessa,nothrog,60,new
himumma,somersi,128,new
worinta,limanol,74,new
thervil,raddreg,59,new
shouges,worinta,75,new
vernion,probble,92,new
varketa,lifinta,79,new
deffent,prousup,131,new
shoureg,somersi,64,new
clarral,meentra,119,new
pargest,morying,107,new
becadev,slanoth,90,new
dessaga,prousup,141,new
anotain,devivar,123,new
arcents,commedi,93,new
wiligna,systina,87,new
qualrev,sersice,144,new
advical,vernion,84,new
thervil,suprega,71,new
anceste,pervica,130,new
slannet,pachang,136,new
grashin,slanoth,52,new
materal,howinge,78,new
ausenus,thregul,53,new
fainges,suppopp,146,new
posiver,ausenus,54,new
benervi,thervil,62,new
rousent,probble,132,new
premser,shoureg,51,new
pervica,slanoth,95,new
telcout,belysty,91,new
benervi,weastin,81,new
rousent,rembrob,139,new
fityrud,pargest,106,new
belysty,incleas,104,new
slanoth,belysty,102,new
incleas,throdyn,57,new
moutlem,ausenus,69,new
howinge,howseri,61,new
probble,meentra,121,new
lifinta,dolsimp,96,new
systina,probble,117,new
anathly,raddreg,58,new
varketa,refends,72,new
proundi,somersi,103,new
materal,suppopp,140,new
nothrog,probble,94,new
partify,anottac,133,new
hastems,benervi,70,new
suprega,lifinta,68,new
himumma,ausenus,105,new
