stringA,stringB,itemNumber,type
somersi,larlize,23,original
anceste,bollyze,49,original
sectori,belysty,39,original
sounano,posiver,18,original
pargest,servica,4,original
hastems,pachang,34,original
ausenus,throdyn,8,original
dessaga,devervi,19,original
meentra,qualrev,47,original
systina,clarral,14,original
exturea,limanol,16,original
materal,wiligna,30,original
nothrog,montsim,11,original
tessina,prousup,48,original
incleas,sanybon,25,original
lifinta,raddreg,6,original
strewri,forings,27,original
worinta,togriva,21,original
englita,commedi,26,original
avelian,thregul,13,original
anathly,shouges,5,original
weastin,rembrob,38,original
telcout,jusessa,20,original
vernion,gramile,15,original
trinche,advical,36,original
becadev,howseri,22,original
suprega,refends,28,original
himumma,anotain,46,original
benervi,fainges,1,original
prounds,rousent,35,original
morying,anottac,42,original
suption,montems,12,original
varketa,throuss,9,original
pervica,slanoth,29,original
fityrud,sersice,43,original
specity,deffent,17,original
probble,slannet,44,original
pranomp,arcents,40,original
shoureg,domeave,7,original
grashin,delpith,2,original
partify,pritent,37,original
groctsi,premser,10,original
suppopp,tatinse,50,original
devivar,mestins,32,original
moutlem,arthrol,24,original
proundi,pertice,33,original
howinge,thervil,3,original
filisma,engstin,31,original
dolsimp,clester,41,original
suprovi,whetesi,45,original
vernion,devivar,82,new
gramile,arcents,110,new
systina,limanol,80,new
devervi,englita,85,new
sersice,throdyn,103,new
throdyn,nothrog,65,new
whetesi,prousup,140,new
anotain,montsim,95,new
throuss,suppopp,128,new
wiligna,incleas,96,new
gramile,somersi,90,new
jusessa,rousent,100,new
grashin,worinta,71,new
filisma,fainges,72,new
trinche,commedi,99,new
bollyze,pertice,135,new
wiligna,strewri,118,new
suprovi,slannet,123,new
systina,specity,77,new
nothrog,fityrud,94,new
varketa,anotain,111,new
nothrog,probble,101,new
telcout,himumma,125,new
worinta,belysty,91,new
himumma,ausenus,98,new
arcents,prousup,139,new
shouges,incleas,73,new
throdyn,pargest,79,new
suprovi,engstin,147,new
larlize,sounano,86,new
pachang,mestins,93,new
suption,incleas,78,new
forings,fainges,52,new
specity,thervil,70,new
qualrev,pritent,130,new
nothrog,himumma,119,new
strewri,shouges,69,new
worinta,fityrud,107,new
montsim,hastems,87,new
togriva,montems,68,new
devivar,meentra,150,new
avelian,himumma,121,new
systina,suprega,88,new
montems,devervi,67,new
specity,ausenus,61,new
meentra,morying,137,new
anathly,prousup,148,new
somersi,prounds,113,new
specity,slannet,92,new
howseri,benervi,60,new
devervi,clester,116,new
belysty,slannet,126,new
premser,prousup,124,new
meentra,fityrud,138,new
bollyze,sounano,134,new
clarral,telcout,58,new
commedi,pargest,59,new
pervica,slanoth,108,new
materal,shouges,64,new
moutlem,arcents,106,new
pervica,ausenus,84,new
dessaga,limanol,66,new
becadev,whetesi,102,new
tessina,qualrev,144,new
arcents,probble,136,new
trinche,morying,122,new
mestins,fityrud,146,new
meentra,prounds,143,new
thervil,becadev,55,new
tatinse,rembrob,127,new
rembrob,slanoth,117,new
anotain,himumma,149,new
systina,thregul,63,new
togriva,fainges,53,new
exturea,himumma,142,new
sanybon,throuss,57,new
suprovi,montems,97,new
probble,pritent,131,new
shoureg,systina,54,new
probble,sounano,115,new
rousent,himumma,141,new
pritent,proundi,104,new
servica,incleas,74,new
somersi,togriva,83,new
thervil,howinge,62,new
throdyn,exturea,76,new
dolsimp,deffent,105,new
suprovi,domeave,112,new
strewri,filisma,114,new
incleas,gramile,89,new
arcents,bollyze,129,new
deffent,montsim,56,new
probble,trinche,133,new
tatinse,jusessa,145,new
worinta,pranomp,120,new
lifinta,clarral,75,new
partify,materal,109,new
sounano,posiver,51,new
englita,commedi,81,new
dolsimp,meentra,132,new
