stringA,stringB,itemNumber,type
montems,suption,12,original
anottac,morying,42,original
fainges,benervi,1,original
nothrog,montsim,11,original
strewri,forings,27,original
arcents,pranomp,40,original
slanoth,pervica,29,original
sounano,posiver,18,original
meentra,qualrev,47,original
engstin,filisma,31,original
pritent,partify,37,original
rousent,prounds,35,original
weastin,rembrob,38,original
throuss,varketa,9,original
pargest,servica,4,original
dessaga,devervi,19,original
englita,commedi,26,original
telcout,jusessa,20,original
thervil,howinge,3,original
arthrol,moutlem,24,original
hastems,pachang,34,original
sersice,fityrud,43,original
slannet,probble,44,original
worinta,togriva,21,original
pertice,proundi,33,original
larlize,somersi,23,original
suppopp,tatinse,50,original
shoureg,domeave,7,original
devivar,mestins,32,original
thregul,avelian,13,original
shouges,anathly,5,original
suprega,refends,28,original
gramile,vernion,15,original
bollyze,anceste,49,original
wiligna,materal,30,original
suprovi,whetesi,45,original
becadev,howseri,22,original
prousup,tessina,48,original
throdyn,ausenus,8,original
sanybon,incleas,25,original
grashin,delpith,2,original
groctsi,premser,10,original
limanol,exturea,16,original
himumma,anotain,46,original
raddreg,lifinta,6,original
clarral,systina,14,original
belysty,sectori,39,original
specity,deffent,17,original
advical,trinche,36,original
dolsimp,clester,41,original
sectori,probble,123,new
pritent,qualrev,126,new
hastems,moutlem,101,new
dessaga,becadev,83,new
slannet,posiver,120,new
slanoth,probble,124,new
throdyn,slanoth,79,new
suption,howseri,65,new
varketa,montems,67,new
limanol,refends,88,new
materal,dolsimp,122,new
partify,weastin,147,new
suption,tessina,114,new
arcents,sanybon,98,new
tessina,devervi,150,new
nothrog,dolsimp,102,new
fityrud,mestins,136,new
exturea,bollyze,131,new
pritent,suppopp,140,new
telcout,clarral,73,new
pranomp,slannet,125,new
pervica,rousent,103,new
wiligna,sersice,137,new
gramile,weastin,90,new
domeave,morying,119,new
devivar,systina,87,new
suppopp,deffent,144,new
mestins,forings,91,new
groctsi,avelian,63,new
limanol,deffent,80,new
grashin,materal,52,new
pargest,servica,55,new
devivar,somersi,112,new
devervi,trinche,94,new
englita,proundi,118,new
domeave,moutlem,56,new
hastems,servica,81,new
proundi,arthrol,108,new
mestins,thregul,89,new
larlize,pertice,92,new
rembrob,slanoth,107,new
shoureg,throuss,71,new
qualrev,telcout,130,new
limanol,nothrog,76,new
gramile,howseri,51,new
dolsimp,telcout,100,new
pritent,varketa,84,new
worinta,belysty,115,new
throuss,prousup,139,new
worinta,servica,58,new
fainges,moutlem,72,new
hastems,benervi,60,new
morying,anottac,128,new
sersice,jusessa,99,new
tatinse,suprega,141,new
whetesi,prounds,146,new
howseri,probble,149,new
arcents,himumma,142,new
engstin,servica,61,new
strewri,suprega,117,new
wiligna,refends,104,new
weastin,forings,97,new
anotain,shouges,93,new
qualrev,trinche,135,new
delpith,clarral,59,new
limanol,arcents,111,new
morying,delpith,96,new
nothrog,sanybon,70,new
proundi,incleas,95,new
howseri,prousup,133,new
montems,montsim,62,new
systina,servica,78,new
suppopp,pargest,132,new
commedi,vernion,85,new
groctsi,telcout,68,new
morying,sersice,143,new
arcents,larlize,113,new
mestins,howinge,64,new
avelian,pervica,86,new
forings,arcents,109,new
pargest,varketa,77,new
clarral,somersi,53,new
prousup,clester,129,new
throdyn,dessaga,66,new
premser,raddreg,54,new
commedi,englita,82,new
pritent,probble,145,new
bollyze,delpith,121,new
domeave,probble,105,new
raddreg,whetesi,116,new
shoureg,incleas,74,new
benervi,lifinta,75,new
morying,incleas,106,new
groctsi,tatinse,138,new
wiligna,arthrol,110,new
telcout,prousup,134,new
slanoth,pranomp,148,new
bollyze,fainges,127,new
domeave,togriva,57,new
raddreg,worinta,69,new
