stringA,stringB,itemNumber,type
strewri,forings,27,original
slanoth,pervica,29,original
tatinse,suppopp,50,original
exturea,limanol,16,original
materal,wiligna,30,original
lifinta,raddreg,6,original
tessina,prousup,48,original
arcents,pranomp,40,original
premser,groctsi,10,original
pargest,servica,4,original
domeave,shoureg,7,original
nothrog,montsim,11,original
vernion,gramile,15,original
ausenus,throdyn,8,original
pritent,partify,37,original
anceste,bollyze,49,original
slannet,probble,44,original
throuss,varketa,9,original
clester,dolsimp,41,original
trinche,advical,36,original
meentra,qualrev,47,original
worinta,togriva,21,original
somersi,larlize,23,original
anotain,himumma,46,original
engstin,filisma,31,original
fityrud,sersice,43,original
rembrob,weastin,38,original
devivar,mestins,32,original
moutlem,arthrol,24,original
suption,montems,12,original
grashin,delpith,2,original
belysty,sectori,39,original
shouges,anathly,5,original
suprovi,whetesi,45,original
jusessa,telcout,20,original
proundi,pertice,33,original
clarral,systina,14,original
prounds,rousent,35,original
howinge,thervil,3,original
becadev,howseri,22,original
sanybon,incleas,25,original
commedi,englita,26,original
suprega,refends,28,original
benervi,fainges,1,original
thregul,avelian,13,original
devervi,dessaga,19,original
pachang,hastems,34,original
posiver,sounano,18,original
specity,deffent,17,original
morying,anottac,42,original
strewri,commedi,88,new
worinta,suppopp,137,new
commedi,whetesi,127,new
vernion,dolsimp,99,new
whetesi,togriva,92,new
strewri,wiligna,118,new
suprovi,englita,136,new
refends,himumma,144,new
commedi,hastems,109,new
grashin,sounano,80,new
hastems,becadev,98,new
prousup,weastin,123,new
strewri,prounds,110,new
incleas,probble,129,new
prousup,whetesi,135,new
avelian,himumma,149,new
pranomp,systina,102,new
probble,pritent,143,new
filisma,hastems,95,new
anottac,partify,125,new
anathly,prousup,126,new
servica,vernion,63,new
arthrol,servica,76,new
varketa,exturea,67,new
thervil,groctsi,51,new
dessaga,forings,85,new
raddreg,fainges,57,new
suppopp,throuss,138,new
moutlem,tatinse,140,new
ausenus,raddreg,77,new
probble,strewri,145,new
ausenus,wiligna,81,new
thregul,arcents,97,new
gramile,dessaga,69,new
moutlem,delpith,64,new
pranomp,nothrog,94,new
slannet,limanol,108,new
pachang,arthrol,115,new
pertice,grashin,62,new
groctsi,sectori,82,new
engstin,moutlem,105,new
throuss,posiver,75,new
posiver,pargest,60,new
throuss,montsim,74,new
materal,devivar,96,new
rousent,himumma,124,new
meentra,suprega,128,new
rembrob,mestins,119,new
howinge,tatinse,141,new
devervi,clester,113,new
specity,ausenus,56,new
arcents,belysty,134,new
posiver,materal,83,new
materal,raddreg,72,new
exturea,clarral,79,new
throuss,qualrev,133,new
proundi,refends,103,new
suprovi,pritent,121,new
qualrev,premser,142,new
sersice,clarral,116,new
ausenus,posiver,61,new
anottac,devivar,131,new
tatinse,suprovi,139,new
proundi,throuss,90,new
lifinta,himumma,107,new
anceste,varketa,132,new
materal,sanybon,91,new
prounds,hastems,120,new
benervi,englita,78,new
limanol,delpith,55,new
howseri,bollyze,146,new
jusessa,exturea,68,new
ausenus,pranomp,117,new
whetesi,himumma,147,new
dolsimp,fainges,86,new
howinge,whetesi,104,new
pertice,clarral,87,new
dessaga,dolsimp,112,new
deffent,wiligna,89,new
clarral,premser,53,new
pargest,forings,54,new
throdyn,somersi,59,new
wiligna,anotain,130,new
sersice,probble,150,new
howinge,mestins,52,new
refends,rembrob,114,new
pranomp,howseri,93,new
ausenus,dolsimp,106,new
sounano,advical,101,new
sectori,pranomp,122,new
shoureg,pargest,66,new
bollyze,mestins,148,new
shoureg,englita,65,new
morying,dessaga,111,new
clarral,vernion,71,new
devervi,fainges,73,new
sectori,raddreg,84,new
avelian,posiver,70,new
suption,deffent,58,new
limanol,anottac,100,new
