stringA,stringB,itemNumber,type
refends,suprega,28,original
tessina,prousup,48,original
hastems,pachang,34,original
arthrol,moutlem,24,original
lifinta,raddreg,6,original
slanoth,pervica,29,original
ausenus,throdyn,8,original
slannet,probble,44,original
delpith,grashin,2,original
sectori,belysty,39,original
domeave,shoureg,7,original
weastin,rembrob,38,original
anottac,morying,42,original
clester,dolsimp,41,original
rousent,prounds,35,original
mestins,devivar,32,original
thervil,howinge,3,original
arcents,pranomp,40,original
sounano,posiver,18,original
anathly,shouges,5,original
materal,wiligna,30,original
exturea,limanol,16,original
deffent,specity,17,original
vernion,gramile,15,original
dessaga,devervi,19,original
becadev,howseri,22,original
varketa,throuss,9,original
suppopp,tatinse,50,original
bollyze,anceste,49,original
benervi,fainges,1,original
servica,pargest,4,original
togriva,worinta,21,original
suprovi,whetesi,45,original
clarral,systina,14,original
proundi,pertice,33,original
partify,pritent,37,original
forings,strewri,27,original
qualrev,meentra,47,original
commedi,englita,26,original
fityrud,sersice,43,original
jusessa,telcout,20,original
advical,trinche,36,original
groctsi,premser,10,original
thregul,avelian,13,original
larlize,somersi,23,original
himumma,anotain,46,original
filisma,engstin,31,original
suption,montems,12,original
montsim,nothrog,11,original
sanybon,incleas,25,original
mestins,jusessa,88,new
fainges,groctsi,59,new
bollyze,somersi,123,new
hastems,clarral,83,new
belysty,englita,109,new
thervil,shouges,65,new
deffent,servica,68,new
meentra,togriva,139,new
posiver,pritent,111,new
belysty,montems,118,new
shouges,arthrol,55,new
weastin,pervica,94,new
servica,anotain,116,new
prousup,trinche,124,new
domeave,prousup,140,new
hastems,sanybon,112,new
deffent,morying,95,new
ausenus,togriva,67,new
jusessa,tessina,122,new
howseri,fityrud,119,new
montems,shouges,78,new
probble,sersice,129,new
jusessa,throuss,79,new
devervi,anathly,66,new
anottac,suprega,107,new
strewri,wiligna,113,new
pargest,groctsi,69,new
dolsimp,somersi,91,new
weastin,belysty,141,new
qualrev,anotain,135,new
suption,clester,110,new
meentra,suppopp,138,new
servica,anathly,74,new
slannet,suprovi,147,new
pranomp,exturea,120,new
throuss,prounds,85,new
refends,benervi,60,new
nothrog,gramile,80,new
partify,dessaga,106,new
somersi,limanol,82,new
howseri,filisma,84,new
refends,throdyn,76,new
limanol,fainges,58,new
slanoth,bollyze,136,new
suption,somersi,64,new
advical,anotain,149,new
nothrog,larlize,77,new
devervi,strewri,90,new
jusessa,fainges,73,new
rembrob,whetesi,128,new
qualrev,premser,148,new
dolsimp,sersice,126,new
limanol,trinche,86,new
ausenus,fityrud,103,new
filisma,delpith,52,new
himumma,mestins,121,new
pertice,thregul,81,new
slanoth,pervica,115,new
mestins,howinge,62,new
anottac,proundi,132,new
rembrob,worinta,108,new
advical,pritent,144,new
howseri,devervi,89,new
specity,telcout,54,new
tatinse,larlize,150,new
pachang,engstin,99,new
deffent,specity,53,new
anathly,clarral,63,new
pranomp,domeave,104,new
devivar,meentra,131,new
tatinse,qualrev,130,new
qualrev,rousent,145,new
proundi,arthrol,101,new
varketa,refends,72,new
qualrev,materal,133,new
deffent,belysty,97,new
varketa,dessaga,56,new
slannet,thregul,117,new
anottac,partify,143,new
devervi,sounano,61,new
raddreg,telcout,70,new
avelian,prousup,137,new
howinge,materal,51,new
anceste,throdyn,100,new
prousup,arcents,134,new
qualrev,mestins,146,new
lifinta,jusessa,71,new
domeave,benervi,57,new
meentra,suption,105,new
anottac,pervica,92,new
servica,anottac,87,new
partify,pertice,93,new
whetesi,probble,142,new
materal,sanybon,114,new
pervica,englita,102,new
howseri,dolsimp,98,new
anotain,fityrud,125,new
raddreg,premser,75,new
devivar,incleas,96,new
suprovi,trinche,127,new
