stringA,stringB,itemNumber,type
ostallo,micaust,22,original
tessigg,comorti,1,original
forsith,defasom,8,original
splenne,engally,28,original
smadian,dispont,2,original
memsere,currimi,37,original
persica,larshic,6,original
messago,numersi,3,original
retsits,howaymb,48,original
screnta,prompan,40,original
caltsio,clopect,16,original
asplati,iningla,7,original
mesterf,expisho,26,original
crivere,uranged,12,original
thramon,shaptur,17,original
scrunne,menclar,5,original
loarlai,articlu,14,original
bengsta,maricts,4,original
sertsim,compide,29,original
mestead,grappor,43,original
kentsia,locidev,27,original
mesimie,dakinge,23,original
prensta,chanywa,32,original
heashes,supplic,49,original
octeste,subvick,50,original
finglam,amatera,44,original
wilysta,systess,25,original
disingu,perecti,33,original
gremsev,cortsio,24,original
commari,thinatu,30,original
quarban,edisted,46,original
betwerv,wessish,18,original
mervirs,sersimi,21,original
digiday,ancessa,39,original
quingel,opelese,45,original
mempise,hignoth,9,original
bomysta,chertin,36,original
allysti,spanoth,15,original
dockles,angessa,31,original
abysted,pariono,11,original
vervide,relysta,19,original
allopti,walthel,10,original
witypro,talisti,38,original
proffin,tueredo,42,original
rundsop,mesects,35,original
prothly,afrithe,34,original
webruic,segessa,41,original
strompa,agallea,13,original
throvic,plareed,20,original
proffic,nathess,47,original
spanoth,quarban,129,new
dakinge,edisted,148,new
defasom,mesterf,56,new
agallea,numersi,80,new
nathess,defasom,106,new
thinatu,quarban,122,new
betwerv,tessigg,57,new
defasom,mestead,111,new
opelese,subvick,127,new
gremsev,memsere,107,new
tessigg,comorti,71,new
allopti,messago,77,new
ancessa,vervide,94,new
tessigg,larshic,74,new
smadian,allysti,58,new
menclar,loarlai,51,new
tessigg,expisho,70,new
quarban,relysta,142,new
allysti,ancessa,103,new
caltsio,supplic,128,new
prothly,opelese,131,new
segessa,wilysta,102,new
ostallo,grappor,115,new
shaptur,heashes,124,new
webruic,pariono,105,new
larshic,mesterf,62,new
maricts,loarlai,66,new
allopti,opelese,108,new
bomysta,afrithe,120,new
maricts,ancessa,90,new
edisted,strompa,98,new
disingu,mesterf,95,new
proffic,bengsta,104,new
allysti,tessigg,67,new
maricts,angessa,63,new
tueredo,locidev,112,new
iningla,retsits,97,new
amatera,dockles,141,new
subvick,nathess,126,new
allopti,mesterf,69,new
plareed,commari,87,new
chertin,engally,119,new
proffic,systess,145,new
throvic,prensta,85,new
howaymb,ostallo,133,new
walthel,webruic,99,new
commari,messago,73,new
disingu,plareed,88,new
talisti,bomysta,146,new
thinatu,grappor,136,new
quingel,asplati,114,new
tessigg,howaymb,132,new
micaust,crivere,61,new
agallea,chanywa,84,new
walthel,allopti,79,new
segessa,dockles,150,new
mesects,commari,116,new
hignoth,defasom,53,new
prothly,plareed,117,new
opelese,quarban,139,new
maricts,screnta,83,new
persica,allopti,60,new
disingu,kentsia,113,new
sertsim,gremsev,81,new
howaymb,prensta,149,new
uranged,hignoth,65,new
comorti,thinatu,68,new
caltsio,allysti,54,new
mesimie,gremsev,82,new
chanywa,splenne,92,new
agallea,allopti,64,new
amatera,throvic,91,new
tueredo,maricts,89,new
bengsta,compide,59,new
supplic,walthel,140,new
talisti,vervide,109,new
screnta,currimi,135,new
maricts,plareed,75,new
systess,rundsop,96,new
wessish,witypro,110,new
mesects,prompan,147,new
articlu,forsith,72,new
wessish,defasom,78,new
wilysta,scrunne,52,new
splenne,engally,100,new
quarban,thramon,130,new
splenne,proffic,138,new
quarban,retsits,144,new
supplic,octeste,121,new
defasom,asplati,76,new
dakinge,heashes,137,new
iningla,mesterf,55,new
nathess,rundsop,123,new
mesimie,quarban,134,new
memsere,quingel,143,new
witypro,asplati,86,new
systess,commari,118,new
prothly,mesterf,101,new
mesects,chanywa,93,new
sersimi,supplic,125,new
