stringA,stringB,itemNumber,type
mesterf,expisho,26,original
pariono,abysted,11,original
chertin,bomysta,36,original
agallea,strompa,13,original
sersimi,mervirs,21,original
loarlai,articlu,14,original
amatera,finglam,44,original
heashes,supplic,49,original
cortsio,gremsev,24,original
sertsim,compide,29,original
persica,larshic,6,original
hignoth,mempise,9,original
talisti,witypro,38,original
angessa,dockles,31,original
thramon,shaptur,17,original
smadian,dispont,2,original
kentsia,locidev,27,original
tueredo,proffin,42,original
ancessa,digiday,39,original
edisted,quarban,46,original
forsith,defasom,8,original
mesimie,dakinge,23,original
crivere,uranged,12,original
perecti,disingu,33,original
asplati,iningla,7,original
engally,splenne,28,original
grappor,mestead,43,original
menclar,scrunne,5,original
webruic,segessa,41,original
howaymb,retsits,48,original
subvick,octeste,50,original
prothly,afrithe,34,original
proffic,nathess,47,original
maricts,bengsta,4,original
quingel,opelese,45,original
prompan,screnta,40,original
allopti,walthel,10,original
throvic,plareed,20,original
chanywa,prensta,32,original
allysti,spanoth,15,original
rundsop,mesects,35,original
commari,thinatu,30,original
numersi,messago,3,original
wilysta,systess,25,original
micaust,ostallo,22,original
clopect,caltsio,16,original
betwerv,wessish,18,original
comorti,tessigg,1,original
vervide,relysta,19,original
currimi,memsere,37,original
dakinge,hignoth,57,new
larshic,forsith,70,new
maricts,segessa,86,new
crivere,digiday,112,new
angessa,quingel,136,new
octeste,engally,144,new
hignoth,menclar,63,new
howaymb,agallea,146,new
mesimie,iningla,72,new
tueredo,dockles,133,new
edisted,menclar,97,new
proffin,bengsta,103,new
kentsia,quingel,125,new
dispont,caltsio,77,new
perecti,allysti,85,new
forsith,mervirs,74,new
plareed,quarban,150,new
howaymb,edisted,126,new
abysted,mesterf,79,new
angessa,subvick,130,new
vervide,amatera,100,new
cortsio,grappor,121,new
chertin,locidev,119,new
allysti,nathess,91,new
sersimi,gremsev,89,new
articlu,sertsim,87,new
tueredo,howaymb,141,new
bengsta,expisho,55,new
larshic,thinatu,64,new
maricts,plareed,61,new
mervirs,edisted,110,new
segessa,articlu,92,new
cortsio,mempise,66,new
hignoth,gremsev,53,new
howaymb,mesterf,148,new
expisho,heashes,127,new
gremsev,ancessa,95,new
smadian,allysti,69,new
witypro,angessa,98,new
digiday,octeste,137,new
supplic,afrithe,139,new
articlu,forsith,56,new
sersimi,howaymb,124,new
mesects,dispont,90,new
cortsio,webruic,107,new
allopti,screnta,83,new
articlu,crivere,60,new
proffin,persica,102,new
disingu,cortsio,120,new
proffic,tessigg,114,new
thramon,digiday,116,new
dispont,plareed,80,new
opelese,grappor,145,new
articlu,pariono,76,new
crivere,numersi,75,new
uranged,sersimi,71,new
talisti,clopect,94,new
heashes,iningla,99,new
bengsta,subvick,128,new
perecti,engally,111,new
heashes,wilysta,147,new
asplati,supplic,143,new
maricts,scrunne,78,new
ancessa,locidev,101,new
dockles,bengsta,88,new
proffin,afrithe,129,new
quarban,mestead,122,new
splenne,menclar,51,new
grappor,relysta,117,new
mesimie,chanywa,106,new
memsere,compide,104,new
quingel,sertsim,149,new
tessigg,strompa,65,new
uranged,heashes,138,new
angessa,proffic,123,new
proffic,plareed,132,new
persica,mempise,67,new
prothly,mesects,113,new
allysti,tueredo,96,new
pariono,vervide,58,new
segessa,compide,115,new
digiday,spanoth,118,new
rundsop,smadian,82,new
bengsta,micaust,59,new
allysti,octeste,134,new
ostallo,abysted,73,new
mesects,comorti,84,new
relysta,allopti,52,new
witypro,cortsio,109,new
persica,bomysta,81,new
iningla,spanoth,54,new
howaymb,afrithe,140,new
articlu,wessish,62,new
howaymb,hignoth,131,new
messago,proffin,93,new
opelese,gremsev,108,new
webruic,prensta,135,new
nathess,digiday,142,new
quingel,walthel,105,new
allysti,asplati,68,new
