stringA,stringB,itemNumber,type
sersimi,mervirs,21,original
talisti,witypro,38,original
messago,numersi,3,original
ostallo,micaust,22,original
chertin,bomysta,36,original
asplati,iningla,7,original
amatera,finglam,44,original
hignoth,mempise,9,original
splenne,engally,28,original
bengsta,maricts,4,original
mesimie,dakinge,23,original
forsith,defasom,8,original
relysta,vervide,19,original
angessa,dockles,31,original
segessa,webruic,41,original
mesects,rundsop,35,original
thramon,shaptur,17,original
edisted,quarban,46,original
ancessa,digiday,39,original
wessish,betwerv,18,original
memsere,currimi,37,original
plareed,throvic,20,original
mesterf,expisho,26,original
screnta,prompan,40,original
smadian,dispont,2,original
disingu,perecti,33,original
compide,sertsim,29,original
comorti,tessigg,1,original
grappor,mestead,43,original
proffin,tueredo,42,original
gremsev,cortsio,24,original
locidev,kentsia,27,original
proffic,nathess,47,original
prothly,afrithe,34,original
commari,thinatu,30,original
chanywa,prensta,32,original
allysti,spanoth,15,original
articlu,loarlai,14,original
wilysta,systess,25,original
quingel,opelese,45,original
uranged,crivere,12,original
howaymb,retsits,48,original
strompa,agallea,13,original
allopti,walthel,10,original
supplic,heashes,49,original
menclar,scrunne,5,original
subvick,octeste,50,original
larshic,persica,6,original
abysted,pariono,11,original
clopect,caltsio,16,original
mempise,splenne,80,new
betwerv,screnta,118,new
persica,expisho,75,new
finglam,spanoth,108,new
dockles,smadian,61,new
nathess,throvic,135,new
uranged,octeste,131,new
retsits,clopect,132,new
asplati,defasom,62,new
cortsio,abysted,65,new
mesects,webruic,145,new
edisted,quingel,141,new
mesterf,chanywa,103,new
ostallo,mervirs,85,new
prensta,currimi,114,new
micaust,asplati,76,new
chertin,proffic,143,new
gremsev,asplati,78,new
sersimi,disingu,113,new
grappor,angessa,148,new
mempise,ostallo,59,new
retsits,allysti,146,new
pariono,digiday,116,new
comorti,smadian,64,new
mestead,clopect,99,new
pariono,menclar,72,new
amatera,chanywa,128,new
dockles,ancessa,93,new
perecti,quingel,126,new
nathess,strompa,115,new
edisted,engally,136,new
spanoth,defasom,51,new
compide,messago,73,new
mervirs,persica,66,new
prensta,chanywa,109,new
shaptur,edisted,91,new
caltsio,finglam,117,new
perecti,dakinge,102,new
grappor,retsits,144,new
supplic,perecti,133,new
nathess,defasom,97,new
amatera,witypro,130,new
abysted,wessish,60,new
compide,angessa,120,new
webruic,wessish,95,new
throvic,ancessa,98,new
articlu,screnta,104,new
spanoth,supplic,121,new
uranged,smadian,54,new
maricts,plareed,52,new
tueredo,defasom,83,new
larshic,thramon,79,new
systess,quingel,129,new
caltsio,menclar,74,new
expisho,angessa,92,new
thramon,allopti,55,new
prompan,ostallo,105,new
sertsim,defasom,67,new
expisho,bengsta,57,new
memsere,larshic,88,new
numersi,systess,68,new
prothly,retsits,147,new
grappor,systess,137,new
memsere,wilysta,107,new
iningla,hignoth,58,new
mervirs,tueredo,112,new
tessigg,dockles,77,new
articlu,systess,86,new
engally,mesimie,89,new
sertsim,micaust,87,new
currimi,retsits,125,new
quarban,systess,139,new
bengsta,finglam,96,new
sersimi,dakinge,84,new
edisted,abysted,111,new
octeste,compide,140,new
gremsev,talisti,101,new
caltsio,wilysta,82,new
locidev,ancessa,100,new
digiday,mesects,138,new
persica,compide,81,new
larshic,wessish,53,new
octeste,disingu,149,new
witypro,mesects,127,new
tueredo,witypro,122,new
edisted,numersi,106,new
subvick,hignoth,123,new
comorti,prensta,69,new
commari,segessa,150,new
proffin,angessa,124,new
thinatu,commari,94,new
betwerv,ancessa,110,new
persica,dockles,90,new
dockles,segessa,142,new
caltsio,quarban,134,new
walthel,mervirs,71,new
allysti,ostallo,70,new
strompa,cortsio,63,new
ostallo,dispont,56,new
disingu,talisti,119,new
