stringA,stringB,itemNumber,type
crivere,uranged,12,original
bengsta,maricts,4,original
prensta,chanywa,32,original
ancessa,digiday,39,original
tessigg,comorti,1,original
plareed,throvic,20,original
thramon,shaptur,17,original
splenne,engally,28,original
screnta,prompan,40,original
chertin,bomysta,36,original
sertsim,compide,29,original
sersimi,mervirs,21,original
cortsio,gremsev,24,original
tueredo,proffin,42,original
scrunne,menclar,5,original
mesects,rundsop,35,original
forsith,defasom,8,original
edisted,quarban,46,original
retsits,howaymb,48,original
loarlai,articlu,14,original
thinatu,commari,30,original
ostallo,micaust,22,original
wessish,betwerv,18,original
segessa,webruic,41,original
octeste,subvick,50,original
grappor,mestead,43,original
numersi,messago,3,original
proffic,nathess,47,original
dakinge,mesimie,23,original
witypro,talisti,38,original
abysted,pariono,11,original
finglam,amatera,44,original
locidev,kentsia,27,original
strompa,agallea,13,original
disingu,perecti,33,original
dispont,smadian,2,original
larshic,persica,6,original
prothly,afrithe,34,original
mempise,hignoth,9,original
vervide,relysta,19,original
allysti,spanoth,15,original
wilysta,systess,25,original
iningla,asplati,7,original
currimi,memsere,37,original
clopect,caltsio,16,original
dockles,angessa,31,original
supplic,heashes,49,original
expisho,mesterf,26,original
allopti,walthel,10,original
quingel,opelese,45,original
grappor,tueredo,146,new
micaust,hignoth,63,new
walthel,mempise,64,new
sersimi,maricts,73,new
larshic,amatera,93,new
compide,splenne,105,new
nathess,webruic,124,new
forsith,mervirs,79,new
amatera,locidev,142,new
spanoth,larshic,55,new
opelese,micaust,103,new
afrithe,commari,100,new
tueredo,witypro,130,new
talisti,dakinge,97,new
gremsev,segessa,120,new
systess,menclar,74,new
tueredo,webruic,134,new
mervirs,opelese,102,new
forsith,bomysta,82,new
iningla,memsere,85,new
octeste,expisho,144,new
bomysta,mesterf,99,new
loarlai,throvic,59,new
tessigg,commari,77,new
allopti,asplati,72,new
mesimie,larshic,62,new
mesterf,throvic,86,new
locidev,talisti,107,new
smadian,proffin,109,new
hignoth,supplic,143,new
prensta,menclar,88,new
expisho,mestead,117,new
subvick,sertsim,121,new
spanoth,engally,83,new
allopti,systess,75,new
mempise,agallea,61,new
allopti,caltsio,76,new
relysta,strompa,66,new
prensta,prompan,122,new
mempise,smadian,58,new
strompa,afrithe,87,new
mempise,amatera,112,new
edisted,rundsop,127,new
commari,prensta,101,new
subvick,bengsta,137,new
hignoth,articlu,69,new
thinatu,finglam,147,new
gremsev,hignoth,65,new
systess,mervirs,81,new
mempise,asplati,78,new
defasom,edisted,95,new
scrunne,engally,71,new
bengsta,quarban,115,new
sersimi,defasom,70,new
nathess,mempise,96,new
relysta,digiday,104,new
vervide,opelese,111,new
systess,comorti,57,new
afrithe,subvick,135,new
octeste,defasom,123,new
thinatu,locidev,110,new
commari,amatera,145,new
compide,memsere,94,new
shaptur,edisted,116,new
quarban,asplati,119,new
howaymb,walthel,131,new
quingel,mesimie,150,new
mestead,proffin,141,new
bomysta,talisti,136,new
chanywa,sersimi,84,new
proffic,hignoth,133,new
larshic,mesterf,60,new
subvick,thinatu,132,new
shaptur,ancessa,108,new
scrunne,micaust,68,new
thramon,dockles,90,new
comorti,caltsio,52,new
witypro,prensta,98,new
talisti,quarban,149,new
quingel,tueredo,125,new
rundsop,scrunne,89,new
locidev,bengsta,54,new
digiday,octeste,126,new
menclar,edisted,92,new
proffic,cortsio,128,new
grappor,walthel,114,new
persica,subvick,148,new
forsith,proffin,113,new
comorti,sersimi,56,new
howaymb,talisti,139,new
systess,quarban,129,new
prothly,prensta,91,new
messago,dakinge,67,new
vervide,screnta,106,new
mesects,finglam,140,new
hignoth,shaptur,53,new
asplati,abysted,80,new
perecti,micaust,118,new
allopti,heashes,138,new
kentsia,maricts,51,new
