stringA,stringB,itemNumber,type
opelese,quingel,45,original
wessish,betwerv,18,original
tueredo,proffin,42,original
asplati,iningla,7,original
mestead,grappor,43,original
cortsio,gremsev,24,original
sersimi,mervirs,21,original
thramon,shaptur,17,original
hignoth,mempise,9,original
edisted,quarban,46,original
chertin,bomysta,36,original
ancessa,digiday,39,original
crivere,uranged,12,original
forsith,defasom,8,original
screnta,prompan,40,original
spanoth,allysti,15,original
messago,numersi,3,original
retsits,howaymb,48,original
heashes,supplic,49,original
ostallo,micaust,22,original
bengsta,maricts,4,original
prensta,chanywa,32,original
smadian,dispont,2,original
loarlai,articlu,14,original
perecti,disingu,33,original
expisho,mesterf,26,original
clopect,caltsio,16,original
compide,sertsim,29,original
allopti,walthel,10,original
dakinge,mesimie,23,original
currimi,memsere,37,original
strompa,agallea,13,original
locidev,kentsia,27,original
wilysta,systess,25,original
proffic,nathess,47,original
dockles,angessa,31,original
subvick,octeste,50,original
throvic,plareed,20,original
witypro,talisti,38,original
commari,thinatu,30,original
comorti,tessigg,1,original
abysted,pariono,11,original
larshic,persica,6,original
prothly,afrithe,34,original
finglam,amatera,44,original
engally,splenne,28,original
menclar,scrunne,5,original
webruic,segessa,41,original
vervide,relysta,19,original
rundsop,mesects,35,original
dakinge,asplati,69,new
subvick,mesterf,124,new
finglam,scrunne,113,new
tessigg,chanywa,54,new
compide,opelese,130,new
dakinge,memsere,111,new
bengsta,articlu,63,new
allopti,sersimi,66,new
chanywa,octeste,132,new
walthel,disingu,87,new
iningla,walthel,65,new
expisho,segessa,103,new
maricts,sertsim,58,new
crivere,prompan,117,new
ostallo,disingu,110,new
octeste,commari,121,new
prothly,splenne,115,new
retsits,uranged,101,new
tessigg,currimi,85,new
heashes,prompan,134,new
vervide,screnta,108,new
prompan,memsere,122,new
mesimie,numersi,78,new
prompan,mestead,144,new
messago,betwerv,71,new
howaymb,pariono,148,new
spanoth,abysted,57,new
tessigg,articlu,59,new
sertsim,wilysta,83,new
mesimie,commari,95,new
witypro,systess,106,new
gremsev,splenne,86,new
memsere,proffic,142,new
nathess,shaptur,118,new
compide,sertsim,92,new
asplati,vervide,70,new
engally,mesects,109,new
currimi,amatera,126,new
persica,larshic,52,new
finglam,thramon,105,new
subvick,heashes,143,new
screnta,larshic,90,new
commari,persica,84,new
supplic,prensta,131,new
caltsio,maricts,67,new
chanywa,opelese,136,new
allopti,relysta,64,new
quingel,tueredo,141,new
rundsop,chertin,99,new
tessigg,larshic,61,new
gremsev,afrithe,100,new
rundsop,perecti,119,new
caltsio,wilysta,88,new
splenne,disingu,102,new
supplic,caltsio,128,new
digiday,pariono,116,new
sertsim,bomysta,114,new
mestead,commari,150,new
supplic,edisted,137,new
quingel,scrunne,91,new
ostallo,rundsop,93,new
bengsta,maricts,72,new
tessigg,subvick,146,new
edisted,disingu,129,new
defasom,thinatu,81,new
locidev,edisted,145,new
comorti,scrunne,77,new
systess,chanywa,96,new
smadian,wilysta,79,new
ostallo,numersi,60,new
smadian,dakinge,74,new
opelese,proffin,135,new
micaust,ancessa,107,new
chertin,proffic,149,new
vervide,bengsta,73,new
scrunne,quarban,98,new
spanoth,shaptur,80,new
retsits,vervide,133,new
commari,kentsia,104,new
throvic,pariono,56,new
nathess,clopect,97,new
thinatu,proffin,147,new
opelese,proffic,123,new
proffic,segessa,138,new
wilysta,forsith,76,new
screnta,bomysta,140,new
micaust,bengsta,55,new
proffin,nathess,139,new
plareed,allopti,68,new
compide,prensta,120,new
prothly,amatera,125,new
wessish,clopect,51,new
caltsio,allopti,75,new
proffin,caltsio,94,new
mestead,mempise,112,new
thinatu,maricts,53,new
witypro,tessigg,89,new
chanywa,caltsio,82,new
systess,quingel,127,new
cortsio,allopti,62,new
