stringA,stringB,itemNumber,type
messago,numersi,3,original
heashes,supplic,49,original
edisted,quarban,46,original
memsere,currimi,37,original
mesects,rundsop,35,original
loarlai,articlu,14,original
walthel,allopti,10,original
forsith,defasom,8,original
plareed,throvic,20,original
perecti,disingu,33,original
prensta,chanywa,32,original
cortsio,gremsev,24,original
screnta,prompan,40,original
wessish,betwerv,18,original
thinatu,commari,30,original
mestead,grappor,43,original
scrunne,menclar,5,original
smadian,dispont,2,original
splenne,engally,28,original
opelese,quingel,45,original
tueredo,proffin,42,original
kentsia,locidev,27,original
bengsta,maricts,4,original
afrithe,prothly,34,original
caltsio,clopect,16,original
comorti,tessigg,1,original
compide,sertsim,29,original
howaymb,retsits,48,original
uranged,crivere,12,original
shaptur,thramon,17,original
digiday,ancessa,39,original
micaust,ostallo,22,original
proffic,nathess,47,original
witypro,talisti,38,original
vervide,relysta,19,original
expisho,mesterf,26,original
iningla,asplati,7,original
dockles,angessa,31,original
bomysta,chertin,36,original
subvick,octeste,50,original
strompa,agallea,13,original
mervirs,sersimi,21,original
webruic,segessa,41,original
abysted,pariono,11,original
mempise,hignoth,9,original
dakinge,mesimie,23,original
finglam,amatera,44,original
larshic,persica,6,original
wilysta,systess,25,original
allysti,spanoth,15,original
locidev,bengsta,76,new
heashes,dispont,118,new
persica,vervide,60,new
mempise,nathess,120,new
mestead,betwerv,92,new
talisti,mempise,89,new
mesects,grappor,148,new
supplic,asplati,143,new
betwerv,prensta,87,new
webruic,pariono,99,new
defasom,asplati,54,new
dispont,ostallo,70,new
webruic,tueredo,149,new
quingel,persica,97,new
webruic,loarlai,104,new
locidev,asplati,61,new
retsits,finglam,132,new
defasom,thramon,69,new
splenne,currimi,111,new
disingu,talisti,114,new
bomysta,octeste,123,new
mesterf,prompan,103,new
betwerv,segessa,101,new
thinatu,expisho,100,new
chanywa,agallea,84,new
sersimi,dispont,75,new
dockles,mesects,105,new
throvic,sersimi,90,new
scrunne,articlu,71,new
nathess,compide,133,new
supplic,caltsio,138,new
expisho,retsits,137,new
wessish,numersi,55,new
supplic,chertin,146,new
numersi,persica,63,new
octeste,wilysta,144,new
allopti,memsere,82,new
prompan,kentsia,98,new
mestead,digiday,127,new
sertsim,quingel,128,new
ancessa,engally,102,new
maricts,sertsim,56,new
tessigg,witypro,88,new
shaptur,loarlai,64,new
wilysta,bengsta,74,new
mestead,strompa,94,new
spanoth,grappor,108,new
octeste,prompan,124,new
commari,hignoth,86,new
supplic,mesects,140,new
howaymb,screnta,147,new
proffin,mestead,135,new
asplati,vervide,78,new
relysta,comorti,59,new
prensta,grappor,121,new
ostallo,quingel,134,new
dakinge,persica,72,new
grappor,sertsim,125,new
sersimi,commari,83,new
allysti,edisted,110,new
afrithe,webruic,129,new
wessish,prompan,109,new
proffic,retsits,136,new
iningla,cortsio,73,new
proffic,systess,139,new
mestead,disingu,130,new
opelese,quingel,150,new
uranged,bengsta,57,new
asplati,shaptur,53,new
disingu,hignoth,81,new
perecti,numersi,65,new
amatera,bomysta,145,new
dockles,segessa,141,new
smadian,dockles,68,new
relysta,defasom,58,new
spanoth,micaust,85,new
commari,prensta,119,new
ancessa,chanywa,95,new
mesterf,disingu,112,new
ostallo,allysti,62,new
screnta,quarban,122,new
messago,throvic,52,new
vervide,segessa,116,new
systess,menclar,51,new
opelese,strompa,91,new
angessa,witypro,113,new
clopect,loarlai,79,new
menclar,smadian,80,new
vervide,talisti,96,new
digiday,screnta,126,new
dockles,mesimie,115,new
memsere,quingel,142,new
smadian,mervirs,77,new
persica,proffic,93,new
thramon,webruic,106,new
hignoth,defasom,67,new
prompan,agallea,117,new
perecti,proffic,131,new
expisho,memsere,107,new
menclar,asplati,66,new
