stringA,stringB,itemNumber,type
mesterf,expisho,26,original
heashes,supplic,49,original
crivere,uranged,12,original
segessa,webruic,41,original
bengsta,maricts,4,original
prensta,chanywa,32,original
relysta,vervide,19,original
chertin,bomysta,36,original
splenne,engally,28,original
mesects,rundsop,35,original
forsith,defasom,8,original
walthel,allopti,10,original
thinatu,commari,30,original
plareed,throvic,20,original
talisti,witypro,38,original
persica,larshic,6,original
ancessa,digiday,39,original
sersimi,mervirs,21,original
amatera,finglam,44,original
smadian,dispont,2,original
mestead,grappor,43,original
octeste,subvick,50,original
tueredo,proffin,42,original
memsere,currimi,37,original
loarlai,articlu,14,original
quarban,edisted,46,original
proffic,nathess,47,original
dakinge,mesimie,23,original
numersi,messago,3,original
quingel,opelese,45,original
dockles,angessa,31,original
locidev,kentsia,27,original
allysti,spanoth,15,original
prompan,screnta,40,original
clopect,caltsio,16,original
betwerv,wessish,18,original
shaptur,thramon,17,original
iningla,asplati,7,original
gremsev,cortsio,24,original
abysted,pariono,11,original
wilysta,systess,25,original
disingu,perecti,33,original
micaust,ostallo,22,original
compide,sertsim,29,original
prothly,afrithe,34,original
mempise,hignoth,9,original
howaymb,retsits,48,original
strompa,agallea,13,original
menclar,scrunne,5,original
comorti,tessigg,1,original
uranged,asplati,51,new
plareed,subvick,133,new
menclar,thramon,61,new
larshic,wessish,57,new
angessa,rundsop,117,new
persica,dakinge,80,new
witypro,agallea,102,new
gremsev,octeste,123,new
expisho,talisti,109,new
rundsop,sersimi,107,new
crivere,webruic,115,new
chanywa,retsits,126,new
throvic,messago,73,new
perecti,numersi,60,new
thramon,abysted,72,new
sertsim,compide,93,new
finglam,edisted,135,new
allysti,messago,55,new
engally,screnta,96,new
smadian,numersi,53,new
spanoth,mervirs,70,new
finglam,plareed,124,new
bomysta,tueredo,131,new
wessish,quingel,142,new
plareed,dakinge,83,new
subvick,nathess,150,new
loarlai,micaust,69,new
gremsev,amatera,120,new
quingel,asplati,104,new
pariono,allopti,65,new
allopti,mesterf,79,new
ostallo,allysti,63,new
micaust,nathess,143,new
heashes,wilysta,140,new
mesimie,finglam,122,new
finglam,mestead,128,new
betwerv,relysta,64,new
opelese,dockles,129,new
edisted,clopect,95,new
finglam,systess,147,new
compide,retsits,146,new
crivere,strompa,78,new
chanywa,prensta,99,new
asplati,wilysta,68,new
messago,subvick,132,new
dakinge,crivere,76,new
asplati,supplic,138,new
prothly,loarlai,87,new
webruic,sersimi,110,new
maricts,scrunne,67,new
kentsia,witypro,100,new
chanywa,talisti,113,new
agallea,quarban,144,new
dakinge,perecti,103,new
sersimi,quingel,121,new
grappor,walthel,119,new
tueredo,compide,106,new
talisti,finglam,148,new
mesterf,chanywa,105,new
prensta,quarban,139,new
proffin,pariono,92,new
mestead,proffic,137,new
compide,smadian,56,new
pariono,expisho,89,new
micaust,segessa,94,new
perecti,comorti,62,new
segessa,allopti,81,new
rundsop,mestead,125,new
walthel,witypro,88,new
nathess,dispont,91,new
comorti,agallea,52,new
edisted,rundsop,145,new
supplic,systess,127,new
bengsta,micaust,66,new
angessa,betwerv,86,new
kentsia,webruic,98,new
allysti,heashes,136,new
scrunne,commari,82,new
proffic,perecti,141,new
shaptur,spanoth,54,new
proffin,caltsio,108,new
supplic,scrunne,149,new
clopect,ostallo,85,new
larshic,loarlai,74,new
edisted,throvic,101,new
persica,articlu,71,new
octeste,engally,130,new
expisho,heashes,134,new
thramon,currimi,97,new
dispont,retsits,111,new
prothly,thramon,84,new
bomysta,agallea,90,new
asplati,larshic,75,new
articlu,screnta,116,new
kentsia,allopti,59,new
quingel,smadian,112,new
hignoth,abysted,58,new
relysta,iningla,77,new
mesterf,prompan,118,new
memsere,gremsev,114,new
