stringA,stringB,itemNumber,type
nathess,proffic,47,original
wessish,betwerv,18,original
loarlai,articlu,14,original
thramon,shaptur,17,original
thinatu,commari,30,original
prensta,chanywa,32,original
talisti,witypro,38,original
tessigg,comorti,1,original
afrithe,prothly,34,original
pariono,abysted,11,original
systess,wilysta,25,original
heashes,supplic,49,original
chertin,bomysta,36,original
asplati,iningla,7,original
crivere,uranged,12,original
opelese,quingel,45,original
cortsio,gremsev,24,original
edisted,quarban,46,original
smadian,dispont,2,original
mesterf,expisho,26,original
screnta,prompan,40,original
ancessa,digiday,39,original
ostallo,micaust,22,original
forsith,defasom,8,original
splenne,engally,28,original
allopti,walthel,10,original
rundsop,mesects,35,original
finglam,amatera,44,original
menclar,scrunne,5,original
clopect,caltsio,16,original
currimi,memsere,37,original
mempise,hignoth,9,original
numersi,messago,3,original
throvic,plareed,20,original
allysti,spanoth,15,original
howaymb,retsits,48,original
locidev,kentsia,27,original
proffin,tueredo,42,original
strompa,agallea,13,original
larshic,persica,6,original
maricts,bengsta,4,original
webruic,segessa,41,original
subvick,octeste,50,original
grappor,mestead,43,original
disingu,perecti,33,original
compide,sertsim,29,original
dockles,angessa,31,original
dakinge,mesimie,23,original
vervide,relysta,19,original
mervirs,sersimi,21,original
quingel,crivere,102,new
perecti,comorti,70,new
abysted,bengsta,76,new
maricts,edisted,110,new
spanoth,betwerv,55,new
ancessa,compide,106,new
crivere,proffic,137,new
edisted,dakinge,139,new
mesterf,larshic,52,new
dispont,hignoth,74,new
quarban,bengsta,98,new
dispont,relysta,77,new
proffic,thramon,142,new
persica,throvic,71,new
webruic,perecti,143,new
proffin,tessigg,87,new
howaymb,systess,128,new
spanoth,proffin,95,new
crivere,webruic,91,new
amatera,grappor,125,new
loarlai,mervirs,59,new
prompan,tueredo,133,new
tueredo,proffic,122,new
memsere,locidev,93,new
forsith,wilysta,73,new
engally,caltsio,90,new
dockles,systess,120,new
mesects,disingu,118,new
crivere,allysti,79,new
hignoth,mervirs,60,new
walthel,comorti,64,new
mesects,proffic,135,new
quingel,systess,131,new
wilysta,tessigg,66,new
articlu,agallea,63,new
witypro,asplati,88,new
vervide,tessigg,72,new
mesimie,commari,101,new
quingel,pariono,107,new
allysti,smadian,57,new
ostallo,subvick,145,new
digiday,kentsia,109,new
ancessa,defasom,81,new
allopti,talisti,86,new
dockles,edisted,121,new
segessa,prothly,144,new
maricts,splenne,67,new
relysta,maricts,56,new
witypro,mestead,136,new
forsith,dispont,75,new
thinatu,subvick,147,new
menclar,sertsim,54,new
heashes,shaptur,130,new
asplati,menclar,69,new
loarlai,grappor,94,new
prothly,prensta,112,new
articlu,scrunne,61,new
disingu,edisted,148,new
vervide,systess,83,new
octeste,uranged,149,new
rundsop,mesects,117,new
crivere,expisho,84,new
spanoth,dispont,78,new
howaymb,hignoth,132,new
strompa,amatera,97,new
maricts,opelese,119,new
finglam,prensta,129,new
hignoth,abysted,62,new
opelese,allopti,103,new
proffin,octeste,127,new
quarban,mestead,126,new
micaust,memsere,104,new
bengsta,mervirs,53,new
uranged,edisted,100,new
wessish,prompan,105,new
throvic,opelese,114,new
memsere,howaymb,124,new
caltsio,uranged,80,new
ostallo,bomysta,113,new
uranged,scrunne,68,new
allopti,thinatu,82,new
plareed,supplic,123,new
caltsio,allopti,58,new
quingel,hignoth,115,new
vervide,crivere,65,new
octeste,larshic,141,new
prothly,ancessa,140,new
witypro,messago,85,new
scrunne,finglam,116,new
memsere,allopti,89,new
prensta,quarban,150,new
hignoth,webruic,111,new
pariono,quarban,96,new
dockles,mesimie,99,new
finglam,angessa,146,new
retsits,iningla,92,new
webruic,memsere,134,new
locidev,forsith,51,new
crivere,witypro,108,new
memsere,proffic,138,new
