stringA,stringB,itemNumber,type
crivere,uranged,12,original
tueredo,proffin,42,original
wessish,betwerv,18,original
sersimi,mervirs,21,original
angessa,dockles,31,original
loarlai,articlu,14,original
perecti,disingu,33,original
plareed,throvic,20,original
persica,larshic,6,original
memsere,currimi,37,original
pariono,abysted,11,original
walthel,allopti,10,original
prensta,chanywa,32,original
sertsim,compide,29,original
mesects,rundsop,35,original
forsith,defasom,8,original
scrunne,menclar,5,original
bengsta,maricts,4,original
retsits,howaymb,48,original
thramon,shaptur,17,original
chertin,bomysta,36,original
smadian,dispont,2,original
octeste,subvick,50,original
segessa,webruic,41,original
thinatu,commari,30,original
expisho,mesterf,26,original
locidev,kentsia,27,original
dakinge,mesimie,23,original
prothly,afrithe,34,original
strompa,agallea,13,original
quarban,edisted,46,original
grappor,mestead,43,original
wilysta,systess,25,original
supplic,heashes,49,original
iningla,asplati,7,original
gremsev,cortsio,24,original
clopect,caltsio,16,original
prompan,screnta,40,original
allysti,spanoth,15,original
comorti,tessigg,1,original
finglam,amatera,44,original
numersi,messago,3,original
quingel,opelese,45,original
micaust,ostallo,22,original
engally,splenne,28,original
witypro,talisti,38,original
digiday,ancessa,39,original
proffic,nathess,47,original
vervide,relysta,19,original
mempise,hignoth,9,original
expisho,heashes,125,new
supplic,systess,144,new
mesterf,witypro,92,new
hignoth,proffin,116,new
subvick,caltsio,145,new
chanywa,plareed,84,new
mestead,webruic,126,new
talisti,chanywa,113,new
menclar,relysta,56,new
micaust,chertin,95,new
articlu,perecti,89,new
defasom,hignoth,64,new
compide,kentsia,115,new
scrunne,bomysta,90,new
kentsia,digiday,101,new
prompan,caltsio,99,new
relysta,betwerv,51,new
thramon,locidev,87,new
edisted,proffic,142,new
mesects,mervirs,120,new
larshic,kentsia,72,new
howaymb,chertin,140,new
pariono,proffic,134,new
spanoth,shaptur,74,new
messago,maricts,55,new
defasom,bengsta,70,new
numersi,mesimie,53,new
defasom,scrunne,68,new
articlu,hignoth,69,new
opelese,iningla,110,new
octeste,prothly,123,new
tueredo,commari,122,new
edisted,bomysta,121,new
tessigg,maricts,75,new
digiday,splenne,103,new
chertin,digiday,141,new
dockles,talisti,97,new
currimi,sertsim,112,new
tessigg,vervide,73,new
ancessa,uranged,85,new
mestead,witypro,136,new
mervirs,nathess,129,new
commari,chertin,118,new
rundsop,asplati,88,new
sertsim,prothly,91,new
maricts,plareed,78,new
agallea,supplic,135,new
rundsop,smadian,86,new
tueredo,quarban,148,new
opelese,witypro,146,new
screnta,betwerv,104,new
grappor,segessa,138,new
mervirs,tessigg,61,new
splenne,witypro,109,new
disingu,thinatu,102,new
strompa,caltsio,66,new
ancessa,supplic,128,new
crivere,defasom,77,new
strompa,cortsio,79,new
spanoth,witypro,96,new
grappor,mesterf,139,new
scrunne,comorti,76,new
supplic,wessish,131,new
witypro,screnta,130,new
proffic,ostallo,133,new
nathess,proffic,143,new
persica,strompa,59,new
maricts,walthel,57,new
proffin,pariono,114,new
systess,commari,117,new
micaust,agallea,58,new
smadian,dakinge,60,new
wessish,allysti,63,new
currimi,screnta,137,new
sertsim,vervide,83,new
allopti,retsits,107,new
tessigg,defasom,52,new
angessa,numersi,54,new
comorti,memsere,82,new
scrunne,compide,71,new
currimi,amatera,124,new
rundsop,segessa,132,new
loarlai,vervide,62,new
angessa,witypro,111,new
mervirs,octeste,127,new
articlu,nathess,93,new
clopect,relysta,67,new
cortsio,prothly,98,new
larshic,retsits,100,new
webruic,heashes,147,new
thinatu,bomysta,108,new
chertin,quingel,150,new
dispont,crivere,65,new
ostallo,betwerv,81,new
kentsia,rundsop,105,new
vervide,hignoth,80,new
engally,mesects,94,new
mesects,disingu,106,new
prompan,wessish,119,new
amatera,prompan,149,new
