stringA,stringB,itemNumber,type
tueredo,proffin,42,original
bengsta,maricts,4,original
chertin,bomysta,36,original
loarlai,articlu,14,original
systess,wilysta,25,original
mesimie,dakinge,23,original
opelese,quingel,45,original
mesterf,expisho,26,original
scrunne,menclar,5,original
messago,numersi,3,original
octeste,subvick,50,original
pariono,abysted,11,original
relysta,vervide,19,original
forsith,defasom,8,original
thinatu,commari,30,original
sersimi,mervirs,21,original
thramon,shaptur,17,original
sertsim,compide,29,original
retsits,howaymb,48,original
cortsio,gremsev,24,original
afrithe,prothly,34,original
spanoth,allysti,15,original
asplati,iningla,7,original
splenne,engally,28,original
ostallo,micaust,22,original
dockles,angessa,31,original
strompa,agallea,13,original
currimi,memsere,37,original
quarban,edisted,46,original
proffic,nathess,47,original
webruic,segessa,41,original
betwerv,wessish,18,original
locidev,kentsia,27,original
rundsop,mesects,35,original
witypro,talisti,38,original
allopti,walthel,10,original
disingu,perecti,33,original
throvic,plareed,20,original
mempise,hignoth,9,original
larshic,persica,6,original
supplic,heashes,49,original
grappor,mestead,43,original
digiday,ancessa,39,original
comorti,tessigg,1,original
finglam,amatera,44,original
uranged,crivere,12,original
chanywa,prensta,32,original
dispont,smadian,2,original
prompan,screnta,40,original
clopect,caltsio,16,original
grappor,tueredo,141,new
pariono,menclar,66,new
subvick,retsits,121,new
vervide,sertsim,85,new
mempise,amatera,91,new
expisho,opelese,143,new
plareed,gremsev,90,new
amatera,micaust,98,new
opelese,menclar,92,new
mesterf,dispont,74,new
disingu,chertin,109,new
screnta,commari,108,new
messago,allysti,70,new
uranged,plareed,59,new
thramon,proffic,136,new
cortsio,menclar,67,new
allopti,mesects,89,new
proffic,crivere,128,new
screnta,rundsop,123,new
proffic,ancessa,134,new
crivere,webruic,101,new
mervirs,edisted,95,new
mesimie,digiday,111,new
caltsio,iningla,55,new
persica,wilysta,56,new
systess,allopti,54,new
scrunne,grappor,115,new
smadian,allopti,80,new
cortsio,quingel,129,new
compide,ancessa,96,new
larshic,hignoth,53,new
tueredo,proffic,125,new
quingel,ostallo,122,new
mesimie,howaymb,135,new
asplati,mempise,68,new
dakinge,scrunne,62,new
bomysta,opelese,146,new
dockles,scrunne,88,new
bomysta,screnta,131,new
mempise,opelese,117,new
edisted,witypro,127,new
supplic,scrunne,149,new
amatera,larshic,118,new
prensta,bomysta,107,new
grappor,sersimi,106,new
afrithe,wilysta,100,new
supplic,spanoth,124,new
sersimi,webruic,103,new
angessa,chanywa,105,new
pariono,defasom,75,new
gremsev,tessigg,64,new
menclar,mesects,82,new
mervirs,mesimie,87,new
comorti,asplati,78,new
supplic,hignoth,142,new
proffin,heashes,126,new
mesimie,maricts,73,new
micaust,nathess,137,new
systess,webruic,97,new
afrithe,uranged,81,new
crivere,locidev,86,new
larshic,nathess,112,new
amatera,howaymb,130,new
allysti,ancessa,99,new
nathess,allysti,120,new
witypro,systess,116,new
dakinge,messago,65,new
gremsev,perecti,110,new
relysta,clopect,57,new
afrithe,quingel,147,new
mesimie,defasom,77,new
witypro,prensta,113,new
grappor,hignoth,93,new
throvic,persica,76,new
ostallo,menclar,51,new
segessa,digiday,144,new
numersi,spanoth,79,new
larshic,tessigg,58,new
crivere,articlu,72,new
prompan,crivere,94,new
abysted,tueredo,119,new
quingel,plareed,133,new
prensta,proffic,132,new
plareed,clopect,61,new
nathess,quingel,145,new
vervide,mesterf,84,new
quarban,wessish,138,new
disingu,sersimi,104,new
agallea,maricts,69,new
pariono,digiday,114,new
amatera,rundsop,148,new
talisti,uranged,83,new
mesterf,defasom,60,new
memsere,webruic,140,new
supplic,bengsta,139,new
ostallo,witypro,102,new
articlu,bengsta,63,new
subvick,caltsio,150,new
allopti,asplati,52,new
larshic,forsith,71,new
