stringA,stringB,itemNumber,type
angessa,dockles,31,original
nathess,proffic,47,original
retsits,howaymb,48,original
persica,larshic,6,original
ancessa,digiday,39,original
mesterf,expisho,26,original
segessa,webruic,41,original
pariono,abysted,11,original
sersimi,mervirs,21,original
kentsia,locidev,27,original
caltsio,clopect,16,original
scrunne,menclar,5,original
opelese,quingel,45,original
tueredo,proffin,42,original
splenne,engally,28,original
asplati,iningla,7,original
mestead,grappor,43,original
screnta,prompan,40,original
thinatu,commari,30,original
sertsim,compide,29,original
perecti,disingu,33,original
wessish,betwerv,18,original
walthel,allopti,10,original
tessigg,comorti,1,original
mesects,rundsop,35,original
gremsev,cortsio,24,original
numersi,messago,3,original
dakinge,mesimie,23,original
throvic,plareed,20,original
quarban,edisted,46,original
uranged,crivere,12,original
shaptur,thramon,17,original
finglam,amatera,44,original
chanywa,prensta,32,original
strompa,agallea,13,original
vervide,relysta,19,original
wilysta,systess,25,original
bomysta,chertin,36,original
micaust,ostallo,22,original
supplic,heashes,49,original
allysti,spanoth,15,original
dispont,smadian,2,original
witypro,talisti,38,original
subvick,octeste,50,original
defasom,forsith,8,original
maricts,bengsta,4,original
prothly,afrithe,34,original
articlu,loarlai,14,original
mempise,hignoth,9,original
currimi,memsere,37,original
octeste,dakinge,144,new
forsith,quingel,93,new
proffin,heashes,127,new
digiday,chertin,140,new
menclar,screnta,81,new
finglam,bengsta,102,new
abysted,sersimi,70,new
amatera,articlu,119,new
bengsta,supplic,131,new
supplic,segessa,129,new
comorti,messago,54,new
currimi,thramon,112,new
allopti,crivere,61,new
mesects,prothly,107,new
currimi,retsits,142,new
hignoth,throvic,65,new
finglam,hignoth,91,new
grappor,chertin,145,new
crivere,dakinge,75,new
nathess,gremsev,143,new
amatera,digiday,124,new
chertin,bomysta,125,new
micaust,pariono,77,new
loarlai,witypro,97,new
subvick,nathess,147,new
supplic,smadian,122,new
tessigg,currimi,85,new
menclar,plareed,52,new
segessa,prompan,123,new
supplic,scrunne,138,new
edisted,bomysta,136,new
supplic,afrithe,128,new
plareed,witypro,118,new
quingel,retsits,121,new
dispont,perecti,62,new
sersimi,subvick,141,new
dispont,thinatu,68,new
pariono,abysted,78,new
systess,bomysta,105,new
mervirs,asplati,56,new
witypro,thramon,104,new
systess,digiday,113,new
wessish,vervide,55,new
locidev,messago,71,new
mesects,compide,120,new
allysti,segessa,108,new
bomysta,smadian,87,new
webruic,nathess,146,new
retsits,rundsop,137,new
allysti,walthel,59,new
thinatu,comorti,74,new
segessa,digiday,126,new
hignoth,uranged,51,new
throvic,pariono,66,new
memsere,larshic,89,new
pariono,dispont,73,new
sersimi,prompan,101,new
forsith,quarban,95,new
mestead,mervirs,115,new
nathess,betwerv,114,new
disingu,sersimi,98,new
splenne,allopti,86,new
crivere,supplic,132,new
screnta,chanywa,130,new
uranged,walthel,60,new
comorti,splenne,72,new
allysti,screnta,109,new
strompa,wessish,63,new
menclar,heashes,94,new
plareed,proffin,111,new
articlu,agallea,80,new
maricts,spanoth,64,new
commari,talisti,117,new
relysta,defasom,53,new
allopti,sersimi,58,new
talisti,proffin,135,new
howaymb,systess,149,new
ancessa,clopect,116,new
wilysta,chertin,92,new
rundsop,thramon,83,new
opelese,strompa,110,new
thinatu,bomysta,99,new
thramon,micaust,88,new
edisted,dispont,100,new
mestead,chanywa,134,new
talisti,subvick,139,new
vervide,thinatu,84,new
grappor,forsith,96,new
uranged,bengsta,79,new
iningla,spanoth,67,new
quingel,systess,133,new
uranged,nathess,106,new
talisti,quarban,148,new
crivere,proffic,150,new
scrunne,dockles,82,new
strompa,hignoth,76,new
prothly,angessa,103,new
chertin,comorti,90,new
mesterf,maricts,57,new
smadian,numersi,69,new
