stringA,stringB,itemNumber,type
relysta,vervide,19,original
mesimie,dakinge,23,original
octeste,subvick,50,original
chertin,bomysta,36,original
nathess,proffic,47,original
pariono,abysted,11,original
wessish,betwerv,18,original
opelese,quingel,45,original
tueredo,proffin,42,original
heashes,supplic,49,original
mestead,grappor,43,original
retsits,howaymb,48,original
asplati,iningla,7,original
walthel,allopti,10,original
forsith,defasom,8,original
tessigg,comorti,1,original
messago,numersi,3,original
smadian,dispont,2,original
sertsim,compide,29,original
plareed,throvic,20,original
crivere,uranged,12,original
loarlai,articlu,14,original
cortsio,gremsev,24,original
thramon,shaptur,17,original
amatera,finglam,44,original
quarban,edisted,46,original
allysti,spanoth,15,original
micaust,ostallo,22,original
dockles,angessa,31,original
disingu,perecti,33,original
locidev,kentsia,27,original
larshic,persica,6,original
prompan,screnta,40,original
digiday,ancessa,39,original
menclar,scrunne,5,original
currimi,memsere,37,original
mervirs,sersimi,21,original
webruic,segessa,41,original
commari,thinatu,30,original
strompa,agallea,13,original
engally,splenne,28,original
rundsop,mesects,35,original
maricts,bengsta,4,original
clopect,caltsio,16,original
expisho,mesterf,26,original
chanywa,prensta,32,original
mempise,hignoth,9,original
prothly,afrithe,34,original
witypro,talisti,38,original
wilysta,systess,25,original
mesimie,defasom,62,new
wessish,proffin,109,new
rundsop,opelese,131,new
subvick,hignoth,129,new
defasom,memsere,88,new
mempise,amatera,98,new
allysti,scrunne,66,new
webruic,octeste,125,new
scrunne,webruic,96,new
compide,segessa,114,new
edisted,howaymb,138,new
forsith,locidev,60,new
webruic,relysta,102,new
segessa,witypro,141,new
tueredo,micaust,107,new
finglam,plareed,150,new
thramon,howaymb,132,new
crivere,defasom,74,new
segessa,proffin,145,new
ancessa,quingel,121,new
mesects,rundsop,104,new
perecti,clopect,83,new
engally,chertin,95,new
compide,perecti,105,new
walthel,dispont,59,new
compide,messago,71,new
splenne,supplic,126,new
screnta,proffic,136,new
messago,digiday,87,new
subvick,thinatu,124,new
disingu,scrunne,86,new
rundsop,retsits,149,new
splenne,allysti,84,new
defasom,kentsia,63,new
throvic,persica,72,new
micaust,nathess,123,new
locidev,perecti,97,new
uranged,nathess,112,new
witypro,talisti,135,new
allopti,ostallo,52,new
hignoth,vervide,65,new
tessigg,compide,58,new
spanoth,currimi,103,new
larshic,asplati,51,new
finglam,thramon,93,new
chertin,commari,118,new
subvick,walthel,146,new
segessa,disingu,143,new
allopti,edisted,119,new
betwerv,screnta,101,new
witypro,edisted,133,new
numersi,kentsia,73,new
sersimi,proffic,130,new
pariono,defasom,80,new
abysted,bengsta,77,new
betwerv,octeste,148,new
loarlai,dispont,61,new
nathess,betwerv,100,new
systess,mempise,64,new
persica,allysti,78,new
dakinge,screnta,115,new
supplic,kentsia,137,new
opelese,defasom,91,new
splenne,numersi,70,new
grappor,persica,106,new
locidev,loarlai,90,new
asplati,engally,69,new
proffic,tueredo,122,new
sersimi,prompan,108,new
menclar,cortsio,79,new
opelese,vervide,110,new
currimi,forsith,82,new
prensta,chanywa,120,new
hignoth,howaymb,127,new
chertin,vervide,92,new
mesterf,maricts,57,new
splenne,abysted,85,new
dockles,octeste,142,new
witypro,persica,89,new
dakinge,crivere,54,new
nathess,defasom,116,new
prothly,mestead,147,new
throvic,amatera,111,new
larshic,caltsio,68,new
octeste,digiday,128,new
edisted,chanywa,144,new
wilysta,amatera,113,new
caltsio,prompan,99,new
prompan,prensta,134,new
perecti,chanywa,117,new
plareed,shaptur,76,new
disingu,octeste,140,new
howaymb,mesterf,139,new
plareed,larshic,53,new
defasom,tessigg,75,new
vervide,walthel,55,new
sertsim,abysted,81,new
smadian,maricts,67,new
caltsio,clopect,56,new
talisti,throvic,94,new
