stringA,stringB,itemNumber,type
nathess,proffic,47,original
relysta,vervide,19,original
caltsio,clopect,16,original
thramon,shaptur,17,original
walthel,allopti,10,original
tueredo,proffin,42,original
hignoth,mempise,9,original
bengsta,maricts,4,original
wessish,betwerv,18,original
splenne,engally,28,original
ancessa,digiday,39,original
cortsio,gremsev,24,original
mesterf,expisho,26,original
mesects,rundsop,35,original
sertsim,compide,29,original
asplati,iningla,7,original
pariono,abysted,11,original
kentsia,locidev,27,original
systess,wilysta,25,original
chertin,bomysta,36,original
smadian,dispont,2,original
afrithe,prothly,34,original
memsere,currimi,37,original
angessa,dockles,31,original
scrunne,menclar,5,original
finglam,amatera,44,original
strompa,agallea,13,original
howaymb,retsits,48,original
supplic,heashes,49,original
webruic,segessa,41,original
chanywa,prensta,32,original
quarban,edisted,46,original
grappor,mestead,43,original
allysti,spanoth,15,original
subvick,octeste,50,original
micaust,ostallo,22,original
comorti,tessigg,1,original
witypro,talisti,38,original
commari,thinatu,30,original
dakinge,mesimie,23,original
numersi,messago,3,original
defasom,forsith,8,original
mervirs,sersimi,21,original
quingel,opelese,45,original
prompan,screnta,40,original
uranged,crivere,12,original
articlu,loarlai,14,original
larshic,persica,6,original
throvic,plareed,20,original
disingu,perecti,33,original
bengsta,dakinge,59,new
shaptur,agallea,76,new
mervirs,asplati,74,new
asplati,dispont,80,new
dockles,mesterf,120,new
loarlai,iningla,68,new
gremsev,plareed,85,new
screnta,mempise,83,new
loarlai,numersi,77,new
tueredo,expisho,113,new
mesterf,defasom,64,new
quingel,kentsia,137,new
retsits,prompan,149,new
mesects,micaust,111,new
crivere,throvic,72,new
persica,howaymb,122,new
scrunne,allysti,62,new
afrithe,rundsop,116,new
grappor,messago,114,new
chertin,bomysta,129,new
ostallo,grappor,119,new
forsith,gremsev,79,new
prensta,dakinge,110,new
howaymb,sersimi,126,new
compide,scrunne,51,new
wessish,larshic,53,new
webruic,persica,105,new
mempise,relysta,71,new
segessa,throvic,115,new
dispont,bengsta,58,new
spanoth,proffin,112,new
allysti,screnta,96,new
subvick,octeste,134,new
wessish,dockles,86,new
prompan,walthel,93,new
chertin,engally,106,new
compide,mesimie,89,new
mervirs,cortsio,88,new
dispont,smadian,75,new
allopti,forsith,56,new
sersimi,clopect,66,new
clopect,spanoth,57,new
forsith,currimi,90,new
wilysta,chertin,103,new
maricts,asplati,78,new
digiday,mestead,121,new
nathess,subvick,146,new
tessigg,vervide,60,new
mempise,spanoth,55,new
segessa,micaust,107,new
supplic,hignoth,130,new
howaymb,perecti,125,new
prothly,sersimi,100,new
proffin,tueredo,128,new
webruic,forsith,97,new
defasom,nathess,104,new
kentsia,betwerv,81,new
mestead,dockles,136,new
compide,memsere,109,new
locidev,edisted,147,new
clopect,asplati,63,new
mestead,mempise,108,new
howaymb,asplati,123,new
wessish,subvick,145,new
quingel,splenne,138,new
amatera,webruic,141,new
crivere,uranged,54,new
octeste,throvic,143,new
prompan,ostallo,102,new
octeste,grappor,142,new
mesects,webruic,131,new
kentsia,rundsop,101,new
mervirs,pariono,73,new
prompan,afrithe,150,new
allysti,prensta,84,new
expisho,afrithe,98,new
scrunne,proffic,94,new
messago,howaymb,139,new
witypro,perecti,124,new
expisho,sersimi,87,new
chertin,chanywa,91,new
mesimie,rundsop,117,new
prompan,mesterf,118,new
afrithe,howaymb,135,new
mervirs,loarlai,67,new
systess,proffin,99,new
ostallo,comorti,69,new
cortsio,menclar,61,new
nathess,prompan,148,new
howaymb,memsere,133,new
clopect,screnta,95,new
expisho,heashes,132,new
vervide,wessish,52,new
heashes,mervirs,127,new
iningla,afrithe,82,new
menclar,ostallo,70,new
segessa,shaptur,92,new
crivere,clopect,65,new
digiday,segessa,140,new
octeste,currimi,144,new
