stringA,stringB,itemNumber,type
crivere,uranged,12,original
scrunne,menclar,5,original
bengsta,maricts,4,original
wessish,betwerv,18,original
octeste,subvick,50,original
persica,larshic,6,original
chertin,bomysta,36,original
relysta,vervide,19,original
tueredo,proffin,42,original
sersimi,mervirs,21,original
ancessa,digiday,39,original
memsere,currimi,37,original
retsits,howaymb,48,original
pariono,abysted,11,original
forsith,defasom,8,original
kentsia,locidev,27,original
plareed,throvic,20,original
splenne,engally,28,original
cortsio,gremsev,24,original
thramon,shaptur,17,original
spanoth,allysti,15,original
nathess,proffic,47,original
screnta,prompan,40,original
mesects,rundsop,35,original
mesimie,dakinge,23,original
dispont,smadian,2,original
supplic,heashes,49,original
articlu,loarlai,14,original
iningla,asplati,7,original
micaust,ostallo,22,original
disingu,perecti,33,original
expisho,mesterf,26,original
chanywa,prensta,32,original
prothly,afrithe,34,original
clopect,caltsio,16,original
numersi,messago,3,original
grappor,mestead,43,original
strompa,agallea,13,original
quarban,edisted,46,original
finglam,amatera,44,original
comorti,tessigg,1,original
wilysta,systess,25,original
allopti,walthel,10,original
quingel,opelese,45,original
dockles,angessa,31,original
commari,thinatu,30,original
webruic,segessa,41,original
compide,sertsim,29,original
witypro,talisti,38,original
mempise,hignoth,9,original
allopti,ostallo,67,new
ostallo,menclar,70,new
dakinge,chertin,103,new
afrithe,howaymb,124,new
talisti,throvic,107,new
subvick,heashes,142,new
witypro,sersimi,99,new
mesects,dockles,102,new
articlu,tessigg,64,new
micaust,messago,80,new
larshic,heashes,115,new
edisted,mervirs,119,new
ancessa,webruic,123,new
supplic,tueredo,138,new
dockles,walthel,89,new
persica,finglam,96,new
chanywa,nathess,150,new
throvic,chertin,113,new
engally,ancessa,98,new
thinatu,commari,105,new
nathess,witypro,125,new
subvick,mestead,128,new
memsere,grappor,129,new
gremsev,crivere,60,new
menclar,prensta,88,new
loarlai,shaptur,58,new
currimi,spanoth,92,new
mestead,allopti,97,new
menclar,octeste,121,new
disingu,amatera,134,new
octeste,disingu,130,new
engally,chertin,111,new
sersimi,subvick,135,new
numersi,mestead,83,new
clopect,relysta,78,new
larshic,kentsia,72,new
supplic,wessish,122,new
retsits,webruic,144,new
asplati,gremsev,56,new
opelese,digiday,133,new
crivere,proffic,131,new
loarlai,dockles,84,new
numersi,retsits,106,new
quarban,screnta,127,new
afrithe,bomysta,120,new
chertin,iningla,90,new
persica,clopect,63,new
clopect,hignoth,68,new
compide,forsith,87,new
forsith,larshic,57,new
maricts,nathess,118,new
chertin,supplic,143,new
forsith,bomysta,81,new
talisti,compide,108,new
persica,wilysta,76,new
nathess,currimi,149,new
agallea,uranged,79,new
gremsev,scrunne,75,new
vervide,crivere,74,new
cortsio,proffic,141,new
rundsop,angessa,91,new
vervide,messago,54,new
hignoth,menclar,55,new
amatera,comorti,82,new
memsere,quingel,148,new
bengsta,numersi,71,new
dockles,talisti,116,new
shaptur,octeste,147,new
throvic,opelese,110,new
maricts,retsits,94,new
spanoth,comorti,65,new
iningla,thramon,51,new
persica,allopti,53,new
shaptur,edisted,101,new
walthel,throvic,73,new
bengsta,allopti,59,new
memsere,bomysta,139,new
proffic,ostallo,132,new
scrunne,throvic,62,new
ancessa,shaptur,114,new
loarlai,expisho,85,new
splenne,dockles,109,new
screnta,micaust,104,new
abysted,edisted,117,new
dockles,hignoth,86,new
howaymb,agallea,137,new
allysti,messago,52,new
throvic,bengsta,69,new
scrunne,betwerv,66,new
webruic,edisted,126,new
splenne,witypro,112,new
allysti,bengsta,61,new
grappor,cortsio,145,new
commari,tueredo,140,new
mesterf,allopti,77,new
howaymb,spanoth,146,new
ostallo,prompan,95,new
caltsio,currimi,100,new
cortsio,commari,93,new
quingel,mesimie,136,new
