stringA,stringB,itemNumber,type
spanoth,allysti,15,original
ancessa,digiday,39,original
mestead,grappor,43,original
nathess,proffic,47,original
crivere,uranged,12,original
persica,larshic,6,original
plareed,throvic,20,original
hignoth,mempise,9,original
mesimie,dakinge,23,original
mesterf,expisho,26,original
heashes,supplic,49,original
edisted,quarban,46,original
agallea,strompa,13,original
scrunne,menclar,5,original
bengsta,maricts,4,original
octeste,subvick,50,original
thramon,shaptur,17,original
cortsio,gremsev,24,original
wessish,betwerv,18,original
screnta,prompan,40,original
ostallo,micaust,22,original
mesects,rundsop,35,original
tessigg,comorti,1,original
forsith,defasom,8,original
pariono,abysted,11,original
engally,splenne,28,original
commari,thinatu,30,original
wilysta,systess,25,original
finglam,amatera,44,original
prothly,afrithe,34,original
iningla,asplati,7,original
howaymb,retsits,48,original
allopti,walthel,10,original
webruic,segessa,41,original
witypro,talisti,38,original
dispont,smadian,2,original
chanywa,prensta,32,original
articlu,loarlai,14,original
bomysta,chertin,36,original
numersi,messago,3,original
mervirs,sersimi,21,original
quingel,opelese,45,original
vervide,relysta,19,original
locidev,kentsia,27,original
currimi,memsere,37,original
disingu,perecti,33,original
clopect,caltsio,16,original
compide,sertsim,29,original
dockles,angessa,31,original
proffin,tueredo,42,original
retsits,iningla,102,new
walthel,numersi,66,new
webruic,chertin,150,new
hignoth,maricts,52,new
gremsev,perecti,109,new
menclar,tessigg,70,new
edisted,abysted,114,new
agallea,dakinge,75,new
strompa,ancessa,84,new
cortsio,abysted,57,new
wessish,grappor,113,new
mesterf,disingu,96,new
octeste,mervirs,124,new
micaust,mestead,101,new
dakinge,sertsim,86,new
cortsio,numersi,67,new
walthel,allopti,71,new
forsith,numersi,59,new
finglam,messago,106,new
quarban,memsere,139,new
prothly,ancessa,138,new
segessa,proffic,135,new
proffin,walthel,92,new
forsith,larshic,74,new
bengsta,compide,73,new
cortsio,rundsop,115,new
walthel,mempise,60,new
prothly,angessa,119,new
amatera,defasom,91,new
ancessa,betwerv,117,new
menclar,splenne,78,new
mestead,bomysta,133,new
defasom,agallea,62,new
supplic,mesects,149,new
ancessa,webruic,128,new
mesimie,comorti,61,new
perecti,quarban,125,new
menclar,systess,51,new
dispont,retsits,120,new
thramon,bomysta,105,new
systess,rundsop,98,new
witypro,afrithe,148,new
walthel,larshic,64,new
caltsio,prothly,87,new
micaust,heashes,123,new
subvick,mesimie,121,new
mestead,digiday,127,new
compide,smadian,54,new
locidev,relysta,82,new
subvick,mesects,141,new
disingu,nathess,130,new
grappor,sersimi,97,new
heashes,throvic,136,new
locidev,tueredo,107,new
articlu,mesimie,68,new
octeste,betwerv,137,new
smadian,uranged,72,new
retsits,articlu,108,new
vervide,cortsio,83,new
splenne,proffin,134,new
mempise,forsith,79,new
subvick,bengsta,132,new
asplati,shaptur,76,new
opelese,prothly,122,new
kentsia,currimi,104,new
systess,commari,118,new
uranged,walthel,56,new
tueredo,webruic,144,new
thinatu,iningla,65,new
grappor,retsits,145,new
defasom,crivere,53,new
mervirs,chertin,99,new
bomysta,spanoth,85,new
forsith,proffin,94,new
bomysta,segessa,146,new
proffin,scrunne,95,new
micaust,messago,63,new
comorti,loarlai,58,new
splenne,grappor,147,new
prompan,splenne,111,new
dockles,octeste,129,new
digiday,mesects,140,new
wessish,commari,90,new
mesimie,proffin,93,new
compide,cortsio,88,new
micaust,afrithe,116,new
sertsim,numersi,77,new
rundsop,talisti,126,new
engally,perecti,100,new
systess,webruic,103,new
articlu,heashes,142,new
forsith,allysti,69,new
chanywa,caltsio,89,new
locidev,opelese,143,new
wilysta,smadian,80,new
cortsio,chanywa,110,new
proffin,messago,112,new
screnta,howaymb,131,new
sersimi,uranged,55,new
memsere,defasom,81,new
