stringA,stringB,itemNumber,type
afrithe,prothly,34,original
talisti,witypro,38,original
retsits,howaymb,48,original
spanoth,allysti,15,original
opelese,quingel,45,original
bengsta,maricts,4,original
thinatu,commari,30,original
screnta,prompan,40,original
scrunne,menclar,5,original
tessigg,comorti,1,original
memsere,currimi,37,original
ancessa,digiday,39,original
persica,larshic,6,original
splenne,engally,28,original
mestead,grappor,43,original
angessa,dockles,31,original
ostallo,micaust,22,original
heashes,supplic,49,original
relysta,vervide,19,original
asplati,iningla,7,original
hignoth,mempise,9,original
chertin,bomysta,36,original
thramon,shaptur,17,original
walthel,allopti,10,original
pariono,abysted,11,original
articlu,loarlai,14,original
wilysta,systess,25,original
locidev,kentsia,27,original
subvick,octeste,50,original
disingu,perecti,33,original
betwerv,wessish,18,original
numersi,messago,3,original
proffic,nathess,47,original
defasom,forsith,8,original
clopect,caltsio,16,original
chanywa,prensta,32,original
uranged,crivere,12,original
compide,sertsim,29,original
webruic,segessa,41,original
dispont,smadian,2,original
expisho,mesterf,26,original
proffin,tueredo,42,original
mervirs,sersimi,21,original
rundsop,mesects,35,original
dakinge,mesimie,23,original
quarban,edisted,46,original
finglam,amatera,44,original
strompa,agallea,13,original
gremsev,cortsio,24,original
throvic,plareed,20,original
expisho,thinatu,101,new
strompa,smadian,78,new
wessish,quingel,136,new
persica,prothly,87,new
kentsia,dakinge,81,new
iningla,forsith,77,new
nathess,defasom,117,new
angessa,strompa,85,new
quingel,smadian,92,new
sertsim,digiday,114,new
chertin,disingu,115,new
menclar,amatera,89,new
octeste,finglam,139,new
finglam,retsits,131,new
proffic,screnta,142,new
wilysta,perecti,119,new
splenne,proffin,130,new
ostallo,iningla,51,new
wilysta,messago,74,new
quingel,sersimi,146,new
betwerv,messago,75,new
asplati,allysti,56,new
ostallo,defasom,69,new
walthel,strompa,72,new
caltsio,articlu,70,new
subvick,bengsta,126,new
scrunne,allopti,63,new
pariono,shaptur,57,new
forsith,gremsev,73,new
rundsop,plareed,97,new
systess,comorti,60,new
abysted,smadian,64,new
chertin,bomysta,143,new
thramon,quingel,133,new
bengsta,throvic,65,new
forsith,larshic,80,new
mesimie,supplic,141,new
dakinge,perecti,99,new
articlu,forsith,67,new
perecti,webruic,127,new
memsere,prothly,104,new
supplic,heashes,137,new
locidev,scrunne,61,new
clopect,crivere,58,new
commari,smadian,59,new
hignoth,proffic,134,new
subvick,sertsim,123,new
disingu,cortsio,120,new
clopect,thinatu,88,new
proffin,edisted,124,new
mesterf,bomysta,112,new
allopti,cortsio,53,new
disingu,memsere,106,new
segessa,proffic,138,new
wessish,prompan,96,new
allopti,smadian,68,new
talisti,locidev,110,new
bomysta,mesimie,94,new
edisted,supplic,122,new
screnta,chanywa,128,new
abysted,agallea,55,new
numersi,perecti,66,new
relysta,proffic,147,new
grappor,hignoth,108,new
edisted,expisho,148,new
forsith,prompan,105,new
numersi,sersimi,52,new
clopect,plareed,54,new
sersimi,allopti,76,new
iningla,mestead,86,new
chertin,proffin,125,new
dakinge,ancessa,116,new
locidev,screnta,100,new
messago,proffin,102,new
mesimie,dockles,98,new
amatera,disingu,150,new
agallea,quingel,103,new
octeste,expisho,145,new
prothly,sertsim,118,new
memsere,webruic,140,new
dispont,splenne,71,new
bomysta,walthel,83,new
shaptur,ostallo,84,new
memsere,locidev,111,new
perecti,betwerv,82,new
mestead,webruic,135,new
dispont,persica,62,new
finglam,tueredo,129,new
scrunne,grappor,107,new
vervide,screnta,93,new
thinatu,quarban,149,new
currimi,walthel,90,new
rundsop,chertin,109,new
dispont,retsits,95,new
howaymb,asplati,132,new
micaust,ancessa,91,new
smadian,finglam,113,new
strompa,mesimie,79,new
chertin,webruic,121,new
engally,nathess,144,new
