stringA,stringB,itemNumber,type
forsith,defasom,8,original
mestead,grappor,43,original
loarlai,articlu,14,original
bengsta,maricts,4,original
scrunne,menclar,5,original
splenne,engally,28,original
opelese,quingel,45,original
spanoth,allysti,15,original
segessa,webruic,41,original
tueredo,proffin,42,original
heashes,supplic,49,original
chertin,bomysta,36,original
wessish,betwerv,18,original
prensta,chanywa,32,original
edisted,quarban,46,original
afrithe,prothly,34,original
asplati,iningla,7,original
thramon,shaptur,17,original
angessa,dockles,31,original
agallea,strompa,13,original
tessigg,comorti,1,original
sertsim,compide,29,original
crivere,uranged,12,original
ancessa,digiday,39,original
smadian,dispont,2,original
mervirs,sersimi,21,original
mempise,hignoth,9,original
wilysta,systess,25,original
vervide,relysta,19,original
throvic,plareed,20,original
commari,thinatu,30,original
clopect,caltsio,16,original
micaust,ostallo,22,original
numersi,messago,3,original
subvick,octeste,50,original
larshic,persica,6,original
gremsev,cortsio,24,original
currimi,memsere,37,original
locidev,kentsia,27,original
disingu,perecti,33,original
abysted,pariono,11,original
witypro,talisti,38,original
finglam,amatera,44,original
howaymb,retsits,48,original
proffic,nathess,47,original
expisho,mesterf,26,original
allopti,walthel,10,original
prompan,screnta,40,original
dakinge,mesimie,23,original
rundsop,mesects,35,original
clopect,nathess,114,new
bengsta,clopect,52,new
proffin,messago,93,new
crivere,dispont,55,new
edisted,allopti,112,new
perecti,micaust,91,new
micaust,nathess,137,new
scrunne,micaust,62,new
mempise,chertin,82,new
loarlai,quarban,136,new
dispont,afrithe,58,new
dakinge,nathess,134,new
finglam,persica,111,new
screnta,dockles,97,new
walthel,wilysta,67,new
relysta,howaymb,143,new
shaptur,hignoth,63,new
betwerv,loarlai,66,new
chanywa,chertin,118,new
cortsio,commari,116,new
disingu,segessa,122,new
kentsia,larshic,53,new
numersi,loarlai,60,new
nathess,proffic,133,new
proffic,retsits,130,new
spanoth,shaptur,54,new
segessa,prompan,124,new
sertsim,compide,105,new
wilysta,hignoth,57,new
tessigg,maricts,56,new
engally,systess,87,new
hignoth,gremsev,75,new
micaust,smadian,64,new
angessa,expisho,95,new
compide,tessigg,76,new
heashes,currimi,146,new
ancessa,compide,98,new
messago,throvic,72,new
mesterf,defasom,51,new
bomysta,spanoth,86,new
subvick,talisti,127,new
messago,quingel,101,new
opelese,larshic,99,new
talisti,locidev,102,new
pariono,howaymb,129,new
splenne,dispont,70,new
mesterf,engally,85,new
vervide,ostallo,90,new
forsith,expisho,77,new
quarban,chertin,150,new
segessa,howaymb,144,new
supplic,screnta,139,new
maricts,pariono,74,new
relysta,defasom,59,new
allopti,caltsio,78,new
quingel,agallea,120,new
webruic,mestead,135,new
subvick,persica,125,new
screnta,commari,108,new
ancessa,witypro,121,new
micaust,octeste,147,new
proffin,kentsia,140,new
currimi,plareed,110,new
relysta,dakinge,89,new
subvick,prensta,149,new
cortsio,allysti,88,new
bomysta,amatera,126,new
comorti,octeste,104,new
mesects,throvic,84,new
splenne,proffic,148,new
amatera,dakinge,113,new
strompa,loarlai,71,new
agallea,finglam,103,new
compide,perecti,96,new
asplati,subvick,128,new
amatera,compide,131,new
loarlai,vervide,69,new
mervirs,talisti,100,new
supplic,systess,138,new
digiday,tueredo,123,new
maricts,kentsia,80,new
comorti,agallea,73,new
scrunne,supplic,141,new
allopti,prensta,83,new
mervirs,scrunne,68,new
expisho,prensta,107,new
gremsev,tueredo,119,new
rundsop,systess,106,new
messago,currimi,81,new
wessish,prompan,109,new
comorti,crivere,61,new
forsith,wilysta,65,new
proffin,smadian,117,new
segessa,locidev,115,new
compide,heashes,145,new
tueredo,disingu,132,new
expisho,walthel,79,new
edisted,vervide,92,new
retsits,quarban,142,new
compide,talisti,94,new
