stringA,stringB,itemNumber,type
perecti,disingu,33,original
nathess,proffic,47,original
splenne,engally,28,original
octeste,subvick,50,original
afrithe,prothly,34,original
sertsim,compide,29,original
scrunne,menclar,5,original
kentsia,locidev,27,original
asplati,iningla,7,original
forsith,defasom,8,original
opelese,quingel,45,original
messago,numersi,3,original
segessa,webruic,41,original
systess,wilysta,25,original
thramon,shaptur,17,original
relysta,vervide,19,original
persica,larshic,6,original
amatera,finglam,44,original
hignoth,mempise,9,original
wessish,betwerv,18,original
plareed,throvic,20,original
memsere,currimi,37,original
tessigg,comorti,1,original
smadian,dispont,2,original
heashes,supplic,49,original
abysted,pariono,11,original
micaust,ostallo,22,original
commari,thinatu,30,original
allopti,walthel,10,original
proffin,tueredo,42,original
quarban,edisted,46,original
expisho,mesterf,26,original
rundsop,mesects,35,original
dockles,angessa,31,original
articlu,loarlai,14,original
prompan,screnta,40,original
maricts,bengsta,4,original
mervirs,sersimi,21,original
howaymb,retsits,48,original
witypro,talisti,38,original
clopect,caltsio,16,original
strompa,agallea,13,original
dakinge,mesimie,23,original
chanywa,prensta,32,original
digiday,ancessa,39,original
uranged,crivere,12,original
grappor,mestead,43,original
bomysta,chertin,36,original
allysti,spanoth,15,original
gremsev,cortsio,24,original
smadian,finglam,97,new
splenne,betwerv,81,new
hignoth,witypro,85,new
scrunne,compide,61,new
segessa,supplic,125,new
sertsim,quingel,144,new
thramon,menclar,64,new
dispont,loarlai,80,new
abysted,afrithe,83,new
screnta,currimi,142,new
clopect,opelese,115,new
segessa,digiday,124,new
iningla,spanoth,68,new
clopect,wessish,62,new
pariono,dakinge,75,new
hignoth,betwerv,70,new
strompa,plareed,57,new
proffin,sertsim,138,new
mempise,heashes,113,new
tessigg,numersi,78,new
throvic,edisted,117,new
engally,retsits,137,new
tessigg,quingel,95,new
subvick,spanoth,135,new
loarlai,subvick,149,new
quingel,thramon,123,new
numersi,edisted,101,new
bomysta,octeste,139,new
shaptur,screnta,116,new
clopect,ostallo,82,new
asplati,articlu,55,new
currimi,cortsio,110,new
comorti,perecti,53,new
bomysta,prensta,106,new
engally,mestead,150,new
mesimie,prothly,119,new
smadian,supplic,141,new
clopect,talisti,105,new
prompan,octeste,121,new
relysta,dockles,88,new
mervirs,octeste,122,new
numersi,angessa,58,new
crivere,finglam,91,new
nathess,wilysta,145,new
thramon,witypro,104,new
witypro,mesterf,99,new
amatera,expisho,114,new
quarban,crivere,143,new
loarlai,wilysta,89,new
cortsio,quarban,129,new
mesects,dakinge,93,new
commari,edisted,127,new
dockles,prensta,118,new
witypro,talisti,146,new
allopti,plareed,76,new
retsits,clopect,148,new
wessish,defasom,51,new
dakinge,crivere,69,new
afrithe,proffic,128,new
allopti,cortsio,74,new
witypro,mesimie,94,new
mesects,rundsop,92,new
disingu,systess,107,new
asplati,prothly,87,new
dakinge,mestead,103,new
mesimie,disingu,120,new
prothly,perecti,112,new
strompa,loarlai,71,new
walthel,dispont,60,new
octeste,defasom,140,new
quingel,opelese,131,new
splenne,iningla,66,new
prompan,crivere,98,new
allysti,forsith,56,new
prothly,chertin,111,new
amatera,supplic,133,new
defasom,walthel,77,new
bengsta,locidev,63,new
asplati,dispont,54,new
memsere,dakinge,109,new
supplic,prensta,134,new
afrithe,witypro,130,new
chertin,larshic,86,new
tueredo,quarban,126,new
articlu,prensta,90,new
iningla,systess,79,new
caltsio,mempise,52,new
perecti,dakinge,100,new
wessish,subvick,147,new
iningla,thinatu,72,new
retsits,quarban,132,new
wilysta,asplati,73,new
disingu,edisted,136,new
numersi,retsits,108,new
maricts,splenne,67,new
thramon,grappor,96,new
forsith,micaust,59,new
nathess,betwerv,102,new
thinatu,dakinge,84,new
crivere,allysti,65,new
