stringA,stringB,itemNumber,type
sersimi,mervirs,21,original
crivere,uranged,12,original
asplati,iningla,7,original
segessa,webruic,41,original
messago,numersi,3,original
forsith,defasom,8,original
screnta,prompan,40,original
mesimie,dakinge,23,original
tueredo,proffin,42,original
loarlai,articlu,14,original
thramon,shaptur,17,original
prensta,chanywa,32,original
walthel,allopti,10,original
smadian,dispont,2,original
kentsia,locidev,27,original
opelese,quingel,45,original
tessigg,comorti,1,original
edisted,quarban,46,original
heashes,supplic,49,original
relysta,vervide,19,original
spanoth,allysti,15,original
talisti,witypro,38,original
hignoth,mempise,9,original
wessish,betwerv,18,original
caltsio,clopect,16,original
grappor,mestead,43,original
bomysta,chertin,36,original
proffic,nathess,47,original
prothly,afrithe,34,original
menclar,scrunne,5,original
wilysta,systess,25,original
gremsev,cortsio,24,original
currimi,memsere,37,original
howaymb,retsits,48,original
larshic,persica,6,original
compide,sertsim,29,original
dockles,angessa,31,original
digiday,ancessa,39,original
abysted,pariono,11,original
micaust,ostallo,22,original
strompa,agallea,13,original
commari,thinatu,30,original
finglam,amatera,44,original
expisho,mesterf,26,original
rundsop,mesects,35,original
disingu,perecti,33,original
maricts,bengsta,4,original
throvic,plareed,20,original
engally,splenne,28,original
subvick,octeste,50,original
amatera,iningla,109,new
grappor,talisti,124,new
gremsev,walthel,59,new
wessish,proffin,112,new
commari,smadian,54,new
persica,allysti,80,new
amatera,menclar,84,new
nathess,mempise,102,new
allopti,opelese,97,new
prensta,prothly,94,new
spanoth,proffin,99,new
perecti,micaust,92,new
shaptur,heashes,130,new
prompan,sersimi,96,new
throvic,spanoth,70,new
menclar,forsith,63,new
dispont,prensta,61,new
nathess,iningla,110,new
amatera,defasom,103,new
subvick,heashes,121,new
nathess,grappor,139,new
wessish,quingel,128,new
relysta,mempise,73,new
subvick,tessigg,147,new
mempise,agallea,68,new
shaptur,pariono,75,new
kentsia,finglam,133,new
quarban,mesects,146,new
tueredo,wilysta,117,new
numersi,scrunne,56,new
sertsim,engally,106,new
opelese,dakinge,108,new
chanywa,talisti,104,new
prompan,retsits,138,new
thramon,webruic,114,new
betwerv,retsits,149,new
proffic,octeste,126,new
dispont,heashes,98,new
thinatu,vervide,89,new
messago,prompan,81,new
allysti,edisted,113,new
gremsev,chertin,101,new
defasom,scrunne,60,new
allysti,walthel,71,new
plareed,dockles,87,new
tueredo,proffin,137,new
smadian,strompa,77,new
angessa,webruic,148,new
vervide,scrunne,62,new
crivere,clopect,79,new
dakinge,bengsta,58,new
subvick,kentsia,125,new
asplati,larshic,55,new
dockles,pariono,83,new
messago,larshic,57,new
nathess,locidev,150,new
currimi,heashes,143,new
perecti,betwerv,82,new
tueredo,allysti,111,new
howaymb,amatera,134,new
grappor,sertsim,141,new
kentsia,numersi,78,new
defasom,messago,64,new
persica,subvick,145,new
dispont,agallea,72,new
splenne,strompa,86,new
supplic,splenne,122,new
shaptur,kentsia,90,new
afrithe,witypro,142,new
proffin,afrithe,136,new
opelese,abysted,119,new
wilysta,splenne,85,new
proffin,ostallo,115,new
proffic,segessa,144,new
nathess,prothly,127,new
smadian,dockles,52,new
witypro,segessa,131,new
gremsev,persica,65,new
edisted,abysted,93,new
gremsev,relysta,88,new
menclar,systess,67,new
angessa,proffin,135,new
sersimi,webruic,95,new
afrithe,disingu,107,new
memsere,wilysta,118,new
wessish,abysted,66,new
locidev,scrunne,53,new
agallea,supplic,123,new
larshic,systess,69,new
grappor,hignoth,120,new
nathess,maricts,91,new
throvic,walthel,51,new
mestead,locidev,100,new
cortsio,defasom,74,new
heashes,locidev,132,new
rundsop,screnta,140,new
proffic,cortsio,129,new
crivere,numersi,76,new
articlu,screnta,105,new
sertsim,compide,116,new
