stringA,stringB,itemNumber,type
octeste,subvick,50,original
thramon,shaptur,17,original
messago,numersi,3,original
splenne,engally,28,original
walthel,allopti,10,original
crivere,uranged,12,original
caltsio,clopect,16,original
agallea,strompa,13,original
spanoth,allysti,15,original
opelese,quingel,45,original
forsith,defasom,8,original
pariono,abysted,11,original
kentsia,locidev,27,original
relysta,vervide,19,original
hignoth,mempise,9,original
ancessa,digiday,39,original
loarlai,articlu,14,original
talisti,witypro,38,original
angessa,dockles,31,original
edisted,quarban,46,original
cortsio,gremsev,24,original
scrunne,menclar,5,original
tueredo,proffin,42,original
systess,wilysta,25,original
ostallo,micaust,22,original
finglam,amatera,44,original
dakinge,mesimie,23,original
larshic,persica,6,original
prothly,afrithe,34,original
prompan,screnta,40,original
currimi,memsere,37,original
expisho,mesterf,26,original
supplic,heashes,49,original
compide,sertsim,29,original
howaymb,retsits,48,original
iningla,asplati,7,original
mervirs,sersimi,21,original
disingu,perecti,33,original
proffic,nathess,47,original
chanywa,prensta,32,original
rundsop,mesects,35,original
webruic,segessa,41,original
throvic,plareed,20,original
commari,thinatu,30,original
maricts,bengsta,4,original
grappor,mestead,43,original
betwerv,wessish,18,original
bomysta,chertin,36,original
dispont,smadian,2,original
comorti,tessigg,1,original
perecti,proffic,123,new
maricts,relysta,51,new
proffic,opelese,148,new
quingel,relysta,128,new
tueredo,micaust,100,new
compide,ostallo,83,new
dispont,thinatu,73,new
gremsev,scrunne,77,new
quarban,walthel,119,new
dispont,octeste,140,new
supplic,kentsia,132,new
subvick,plareed,134,new
ostallo,iningla,52,new
mesterf,mervirs,87,new
howaymb,nathess,146,new
maricts,walthel,72,new
articlu,agallea,74,new
abysted,crivere,78,new
edisted,rundsop,145,new
subvick,mesimie,143,new
agallea,prompan,106,new
chertin,howaymb,142,new
bengsta,compide,58,new
cortsio,subvick,135,new
edisted,larshic,118,new
wessish,strompa,76,new
mesects,proffin,122,new
systess,currimi,108,new
pariono,clopect,69,new
forsith,numersi,65,new
allopti,systess,64,new
sersimi,currimi,94,new
vervide,perecti,90,new
menclar,plareed,79,new
prothly,systess,103,new
edisted,mempise,109,new
currimi,perecti,93,new
chertin,strompa,84,new
compide,talisti,115,new
rundsop,mestead,129,new
proffic,asplati,125,new
engally,amatera,126,new
mestead,prothly,147,new
perecti,supplic,131,new
systess,quingel,138,new
dockles,crivere,85,new
proffin,bengsta,101,new
crivere,witypro,104,new
messago,menclar,60,new
howaymb,ancessa,124,new
ancessa,vervide,91,new
grappor,relysta,120,new
sersimi,articlu,67,new
engally,screnta,96,new
relysta,menclar,80,new
forsith,larshic,68,new
smadian,digiday,86,new
disingu,splenne,97,new
shaptur,pariono,57,new
numersi,sersimi,62,new
nathess,defasom,102,new
witypro,mesects,130,new
supplic,scrunne,121,new
sersimi,commari,89,new
wessish,grappor,116,new
cortsio,betwerv,81,new
numersi,mesterf,75,new
thramon,digiday,111,new
amatera,currimi,144,new
ancessa,mervirs,112,new
bengsta,howaymb,141,new
uranged,thramon,56,new
hignoth,iningla,54,new
maricts,cortsio,53,new
messago,defasom,66,new
abysted,edisted,92,new
thramon,comorti,61,new
proffin,heashes,133,new
micaust,mesects,98,new
amatera,throvic,117,new
grappor,amatera,137,new
defasom,mesterf,63,new
dakinge,edisted,150,new
supplic,persica,127,new
thinatu,menclar,71,new
kentsia,prothly,105,new
ostallo,comorti,59,new
agallea,vervide,55,new
angessa,mempise,88,new
talisti,disingu,110,new
quarban,talisti,136,new
heashes,allysti,139,new
quingel,segessa,149,new
sertsim,locidev,99,new
prompan,ostallo,114,new
edisted,allopti,107,new
proffin,hignoth,113,new
smadian,vervide,70,new
proffin,wessish,95,new
digiday,messago,82,new
