stringA,stringB,itemNumber,type
crivere,uranged,12,original
nathess,proffic,47,original
tessigg,comorti,1,original
angessa,dockles,31,original
caltsio,clopect,16,original
systess,wilysta,25,original
thramon,shaptur,17,original
mesterf,expisho,26,original
talisti,witypro,38,original
relysta,vervide,19,original
edisted,quarban,46,original
agallea,strompa,13,original
scrunne,menclar,5,original
cortsio,gremsev,24,original
smadian,dispont,2,original
memsere,currimi,37,original
messago,numersi,3,original
pariono,abysted,11,original
mesects,rundsop,35,original
retsits,howaymb,48,original
mesimie,dakinge,23,original
octeste,subvick,50,original
loarlai,articlu,14,original
screnta,prompan,40,original
mestead,grappor,43,original
defasom,forsith,8,original
digiday,ancessa,39,original
quingel,opelese,45,original
iningla,asplati,7,original
mempise,hignoth,9,original
throvic,plareed,20,original
prothly,afrithe,34,original
compide,sertsim,29,original
proffin,tueredo,42,original
betwerv,wessish,18,original
chanywa,prensta,32,original
micaust,ostallo,22,original
supplic,heashes,49,original
bomysta,chertin,36,original
locidev,kentsia,27,original
mervirs,sersimi,21,original
webruic,segessa,41,original
allysti,spanoth,15,original
maricts,bengsta,4,original
allopti,walthel,10,original
commari,thinatu,30,original
larshic,persica,6,original
finglam,amatera,44,original
disingu,perecti,33,original
engally,splenne,28,original
allopti,asplati,62,new
thinatu,shaptur,88,new
locidev,heashes,145,new
nathess,subvick,143,new
ancessa,uranged,81,new
numersi,cortsio,76,new
caltsio,finglam,93,new
segessa,webruic,138,new
cortsio,defasom,52,new
prompan,kentsia,120,new
allysti,plareed,75,new
tueredo,throvic,112,new
bomysta,segessa,136,new
octeste,grappor,126,new
disingu,retsits,129,new
proffic,walthel,150,new
finglam,edisted,122,new
bomysta,amatera,133,new
segessa,clopect,97,new
prensta,uranged,90,new
clopect,octeste,128,new
wilysta,hignoth,73,new
edisted,micaust,137,new
segessa,engally,109,new
proffin,kentsia,140,new
menclar,spanoth,65,new
tueredo,currimi,142,new
memsere,expisho,105,new
prothly,memsere,100,new
retsits,mempise,92,new
maricts,mesects,83,new
pariono,grappor,110,new
maricts,bengsta,74,new
chertin,witypro,135,new
amatera,numersi,84,new
rundsop,cortsio,96,new
opelese,larshic,94,new
articlu,sersimi,80,new
opelese,compide,123,new
compide,perecti,115,new
crivere,betwerv,57,new
segessa,wilysta,104,new
disingu,talisti,116,new
chertin,disingu,117,new
strompa,asplati,54,new
supplic,agallea,121,new
numersi,caltsio,67,new
quingel,mesterf,127,new
hignoth,maricts,59,new
currimi,mestead,131,new
uranged,asplati,61,new
angessa,quarban,139,new
scrunne,menclar,64,new
currimi,loarlai,118,new
messago,allysti,77,new
opelese,currimi,132,new
angessa,proffin,125,new
uranged,tueredo,91,new
quarban,relysta,148,new
crivere,numersi,55,new
mestead,mempise,114,new
abysted,mestead,98,new
walthel,strompa,60,new
proffin,forsith,102,new
forsith,betwerv,70,new
persica,mervirs,78,new
plareed,defasom,68,new
howaymb,octeste,134,new
smadian,allysti,53,new
locidev,afrithe,107,new
bengsta,shaptur,79,new
gremsev,ancessa,106,new
witypro,sersimi,113,new
quarban,wessish,130,new
amatera,larshic,95,new
prensta,chanywa,111,new
disingu,systess,108,new
currimi,relysta,101,new
comorti,sersimi,56,new
strompa,cortsio,51,new
plareed,maricts,71,new
spanoth,quingel,99,new
uranged,tessigg,63,new
throvic,plareed,89,new
ancessa,iningla,87,new
chertin,abysted,86,new
ancessa,commari,103,new
prothly,tueredo,141,new
pariono,proffic,146,new
quarban,opelese,149,new
systess,digiday,119,new
hignoth,clopect,66,new
menclar,mesterf,69,new
tueredo,bomysta,124,new
finglam,retsits,147,new
throvic,crivere,58,new
cortsio,engally,85,new
proffic,segessa,144,new
abysted,ostallo,72,new
kentsia,vervide,82,new
