stringA,stringB,itemNumber,type
tessigg,comorti,1,original
thramon,shaptur,17,original
screnta,prompan,40,original
memsere,currimi,37,original
ancessa,digiday,39,original
caltsio,clopect,16,original
walthel,allopti,10,original
opelese,quingel,45,original
mesterf,expisho,26,original
wessish,betwerv,18,original
mesects,rundsop,35,original
mesimie,dakinge,23,original
heashes,supplic,49,original
afrithe,prothly,34,original
loarlai,articlu,14,original
kentsia,locidev,27,original
ostallo,micaust,22,original
pariono,abysted,11,original
octeste,subvick,50,original
persica,larshic,6,original
hignoth,mempise,9,original
agallea,strompa,13,original
scrunne,menclar,5,original
thinatu,commari,30,original
forsith,defasom,8,original
quarban,edisted,46,original
grappor,mestead,43,original
proffin,tueredo,42,original
wilysta,systess,25,original
vervide,relysta,19,original
dispont,smadian,2,original
disingu,perecti,33,original
mervirs,sersimi,21,original
iningla,asplati,7,original
uranged,crivere,12,original
throvic,plareed,20,original
gremsev,cortsio,24,original
howaymb,retsits,48,original
chanywa,prensta,32,original
webruic,segessa,41,original
compide,sertsim,29,original
dockles,angessa,31,original
numersi,messago,3,original
witypro,talisti,38,original
engally,splenne,28,original
finglam,amatera,44,original
bomysta,chertin,36,original
proffic,nathess,47,original
maricts,bengsta,4,original
allysti,spanoth,15,original
proffin,persica,99,new
witypro,mesterf,119,new
grappor,mesimie,146,new
perecti,comorti,51,new
menclar,relysta,78,new
spanoth,shaptur,66,new
afrithe,strompa,88,new
mesects,grappor,131,new
thramon,allysti,64,new
commari,cortsio,118,new
quarban,loarlai,143,new
mempise,amatera,109,new
amatera,rundsop,126,new
prothly,ostallo,98,new
nathess,defasom,91,new
proffic,walthel,150,new
cortsio,throvic,90,new
screnta,dispont,86,new
larshic,asplati,76,new
octeste,articlu,124,new
webruic,octeste,129,new
thramon,strompa,56,new
throvic,chertin,100,new
supplic,perecti,127,new
talisti,finglam,122,new
prothly,amatera,133,new
nathess,throvic,125,new
shaptur,ancessa,117,new
opelese,digiday,130,new
persica,betwerv,65,new
mempise,plareed,53,new
messago,articlu,80,new
quarban,octeste,145,new
webruic,sertsim,128,new
supplic,amatera,136,new
hignoth,numersi,55,new
amatera,allopti,93,new
loarlai,numersi,67,new
screnta,mervirs,103,new
heashes,vervide,135,new
locidev,edisted,149,new
mervirs,agallea,74,new
shaptur,screnta,120,new
persica,webruic,96,new
perecti,chanywa,110,new
smadian,defasom,79,new
perecti,digiday,147,new
mervirs,talisti,112,new
articlu,mesimie,75,new
comorti,messago,57,new
proffic,sertsim,142,new
howaymb,systess,139,new
crivere,grappor,92,new
splenne,prompan,95,new
mempise,systess,58,new
thinatu,commari,108,new
digiday,pariono,107,new
expisho,angessa,113,new
mesimie,uranged,72,new
nathess,clopect,115,new
talisti,bomysta,123,new
comorti,ostallo,71,new
allysti,splenne,89,new
spanoth,webruic,105,new
comorti,loarlai,70,new
smadian,compide,73,new
articlu,angessa,82,new
chanywa,relysta,85,new
finglam,prensta,134,new
quarban,crivere,138,new
angessa,compide,104,new
uranged,crivere,61,new
segessa,vervide,106,new
clopect,pariono,63,new
comorti,walthel,60,new
articlu,edisted,97,new
supplic,persica,141,new
mesterf,maricts,69,new
engally,messago,54,new
proffic,heashes,148,new
vervide,pariono,59,new
thramon,menclar,77,new
nathess,rundsop,121,new
heashes,supplic,140,new
thramon,quarban,144,new
splenne,numersi,62,new
sersimi,witypro,101,new
hignoth,subvick,132,new
ancessa,gremsev,114,new
loarlai,betwerv,52,new
pariono,webruic,94,new
quarban,ostallo,137,new
tueredo,mervirs,116,new
persica,commari,84,new
mempise,thramon,68,new
wilysta,ostallo,81,new
perecti,menclar,83,new
currimi,thinatu,102,new
plareed,rundsop,111,new
dispont,chertin,87,new
