stringA,stringB,itemNumber,type
walthel,allopti,10,original
mestead,grappor,43,original
smadian,dispont,2,original
kentsia,locidev,27,original
hignoth,mempise,9,original
memsere,currimi,37,original
chertin,bomysta,36,original
talisti,witypro,38,original
wessish,betwerv,18,original
crivere,uranged,12,original
thramon,shaptur,17,original
bengsta,maricts,4,original
agallea,strompa,13,original
edisted,quarban,46,original
persica,larshic,6,original
asplati,iningla,7,original
caltsio,clopect,16,original
octeste,subvick,50,original
plareed,throvic,20,original
opelese,quingel,45,original
retsits,howaymb,48,original
sersimi,mervirs,21,original
screnta,prompan,40,original
ostallo,micaust,22,original
perecti,disingu,33,original
expisho,mesterf,26,original
finglam,amatera,44,original
commari,thinatu,30,original
rundsop,mesects,35,original
chanywa,prensta,32,original
gremsev,cortsio,24,original
defasom,forsith,8,original
abysted,pariono,11,original
wilysta,systess,25,original
digiday,ancessa,39,original
numersi,messago,3,original
compide,sertsim,29,original
menclar,scrunne,5,original
engally,splenne,28,original
proffin,tueredo,42,original
allysti,spanoth,15,original
articlu,loarlai,14,original
vervide,relysta,19,original
prothly,afrithe,34,original
dockles,angessa,31,original
proffic,nathess,47,original
supplic,heashes,49,original
webruic,segessa,41,original
dakinge,mesimie,23,original
comorti,tessigg,1,original
talisti,finglam,128,new
mesects,webruic,140,new
octeste,iningla,134,new
sertsim,compide,93,new
segessa,dockles,130,new
persica,articlu,70,new
asplati,proffin,107,new
scrunne,supplic,147,new
splenne,larshic,55,new
plareed,menclar,71,new
caltsio,rundsop,87,new
splenne,mempise,78,new
mesimie,witypro,103,new
agallea,numersi,51,new
mesterf,comorti,58,new
smadian,howaymb,124,new
octeste,comorti,113,new
retsits,dockles,131,new
bengsta,quingel,117,new
tueredo,chanywa,126,new
angessa,subvick,139,new
prensta,mervirs,88,new
octeste,clopect,122,new
tessigg,grappor,105,new
spanoth,numersi,73,new
prensta,menclar,89,new
loarlai,allopti,54,new
mesterf,prothly,116,new
opelese,subvick,148,new
hignoth,grappor,104,new
relysta,disingu,83,new
nathess,allysti,91,new
mesimie,prompan,109,new
ostallo,larshic,67,new
memsere,quingel,138,new
opelese,mervirs,92,new
wessish,mempise,52,new
agallea,defasom,59,new
splenne,digiday,120,new
talisti,shaptur,96,new
retsits,dakinge,127,new
afrithe,finglam,149,new
pariono,allysti,76,new
mesterf,maricts,72,new
thinatu,allysti,84,new
retsits,quingel,143,new
mesects,locidev,118,new
tessigg,digiday,82,new
mestead,compide,133,new
ancessa,shaptur,111,new
dakinge,tessigg,60,new
commari,splenne,99,new
proffic,plareed,145,new
subvick,kentsia,146,new
gremsev,perecti,108,new
allysti,segessa,115,new
maricts,agallea,62,new
numersi,chertin,81,new
dakinge,talisti,106,new
betwerv,walthel,61,new
grappor,octeste,121,new
subvick,systess,125,new
larshic,scrunne,77,new
micaust,sersimi,90,new
finglam,thinatu,136,new
engally,angessa,102,new
iningla,scrunne,74,new
dispont,tessigg,57,new
currimi,splenne,112,new
comorti,pariono,56,new
chanywa,mesimie,95,new
locidev,chertin,97,new
prothly,heashes,132,new
prompan,ancessa,135,new
mervirs,hignoth,53,new
commari,heashes,142,new
finglam,opelese,144,new
mempise,bengsta,65,new
finglam,kentsia,123,new
quarban,asplati,114,new
howaymb,thinatu,137,new
menclar,retsits,101,new
quarban,thramon,150,new
quingel,talisti,141,new
shaptur,asplati,75,new
rundsop,splenne,100,new
allysti,mestead,119,new
clopect,persica,68,new
prothly,cortsio,110,new
uranged,thinatu,86,new
iningla,sersimi,63,new
expisho,nathess,129,new
maricts,scrunne,64,new
defasom,smadian,66,new
mempise,kentsia,80,new
vervide,splenne,85,new
finglam,pariono,98,new
defasom,hignoth,79,new
strompa,relysta,69,new
wilysta,tueredo,94,new
