stringA,stringB,itemNumber,type
nathess,proffic,47,original
perecti,disingu,33,original
mestead,grappor,43,original
tessigg,comorti,1,original
caltsio,clopect,16,original
ancessa,digiday,39,original
segessa,webruic,41,original
kentsia,locidev,27,original
memsere,currimi,37,original
wessish,betwerv,18,original
bengsta,maricts,4,original
afrithe,prothly,34,original
sertsim,compide,29,original
thinatu,commari,30,original
asplati,iningla,7,original
scrunne,menclar,5,original
mesterf,expisho,26,original
loarlai,articlu,14,original
messago,numersi,3,original
ostallo,micaust,22,original
pariono,abysted,11,original
screnta,prompan,40,original
octeste,subvick,50,original
amatera,finglam,44,original
sersimi,mervirs,21,original
proffin,tueredo,42,original
strompa,agallea,13,original
wilysta,systess,25,original
larshic,persica,6,original
vervide,relysta,19,original
quarban,edisted,46,original
mempise,hignoth,9,original
witypro,talisti,38,original
allysti,spanoth,15,original
chanywa,prensta,32,original
engally,splenne,28,original
bomysta,chertin,36,original
rundsop,mesects,35,original
gremsev,cortsio,24,original
dockles,angessa,31,original
uranged,crivere,12,original
shaptur,thramon,17,original
throvic,plareed,20,original
defasom,forsith,8,original
supplic,heashes,49,original
dakinge,mesimie,23,original
quingel,opelese,45,original
howaymb,retsits,48,original
allopti,walthel,10,original
dispont,smadian,2,original
wilysta,prensta,104,new
relysta,supplic,128,new
locidev,heashes,140,new
chanywa,caltsio,82,new
afrithe,dockles,115,new
allopti,mesimie,64,new
screnta,betwerv,91,new
mesterf,webruic,113,new
walthel,menclar,66,new
mesects,webruic,136,new
talisti,defasom,85,new
mempise,tueredo,84,new
talisti,locidev,112,new
bomysta,mesimie,107,new
kentsia,uranged,90,new
mesimie,commari,110,new
subvick,loarlai,123,new
commari,edisted,139,new
menclar,sertsim,73,new
amatera,dakinge,105,new
wessish,proffin,93,new
shaptur,caltsio,53,new
mesterf,throvic,86,new
systess,webruic,119,new
ostallo,mempise,61,new
maricts,forsith,75,new
loarlai,disingu,88,new
mervirs,splenne,87,new
betwerv,heashes,148,new
forsith,shaptur,55,new
vervide,memsere,100,new
proffic,loarlai,137,new
octeste,compide,147,new
allopti,pariono,77,new
tueredo,bomysta,129,new
mempise,persica,71,new
commari,scrunne,89,new
splenne,subvick,126,new
larshic,tueredo,81,new
retsits,shaptur,144,new
crivere,mervirs,62,new
plareed,uranged,70,new
retsits,supplic,138,new
cortsio,howaymb,149,new
digiday,ostallo,106,new
compide,messago,58,new
proffin,persica,118,new
wessish,currimi,101,new
cortsio,uranged,51,new
ancessa,mervirs,117,new
perecti,supplic,130,new
messago,uranged,54,new
webruic,scrunne,97,new
opelese,prompan,134,new
expisho,tessigg,80,new
memsere,supplic,143,new
loarlai,grappor,102,new
grappor,sersimi,111,new
asplati,abysted,67,new
hignoth,supplic,121,new
proffin,bengsta,92,new
dockles,tueredo,132,new
defasom,agallea,52,new
locidev,afrithe,94,new
walthel,proffic,122,new
dispont,asplati,68,new
supplic,systess,135,new
larshic,edisted,99,new
dispont,mesterf,59,new
afrithe,currimi,116,new
engally,retsits,142,new
compide,scrunne,56,new
talisti,howaymb,127,new
asplati,comorti,78,new
clopect,hignoth,79,new
shaptur,loarlai,60,new
abysted,cortsio,74,new
strompa,mestead,109,new
bengsta,clopect,57,new
kentsia,larshic,63,new
dispont,sertsim,76,new
allysti,retsits,125,new
kentsia,supplic,133,new
prothly,hignoth,83,new
chertin,chanywa,103,new
pariono,dispont,72,new
afrithe,grappor,124,new
digiday,edisted,131,new
messago,proffin,96,new
digiday,mesimie,98,new
mesterf,compide,95,new
digiday,relysta,108,new
sertsim,finglam,145,new
pariono,comorti,69,new
witypro,prensta,120,new
webruic,pariono,114,new
mesterf,proffin,150,new
dispont,thramon,65,new
webruic,opelese,146,new
quarban,screnta,141,new
