stringA,stringB,itemNumber,type
edisted,quarban,46,original
spanoth,allysti,15,original
relysta,vervide,19,original
screnta,prompan,40,original
kentsia,locidev,27,original
octeste,subvick,50,original
pariono,abysted,11,original
talisti,witypro,38,original
systess,wilysta,25,original
thinatu,commari,30,original
tessigg,comorti,1,original
ostallo,micaust,22,original
loarlai,articlu,14,original
messago,numersi,3,original
cortsio,gremsev,24,original
segessa,webruic,41,original
angessa,dockles,31,original
retsits,howaymb,48,original
hignoth,mempise,9,original
asplati,iningla,7,original
amatera,finglam,44,original
persica,larshic,6,original
sertsim,compide,29,original
agallea,strompa,13,original
caltsio,clopect,16,original
maricts,bengsta,4,original
expisho,mesterf,26,original
proffic,nathess,47,original
rundsop,mesects,35,original
disingu,perecti,33,original
throvic,plareed,20,original
dispont,smadian,2,original
bomysta,chertin,36,original
quingel,opelese,45,original
grappor,mestead,43,original
dakinge,mesimie,23,original
uranged,crivere,12,original
chanywa,prensta,32,original
digiday,ancessa,39,original
mervirs,sersimi,21,original
betwerv,wessish,18,original
allopti,walthel,10,original
supplic,heashes,49,original
shaptur,thramon,17,original
defasom,forsith,8,original
prothly,afrithe,34,original
currimi,memsere,37,original
menclar,scrunne,5,original
proffin,tueredo,42,original
engally,splenne,28,original
messago,allysti,51,new
rundsop,asplati,84,new
articlu,spanoth,62,new
engally,loarlai,81,new
smadian,engally,55,new
shaptur,persica,77,new
allysti,nathess,101,new
spanoth,allysti,67,new
heashes,larshic,100,new
messago,wilysta,64,new
mesimie,grappor,139,new
wessish,allopti,72,new
crivere,micaust,75,new
throvic,ancessa,108,new
chanywa,plareed,82,new
forsith,locidev,61,new
larshic,sertsim,53,new
walthel,mervirs,65,new
finglam,forsith,103,new
subvick,chertin,126,new
menclar,relysta,59,new
scrunne,grappor,106,new
edisted,mervirs,109,new
subvick,opelese,130,new
menclar,smadian,54,new
thramon,betwerv,78,new
webruic,screnta,144,new
thinatu,locidev,102,new
numersi,systess,52,new
angessa,supplic,128,new
loarlai,larshic,66,new
abysted,crivere,69,new
perecti,witypro,125,new
webruic,sertsim,150,new
quingel,cortsio,138,new
asplati,throvic,74,new
rundsop,nathess,147,new
maricts,plareed,58,new
heashes,prompan,142,new
quingel,mesterf,141,new
heashes,uranged,133,new
shaptur,edisted,97,new
expisho,talisti,93,new
ostallo,supplic,131,new
kentsia,comorti,70,new
retsits,currimi,140,new
forsith,dockles,87,new
rundsop,thinatu,112,new
prensta,engally,118,new
betwerv,tueredo,117,new
caltsio,bomysta,96,new
cortsio,grappor,146,new
dispont,perecti,60,new
commari,heashes,148,new
prompan,octeste,129,new
loarlai,proffin,110,new
tessigg,defasom,79,new
caltsio,finglam,99,new
witypro,caltsio,115,new
angessa,dockles,94,new
memsere,commari,116,new
gremsev,retsits,135,new
proffin,mesterf,123,new
witypro,spanoth,114,new
systess,commari,91,new
prothly,splenne,105,new
witypro,persica,86,new
wessish,commari,85,new
cortsio,dockles,98,new
bomysta,systess,107,new
webruic,thinatu,127,new
bengsta,betwerv,76,new
chanywa,splenne,104,new
mesterf,prompan,119,new
thramon,comorti,68,new
prompan,thinatu,145,new
howaymb,memsere,132,new
witypro,talisti,121,new
segessa,menclar,90,new
mesects,quingel,124,new
spanoth,defasom,63,new
talisti,menclar,89,new
engally,octeste,122,new
mervirs,mestead,120,new
vervide,asplati,80,new
agallea,howaymb,149,new
subvick,mesimie,137,new
menclar,crivere,71,new
persica,proffin,113,new
grappor,splenne,136,new
witypro,afrithe,143,new
asplati,prothly,83,new
messago,commari,57,new
edisted,comorti,92,new
sersimi,gremsev,88,new
comorti,mesimie,56,new
disingu,afrithe,95,new
bengsta,strompa,73,new
commari,prensta,111,new
smadian,howaymb,134,new
