stringA,stringB,itemNumber,type
smadian,dispont,2,original
bengsta,maricts,4,original
amatera,finglam,44,original
nathess,proffic,47,original
spanoth,allysti,15,original
systess,wilysta,25,original
messago,numersi,3,original
sertsim,compide,29,original
screnta,prompan,40,original
crivere,uranged,12,original
talisti,witypro,38,original
walthel,allopti,10,original
plareed,throvic,20,original
thramon,shaptur,17,original
afrithe,prothly,34,original
asplati,iningla,7,original
mesimie,dakinge,23,original
segessa,webruic,41,original
agallea,strompa,13,original
heashes,supplic,49,original
scrunne,menclar,5,original
memsere,currimi,37,original
prensta,chanywa,32,original
ancessa,digiday,39,original
caltsio,clopect,16,original
gremsev,cortsio,24,original
larshic,persica,6,original
mempise,hignoth,9,original
comorti,tessigg,1,original
defasom,forsith,8,original
abysted,pariono,11,original
proffin,tueredo,42,original
engally,splenne,28,original
expisho,mesterf,26,original
quingel,opelese,45,original
bomysta,chertin,36,original
dockles,angessa,31,original
disingu,perecti,33,original
locidev,kentsia,27,original
articlu,loarlai,14,original
rundsop,mesects,35,original
betwerv,wessish,18,original
grappor,mestead,43,original
micaust,ostallo,22,original
mervirs,sersimi,21,original
vervide,relysta,19,original
howaymb,retsits,48,original
quarban,edisted,46,original
commari,thinatu,30,original
subvick,octeste,50,original
prompan,prensta,137,new
betwerv,thramon,55,new
plareed,proffic,145,new
maricts,heashes,95,new
disingu,ostallo,118,new
smadian,finglam,98,new
currimi,ostallo,104,new
quarban,scrunne,114,new
rundsop,mestead,138,new
comorti,tessigg,59,new
dakinge,edisted,131,new
angessa,currimi,120,new
allopti,smadian,66,new
afrithe,supplic,130,new
iningla,thramon,79,new
wilysta,mesterf,87,new
caltsio,quingel,117,new
hignoth,betwerv,71,new
tessigg,mempise,77,new
scrunne,commari,85,new
prothly,angessa,100,new
howaymb,heashes,141,new
maricts,loarlai,80,new
iningla,systess,76,new
larshic,asplati,60,new
talisti,bomysta,148,new
asplati,maricts,70,new
throvic,messago,75,new
defasom,relysta,56,new
digiday,screnta,135,new
cortsio,iningla,67,new
splenne,comorti,62,new
sersimi,uranged,52,new
mempise,retsits,108,new
splenne,compide,97,new
betwerv,asplati,53,new
spanoth,dakinge,90,new
sersimi,disingu,111,new
mesterf,dispont,51,new
walthel,numersi,61,new
crivere,dispont,65,new
mesimie,prothly,96,new
cortsio,supplic,150,new
segessa,shaptur,119,new
currimi,mesterf,115,new
commari,retsits,122,new
betwerv,mesimie,86,new
crivere,quingel,107,new
segessa,subvick,142,new
rundsop,plareed,94,new
thinatu,subvick,144,new
betwerv,ostallo,84,new
dockles,segessa,129,new
tueredo,prompan,128,new
screnta,allopti,89,new
webruic,bengsta,88,new
chertin,proffin,139,new
perecti,vervide,82,new
supplic,mesimie,126,new
subvick,angessa,123,new
strompa,messago,63,new
agallea,webruic,116,new
howaymb,pariono,140,new
thramon,supplic,146,new
quingel,memsere,121,new
maricts,thinatu,64,new
nathess,currimi,143,new
octeste,dispont,147,new
iningla,screnta,81,new
prompan,messago,83,new
currimi,octeste,136,new
mesterf,prompan,113,new
locidev,amatera,149,new
mempise,mestead,109,new
expisho,sertsim,91,new
tessigg,betwerv,68,new
pariono,abysted,72,new
cortsio,strompa,69,new
edisted,mervirs,102,new
amatera,supplic,125,new
supplic,angessa,127,new
pariono,quingel,112,new
quingel,messago,92,new
expisho,asplati,78,new
larshic,plareed,54,new
prensta,dispont,58,new
messago,betwerv,73,new
witypro,segessa,133,new
prothly,ostallo,99,new
screnta,subvick,132,new
thramon,allopti,57,new
nathess,allysti,105,new
cortsio,commari,110,new
bengsta,grappor,93,new
perecti,bomysta,103,new
dakinge,retsits,124,new
micaust,tessigg,74,new
menclar,nathess,106,new
pariono,proffic,134,new
relysta,prothly,101,new
