stringA,stringB,itemNumber,type
cortsio,gremsev,24,original
bengsta,maricts,4,original
afrithe,prothly,34,original
scrunne,menclar,5,original
perecti,disingu,33,original
walthel,allopti,10,original
ancessa,digiday,39,original
nathess,proffic,47,original
relysta,vervide,19,original
pariono,abysted,11,original
chertin,bomysta,36,original
screnta,prompan,40,original
caltsio,clopect,16,original
kentsia,locidev,27,original
mestead,grappor,43,original
loarlai,articlu,14,original
plareed,throvic,20,original
mesimie,dakinge,23,original
mesects,rundsop,35,original
wessish,betwerv,18,original
talisti,witypro,38,original
smadian,dispont,2,original
forsith,defasom,8,original
memsere,currimi,37,original
opelese,quingel,45,original
expisho,mesterf,26,original
proffin,tueredo,42,original
howaymb,retsits,48,original
dockles,angessa,31,original
larshic,persica,6,original
micaust,ostallo,22,original
iningla,asplati,7,original
uranged,crivere,12,original
quarban,edisted,46,original
finglam,amatera,44,original
mervirs,sersimi,21,original
chanywa,prensta,32,original
wilysta,systess,25,original
webruic,segessa,41,original
mempise,hignoth,9,original
commari,thinatu,30,original
comorti,tessigg,1,original
compide,sertsim,29,original
strompa,agallea,13,original
allysti,spanoth,15,original
numersi,messago,3,original
engally,splenne,28,original
subvick,octeste,50,original
supplic,heashes,49,original
shaptur,thramon,17,original
perecti,proffin,140,new
vervide,nathess,146,new
subvick,screnta,134,new
micaust,talisti,104,new
quarban,segessa,127,new
mempise,cortsio,69,new
prensta,finglam,141,new
supplic,thramon,148,new
menclar,kentsia,60,new
octeste,bomysta,131,new
mesects,mervirs,93,new
segessa,wilysta,105,new
prensta,proffin,132,new
larshic,bengsta,55,new
screnta,menclar,83,new
prensta,webruic,142,new
chanywa,chertin,119,new
systess,currimi,91,new
thramon,subvick,133,new
grappor,kentsia,121,new
allysti,tessigg,51,new
loarlai,iningla,79,new
supplic,persica,143,new
ancessa,clopect,116,new
uranged,crivere,52,new
thinatu,shaptur,82,new
vervide,splenne,87,new
prensta,articlu,89,new
kentsia,larshic,74,new
retsits,uranged,100,new
smadian,vervide,65,new
articlu,pariono,53,new
witypro,screnta,126,new
smadian,mempise,70,new
digiday,edisted,150,new
messago,proffic,102,new
grappor,scrunne,114,new
persica,wilysta,62,new
menclar,tessigg,61,new
digiday,thramon,103,new
supplic,sersimi,129,new
gremsev,memsere,96,new
finglam,thramon,95,new
menclar,persica,64,new
dispont,hignoth,68,new
sertsim,subvick,123,new
larshic,relysta,58,new
expisho,screnta,99,new
memsere,chanywa,97,new
mervirs,retsits,124,new
hignoth,bomysta,90,new
segessa,clopect,113,new
mesterf,shaptur,85,new
smadian,expisho,66,new
scrunne,numersi,71,new
mempise,bengsta,54,new
chanywa,talisti,112,new
hignoth,mempise,59,new
mervirs,ancessa,98,new
commari,retsits,136,new
persica,uranged,56,new
scrunne,menclar,78,new
mesects,quarban,144,new
finglam,mestead,128,new
compide,bengsta,73,new
locidev,memsere,118,new
currimi,caltsio,109,new
ostallo,supplic,125,new
plareed,finglam,145,new
ancessa,subvick,139,new
tessigg,gremsev,63,new
memsere,defasom,84,new
comorti,opelese,88,new
abysted,hignoth,76,new
prompan,wessish,108,new
throvic,thramon,77,new
articlu,agallea,75,new
hignoth,subvick,147,new
expisho,talisti,110,new
tessigg,quingel,94,new
retsits,menclar,111,new
amatera,articlu,101,new
thinatu,commari,117,new
allysti,ancessa,107,new
bengsta,grappor,106,new
loarlai,subvick,122,new
ancessa,bomysta,149,new
bomysta,sersimi,115,new
iningla,octeste,137,new
mempise,asplati,72,new
allopti,sersimi,57,new
edisted,menclar,92,new
vervide,retsits,135,new
tessigg,quarban,120,new
quingel,angessa,130,new
expisho,forsith,67,new
walthel,locidev,86,new
plareed,throvic,81,new
screnta,quarban,138,new
persica,shaptur,80,new
