stringA,stringB,itemNumber,type
smadian,dispont,2,original
kentsia,locidev,27,original
pariono,abysted,11,original
mesimie,dakinge,23,original
ancessa,digiday,39,original
hignoth,mempise,9,original
caltsio,clopect,16,original
sersimi,mervirs,21,original
mesects,rundsop,35,original
tessigg,comorti,1,original
cortsio,gremsev,24,original
opelese,quingel,45,original
retsits,howaymb,48,original
relysta,vervide,19,original
persica,larshic,6,original
screnta,prompan,40,original
sertsim,compide,29,original
crivere,uranged,12,original
angessa,dockles,31,original
mesterf,expisho,26,original
asplati,iningla,7,original
scrunne,menclar,5,original
messago,numersi,3,original
systess,wilysta,25,original
wessish,betwerv,18,original
grappor,mestead,43,original
micaust,ostallo,22,original
defasom,forsith,8,original
throvic,plareed,20,original
allopti,walthel,10,original
proffic,nathess,47,original
finglam,amatera,44,original
proffin,tueredo,42,original
shaptur,thramon,17,original
commari,thinatu,30,original
currimi,memsere,37,original
allysti,spanoth,15,original
maricts,bengsta,4,original
bomysta,chertin,36,original
prothly,afrithe,34,original
disingu,perecti,33,original
articlu,loarlai,14,original
witypro,talisti,38,original
webruic,segessa,41,original
strompa,agallea,13,original
supplic,heashes,49,original
engally,splenne,28,original
chanywa,prensta,32,original
subvick,octeste,50,original
quarban,edisted,46,original
thramon,finglam,99,new
octeste,dakinge,138,new
gremsev,messago,57,new
relysta,prothly,112,new
persica,larshic,61,new
micaust,crivere,72,new
ostallo,mempise,71,new
amatera,defasom,94,new
forsith,webruic,109,new
dispont,hignoth,79,new
numersi,sersimi,74,new
screnta,shaptur,108,new
crivere,menclar,56,new
bomysta,loarlai,86,new
mesimie,shaptur,90,new
articlu,persica,60,new
tueredo,digiday,136,new
quingel,tueredo,149,new
commari,segessa,137,new
defasom,edisted,113,new
hignoth,dakinge,65,new
thramon,abysted,64,new
caltsio,defasom,67,new
strompa,mestead,114,new
afrithe,engally,107,new
bengsta,clopect,53,new
howaymb,afrithe,142,new
opelese,throvic,100,new
walthel,strompa,62,new
prompan,asplati,119,new
chertin,vervide,97,new
shaptur,heashes,126,new
grappor,thinatu,124,new
allopti,thramon,78,new
systess,bomysta,111,new
prompan,splenne,118,new
nathess,chanywa,127,new
afrithe,grappor,130,new
commari,crivere,84,new
defasom,octeste,143,new
witypro,wessish,91,new
smadian,micaust,63,new
micaust,ostallo,85,new
smadian,supplic,132,new
ancessa,betwerv,103,new
angessa,quarban,121,new
amatera,throvic,110,new
chertin,subvick,140,new
perecti,chanywa,93,new
throvic,spanoth,75,new
mesterf,howaymb,141,new
compide,bengsta,51,new
chertin,mervirs,116,new
articlu,mestead,104,new
splenne,locidev,98,new
messago,dakinge,66,new
webruic,octeste,139,new
bomysta,mesimie,95,new
thramon,strompa,77,new
chanywa,mesterf,102,new
shaptur,scrunne,69,new
expisho,tessigg,55,new
betwerv,spanoth,68,new
micaust,ancessa,115,new
mesterf,quarban,148,new
allysti,heashes,146,new
afrithe,iningla,88,new
expisho,nathess,129,new
cortsio,numersi,52,new
allysti,edisted,92,new
edisted,proffin,150,new
subvick,sertsim,133,new
engally,segessa,120,new
mesects,proffin,131,new
supplic,ancessa,147,new
subvick,spanoth,135,new
compide,perecti,96,new
abysted,hignoth,54,new
proffic,loarlai,122,new
opelese,proffic,125,new
scrunne,dakinge,70,new
smadian,dockles,59,new
betwerv,talisti,105,new
prompan,amatera,134,new
locidev,ancessa,101,new
scrunne,chanywa,89,new
shaptur,thinatu,87,new
scrunne,prompan,81,new
talisti,supplic,128,new
throvic,smadian,58,new
rundsop,plareed,117,new
disingu,caltsio,83,new
angessa,prompan,144,new
thramon,throvic,76,new
sersimi,supplic,123,new
witypro,memsere,145,new
systess,larshic,80,new
dispont,tueredo,82,new
iningla,walthel,73,new
retsits,uranged,106,new
