stringA,stringB,itemNumber,type
caltsio,clopect,16,original
screnta,prompan,40,original
forsith,defasom,8,original
kentsia,locidev,27,original
persica,larshic,6,original
smadian,dispont,2,original
segessa,webruic,41,original
retsits,howaymb,48,original
afrithe,prothly,34,original
chertin,bomysta,36,original
perecti,disingu,33,original
angessa,dockles,31,original
cortsio,gremsev,24,original
heashes,supplic,49,original
plareed,throvic,20,original
messago,numersi,3,original
bengsta,maricts,4,original
splenne,engally,28,original
ancessa,digiday,39,original
agallea,strompa,13,original
asplati,iningla,7,original
thinatu,commari,30,original
hignoth,mempise,9,original
ostallo,micaust,22,original
systess,wilysta,25,original
comorti,tessigg,1,original
chanywa,prensta,32,original
menclar,scrunne,5,original
proffic,nathess,47,original
subvick,octeste,50,original
betwerv,wessish,18,original
quarban,edisted,46,original
expisho,mesterf,26,original
currimi,memsere,37,original
dakinge,mesimie,23,original
vervide,relysta,19,original
quingel,opelese,45,original
finglam,amatera,44,original
proffin,tueredo,42,original
rundsop,mesects,35,original
abysted,pariono,11,original
uranged,crivere,12,original
shaptur,thramon,17,original
compide,sertsim,29,original
grappor,mestead,43,original
allysti,spanoth,15,original
witypro,talisti,38,original
allopti,walthel,10,original
articlu,loarlai,14,original
mervirs,sersimi,21,original
uranged,thramon,63,new
smadian,quingel,118,new
chanywa,octeste,126,new
subvick,plareed,129,new
opelese,maricts,109,new
gremsev,agallea,85,new
allopti,thinatu,83,new
sersimi,clopect,57,new
howaymb,opelese,121,new
opelese,vervide,114,new
heashes,dakinge,148,new
webruic,tueredo,123,new
spanoth,subvick,141,new
segessa,howaymb,124,new
walthel,gremsev,73,new
disingu,talisti,115,new
loarlai,abysted,69,new
proffin,mesterf,135,new
systess,prothly,120,new
iningla,asplati,72,new
bomysta,mesterf,91,new
subvick,mesects,127,new
iningla,screnta,84,new
grappor,ostallo,96,new
scrunne,mempise,55,new
clopect,walthel,75,new
maricts,mesimie,64,new
abysted,messago,54,new
nathess,finglam,125,new
expisho,nathess,134,new
loarlai,wilysta,88,new
tueredo,finglam,149,new
proffin,persica,102,new
digiday,screnta,122,new
systess,maricts,60,new
nathess,prompan,142,new
ostallo,allopti,80,new
pariono,menclar,53,new
splenne,quingel,136,new
persica,vervide,70,new
spanoth,witypro,97,new
numersi,plareed,77,new
vervide,scrunne,51,new
talisti,witypro,147,new
finglam,splenne,130,new
cortsio,currimi,99,new
iningla,heashes,105,new
loarlai,mervirs,78,new
micaust,amatera,107,new
howaymb,mesects,131,new
gremsev,bengsta,61,new
compide,memsere,94,new
spanoth,locidev,87,new
strompa,asplati,71,new
dakinge,ancessa,103,new
defasom,nathess,92,new
prensta,currimi,119,new
sertsim,expisho,95,new
expisho,mesterf,89,new
forsith,comorti,56,new
systess,howaymb,139,new
screnta,locidev,108,new
prompan,forsith,101,new
opelese,mempise,117,new
smadian,currimi,86,new
mervirs,talisti,104,new
dakinge,sersimi,81,new
messago,mempise,66,new
retsits,engally,145,new
grappor,mesimie,128,new
uranged,bengsta,67,new
edisted,wilysta,150,new
wessish,dispont,52,new
comorti,retsits,116,new
larshic,systess,65,new
compide,chertin,110,new
thinatu,expisho,106,new
allysti,opelese,98,new
crivere,strompa,59,new
strompa,edisted,93,new
scrunne,dispont,74,new
caltsio,expisho,90,new
opelese,webruic,132,new
proffic,amatera,143,new
plareed,larshic,79,new
chertin,micaust,100,new
wessish,howaymb,137,new
quarban,agallea,133,new
forsith,strompa,62,new
iningla,bengsta,76,new
supplic,splenne,138,new
quarban,systess,144,new
walthel,proffin,111,new
ostallo,mempise,68,new
bomysta,afrithe,112,new
segessa,compide,113,new
quingel,angessa,146,new
kentsia,numersi,58,new
chertin,uranged,82,new
supplic,pariono,140,new
