stringA,stringB,itemNumber,type
opelese,quingel,45,original
talisti,witypro,38,original
memsere,currimi,37,original
amatera,finglam,44,original
walthel,allopti,10,original
smadian,dispont,2,original
persica,larshic,6,original
bengsta,maricts,4,original
hignoth,mempise,9,original
tueredo,proffin,42,original
segessa,webruic,41,original
scrunne,menclar,5,original
ostallo,micaust,22,original
plareed,throvic,20,original
caltsio,clopect,16,original
loarlai,articlu,14,original
messago,numersi,3,original
prensta,chanywa,32,original
mesterf,expisho,26,original
edisted,quarban,46,original
splenne,engally,28,original
ancessa,digiday,39,original
chertin,bomysta,36,original
thinatu,commari,30,original
perecti,disingu,33,original
wilysta,systess,25,original
gremsev,cortsio,24,original
compide,sertsim,29,original
comorti,tessigg,1,original
rundsop,mesects,35,original
prompan,screnta,40,original
vervide,relysta,19,original
abysted,pariono,11,original
strompa,agallea,13,original
allysti,spanoth,15,original
uranged,crivere,12,original
howaymb,retsits,48,original
grappor,mestead,43,original
shaptur,thramon,17,original
proffic,nathess,47,original
prothly,afrithe,34,original
iningla,asplati,7,original
locidev,kentsia,27,original
mervirs,sersimi,21,original
dockles,angessa,31,original
defasom,forsith,8,original
dakinge,mesimie,23,original
supplic,heashes,49,original
betwerv,wessish,18,original
subvick,octeste,50,original
segessa,uranged,118,new
subvick,caltsio,121,new
messago,uranged,73,new
numersi,asplati,70,new
prensta,subvick,134,new
thinatu,larshic,62,new
expisho,afrithe,119,new
thramon,grappor,112,new
locidev,messago,54,new
quingel,tessigg,100,new
allysti,smadian,65,new
screnta,locidev,93,new
digiday,angessa,138,new
nathess,betwerv,99,new
chanywa,nathess,131,new
persica,engally,57,new
numersi,mesimie,53,new
proffin,mesterf,135,new
abysted,hignoth,80,new
uranged,edisted,103,new
engally,perecti,104,new
prensta,webruic,140,new
grappor,plareed,115,new
afrithe,disingu,113,new
dispont,plareed,71,new
sertsim,mervirs,90,new
edisted,larshic,96,new
amatera,articlu,114,new
ancessa,abysted,81,new
larshic,thramon,66,new
chanywa,sertsim,95,new
plareed,throvic,88,new
allopti,ostallo,60,new
shaptur,mestead,111,new
prompan,amatera,142,new
messago,allysti,77,new
chertin,proffin,145,new
allopti,walthel,67,new
mesects,dispont,87,new
thinatu,proffin,143,new
scrunne,compide,52,new
clopect,tessigg,51,new
spanoth,throvic,58,new
thinatu,wilysta,92,new
subvick,mestead,125,new
screnta,proffic,132,new
sertsim,numersi,78,new
chertin,supplic,147,new
finglam,tueredo,126,new
edisted,betwerv,116,new
dakinge,prensta,91,new
numersi,mesects,89,new
kentsia,engally,107,new
currimi,opelese,127,new
crivere,webruic,101,new
gremsev,mesects,109,new
scrunne,uranged,68,new
tueredo,abysted,117,new
commari,thinatu,98,new
compide,crivere,83,new
memsere,webruic,137,new
subvick,agallea,123,new
scrunne,numersi,55,new
allopti,talisti,86,new
supplic,angessa,128,new
crivere,abysted,72,new
nathess,dispont,102,new
compide,edisted,144,new
messago,gremsev,74,new
prensta,proffic,130,new
commari,ancessa,97,new
spanoth,vervide,79,new
numersi,bengsta,61,new
howaymb,tessigg,149,new
webruic,plareed,105,new
walthel,vervide,75,new
mesects,rundsop,108,new
spanoth,locidev,84,new
perecti,rundsop,110,new
allopti,cortsio,64,new
shaptur,smadian,56,new
witypro,tessigg,85,new
mervirs,heashes,150,new
wessish,allysti,76,new
allopti,crivere,59,new
mestead,mempise,94,new
quarban,talisti,129,new
proffic,plareed,148,new
tessigg,dispont,69,new
screnta,comorti,82,new
octeste,vervide,124,new
nathess,allopti,120,new
webruic,edisted,146,new
persica,allopti,63,new
howaymb,splenne,139,new
witypro,edisted,141,new
digiday,segessa,136,new
finglam,caltsio,106,new
persica,supplic,122,new
nathess,bomysta,133,new
