stringA,stringB,itemNumber,type
cortsio,gremsev,24,original
angessa,dockles,31,original
amatera,finglam,44,original
edisted,quarban,46,original
thramon,shaptur,17,original
heashes,supplic,49,original
tueredo,proffin,42,original
talisti,witypro,38,original
segessa,webruic,41,original
screnta,prompan,40,original
mesects,rundsop,35,original
wessish,betwerv,18,original
hignoth,mempise,9,original
relysta,vervide,19,original
crivere,uranged,12,original
perecti,disingu,33,original
prensta,chanywa,32,original
pariono,abysted,11,original
messago,numersi,3,original
persica,larshic,6,original
mesterf,expisho,26,original
mesimie,dakinge,23,original
nathess,proffic,47,original
walthel,allopti,10,original
octeste,subvick,50,original
quingel,opelese,45,original
howaymb,retsits,48,original
throvic,plareed,20,original
mervirs,sersimi,21,original
articlu,loarlai,14,original
iningla,asplati,7,original
compide,sertsim,29,original
grappor,mestead,43,original
wilysta,systess,25,original
digiday,ancessa,39,original
defasom,forsith,8,original
clopect,caltsio,16,original
strompa,agallea,13,original
currimi,memsere,37,original
locidev,kentsia,27,original
menclar,scrunne,5,original
dispont,smadian,2,original
bomysta,chertin,36,original
micaust,ostallo,22,original
comorti,tessigg,1,original
allysti,spanoth,15,original
commari,thinatu,30,original
prothly,afrithe,34,original
engally,splenne,28,original
maricts,bengsta,4,original
wessish,comorti,55,new
allysti,screnta,95,new
amatera,strompa,105,new
throvic,tueredo,118,new
persica,grappor,98,new
clopect,spanoth,66,new
engally,plareed,82,new
tueredo,vervide,116,new
abysted,splenne,88,new
sersimi,subvick,136,new
defasom,segessa,83,new
grappor,systess,129,new
nathess,quingel,140,new
bomysta,bengsta,90,new
forsith,chanywa,87,new
defasom,walthel,69,new
finglam,kentsia,139,new
pariono,wilysta,52,new
comorti,screnta,85,new
dakinge,prensta,91,new
tueredo,howaymb,144,new
howaymb,forsith,135,new
asplati,clopect,74,new
perecti,rundsop,94,new
sersimi,numersi,60,new
crivere,betwerv,61,new
forsith,dispont,58,new
commari,screnta,92,new
relysta,prothly,112,new
ostallo,rundsop,93,new
subvick,ancessa,149,new
maricts,asplati,51,new
perecti,finglam,150,new
quingel,screnta,126,new
hignoth,dockles,89,new
currimi,amatera,128,new
loarlai,numersi,73,new
digiday,kentsia,106,new
scrunne,micaust,65,new
gremsev,chertin,113,new
quarban,mesterf,138,new
webruic,nathess,143,new
opelese,gremsev,99,new
comorti,agallea,56,new
loarlai,expisho,81,new
wessish,howaymb,127,new
quarban,heashes,141,new
menclar,thramon,76,new
segessa,articlu,108,new
disingu,agallea,86,new
plareed,allysti,71,new
mesterf,subvick,133,new
wessish,currimi,96,new
chertin,witypro,142,new
proffin,sersimi,111,new
betwerv,asplati,72,new
clopect,tessigg,70,new
mesimie,allopti,79,new
talisti,numersi,84,new
asplati,iningla,68,new
plareed,grappor,109,new
opelese,mervirs,104,new
thinatu,quingel,131,new
larshic,mesimie,80,new
tessigg,comorti,75,new
scrunne,larshic,54,new
proffin,edisted,137,new
tueredo,mervirs,100,new
witypro,perecti,122,new
talisti,compide,102,new
abysted,edisted,107,new
rundsop,relysta,110,new
ancessa,bomysta,132,new
grappor,amatera,125,new
chertin,commari,119,new
commari,opelese,147,new
nathess,engally,146,new
cortsio,dispont,59,new
supplic,mesimie,134,new
larshic,agallea,78,new
wessish,grappor,114,new
subvick,pariono,124,new
octeste,iningla,145,new
expisho,amatera,103,new
mesterf,chanywa,101,new
agallea,numersi,77,new
crivere,articlu,67,new
clopect,retsits,148,new
kentsia,subvick,121,new
vervide,wessish,53,new
subvick,angessa,123,new
mesects,rundsop,120,new
vervide,smadian,64,new
segessa,finglam,130,new
allysti,mestead,117,new
vervide,caltsio,57,new
strompa,thramon,62,new
locidev,splenne,115,new
defasom,agallea,63,new
chanywa,mesimie,97,new
