stringA,stringB,itemNumber,type
tueredo,proffin,42,original
cortsio,gremsev,24,original
prensta,chanywa,32,original
talisti,witypro,38,original
walthel,allopti,10,original
segessa,webruic,41,original
crivere,uranged,12,original
thramon,shaptur,17,original
perecti,disingu,33,original
caltsio,clopect,16,original
nathess,proffic,47,original
persica,larshic,6,original
thinatu,commari,30,original
sertsim,compide,29,original
screnta,prompan,40,original
sersimi,mervirs,21,original
memsere,currimi,37,original
heashes,supplic,49,original
plareed,throvic,20,original
loarlai,articlu,14,original
relysta,vervide,19,original
afrithe,prothly,34,original
splenne,engally,28,original
octeste,subvick,50,original
agallea,strompa,13,original
iningla,asplati,7,original
numersi,messago,3,original
quingel,opelese,45,original
betwerv,wessish,18,original
mempise,hignoth,9,original
comorti,tessigg,1,original
locidev,kentsia,27,original
maricts,bengsta,4,original
dispont,smadian,2,original
micaust,ostallo,22,original
howaymb,retsits,48,original
allysti,spanoth,15,original
grappor,mestead,43,original
bomysta,chertin,36,original
defasom,forsith,8,original
quarban,edisted,46,original
dakinge,mesimie,23,original
expisho,mesterf,26,original
abysted,pariono,11,original
finglam,amatera,44,original
rundsop,mesects,35,original
menclar,scrunne,5,original
dockles,angessa,31,original
digiday,ancessa,39,original
wilysta,systess,25,original
clopect,persica,70,new
mesterf,chanywa,111,new
quingel,pariono,93,new
opelese,currimi,135,new
kentsia,webruic,94,new
memsere,witypro,130,new
menclar,nathess,109,new
supplic,angessa,140,new
segessa,throvic,107,new
kentsia,rundsop,116,new
retsits,dakinge,148,new
tessigg,currimi,90,new
opelese,larshic,91,new
abysted,thramon,66,new
walthel,dispont,68,new
webruic,plareed,99,new
smadian,finglam,98,new
crivere,allopti,78,new
edisted,numersi,119,new
subvick,mesterf,137,new
bengsta,dockles,83,new
loarlai,numersi,72,new
prensta,mempise,82,new
howaymb,mesects,134,new
grappor,pariono,92,new
finglam,tueredo,126,new
mestead,iningla,88,new
wilysta,tessigg,55,new
locidev,tueredo,113,new
perecti,proffic,145,new
quingel,loarlai,105,new
smadian,engally,71,new
sertsim,defasom,59,new
throvic,talisti,117,new
grappor,persica,115,new
scrunne,howaymb,144,new
hignoth,betwerv,62,new
messago,iningla,63,new
smadian,allopti,67,new
vervide,retsits,139,new
engally,amatera,122,new
grappor,asplati,95,new
dockles,octeste,150,new
allysti,persica,64,new
proffic,afrithe,133,new
larshic,relysta,61,new
caltsio,chanywa,86,new
ostallo,defasom,76,new
ancessa,grappor,131,new
ostallo,engally,81,new
amatera,wilysta,96,new
strompa,spanoth,57,new
opelese,mervirs,114,new
locidev,splenne,120,new
amatera,finglam,124,new
tueredo,subvick,125,new
shaptur,hignoth,53,new
gremsev,spanoth,84,new
compide,heashes,123,new
disingu,splenne,101,new
micaust,bengsta,77,new
proffin,edisted,129,new
articlu,octeste,132,new
witypro,ancessa,142,new
relysta,mempise,79,new
messago,shaptur,58,new
howaymb,chertin,127,new
locidev,sertsim,110,new
webruic,thinatu,146,new
numersi,tessigg,73,new
hignoth,vervide,51,new
retsits,abysted,102,new
chanywa,heashes,138,new
vervide,tessigg,65,new
finglam,spanoth,97,new
prensta,locidev,108,new
relysta,digiday,104,new
tessigg,engally,74,new
sersimi,menclar,69,new
thramon,throvic,80,new
memsere,currimi,136,new
subvick,retsits,149,new
uranged,hignoth,75,new
splenne,abysted,87,new
larshic,talisti,89,new
messago,vervide,60,new
quingel,tueredo,143,new
mesterf,prompan,118,new
heashes,strompa,141,new
mempise,plareed,54,new
howaymb,angessa,128,new
octeste,chanywa,121,new
currimi,amatera,147,new
relysta,webruic,100,new
chanywa,memsere,106,new
thinatu,larshic,52,new
webruic,scrunne,112,new
betwerv,loarlai,56,new
sertsim,strompa,85,new
dakinge,amatera,103,new
