stringA,stringB,itemNumber,type
ancessa,digiday,39,original
smadian,dispont,2,original
chertin,bomysta,36,original
amatera,finglam,44,original
tueredo,proffin,42,original
perecti,disingu,33,original
forsith,defasom,8,original
screnta,prompan,40,original
nathess,proffic,47,original
opelese,quingel,45,original
splenne,engally,28,original
memsere,currimi,37,original
crivere,uranged,12,original
walthel,allopti,10,original
thinatu,commari,30,original
edisted,quarban,46,original
hignoth,mempise,9,original
messago,numersi,3,original
mesimie,dakinge,23,original
mesects,rundsop,35,original
kentsia,locidev,27,original
sersimi,mervirs,21,original
relysta,vervide,19,original
ostallo,micaust,22,original
retsits,howaymb,48,original
shaptur,thramon,17,original
subvick,octeste,50,original
betwerv,wessish,18,original
comorti,tessigg,1,original
larshic,persica,6,original
compide,sertsim,29,original
maricts,bengsta,4,original
menclar,scrunne,5,original
articlu,loarlai,14,original
expisho,mesterf,26,original
supplic,heashes,49,original
webruic,segessa,41,original
strompa,agallea,13,original
abysted,pariono,11,original
witypro,talisti,38,original
chanywa,prensta,32,original
wilysta,systess,25,original
clopect,caltsio,16,original
gremsev,cortsio,24,original
dockles,angessa,31,original
prothly,afrithe,34,original
allysti,spanoth,15,original
grappor,mestead,43,original
iningla,asplati,7,original
throvic,plareed,20,original
numersi,angessa,74,new
mervirs,mesects,92,new
asplati,proffin,94,new
allysti,octeste,150,new
abysted,cortsio,65,new
clopect,mesterf,83,new
edisted,dispont,103,new
iningla,heashes,104,new
mempise,hignoth,79,new
supplic,asplati,123,new
scrunne,iningla,56,new
thramon,chanywa,85,new
commari,wessish,87,new
edisted,uranged,119,new
bomysta,nathess,146,new
messago,strompa,66,new
systess,prompan,120,new
dispont,prensta,75,new
screnta,bomysta,143,new
kentsia,allopti,63,new
chanywa,nathess,142,new
mempise,plareed,69,new
webruic,heashes,131,new
memsere,chanywa,91,new
bomysta,angessa,96,new
octeste,quarban,144,new
agallea,digiday,93,new
strompa,scrunne,77,new
vervide,agallea,64,new
larshic,kentsia,80,new
cortsio,prompan,102,new
prompan,prensta,145,new
plareed,dispont,67,new
proffin,kentsia,127,new
memsere,compide,98,new
persica,prothly,81,new
clopect,edisted,112,new
chanywa,mesterf,113,new
agallea,abysted,59,new
bomysta,mestead,125,new
currimi,nathess,149,new
witypro,memsere,124,new
pariono,iningla,58,new
thinatu,bomysta,107,new
clopect,opelese,101,new
wilysta,edisted,126,new
talisti,expisho,109,new
dispont,ancessa,90,new
mesterf,allopti,71,new
quingel,pariono,105,new
mervirs,bengsta,60,new
persica,menclar,57,new
mesects,wilysta,117,new
expisho,bengsta,52,new
supplic,mesects,138,new
loarlai,witypro,106,new
bengsta,uranged,61,new
dakinge,memsere,118,new
cortsio,subvick,147,new
clopect,memsere,84,new
witypro,persica,89,new
clopect,mestead,99,new
caltsio,clopect,78,new
loarlai,menclar,68,new
splenne,compide,110,new
tueredo,dockles,140,new
heashes,vervide,122,new
retsits,proffic,139,new
thinatu,supplic,148,new
mempise,asplati,72,new
proffin,opelese,137,new
forsith,chanywa,88,new
ancessa,uranged,82,new
afrithe,engally,95,new
nathess,abysted,114,new
forsith,vervide,73,new
retsits,maricts,108,new
memsere,proffic,121,new
smadian,defasom,51,new
finglam,octeste,128,new
hignoth,articlu,53,new
sersimi,disingu,111,new
abysted,heashes,136,new
mempise,edisted,97,new
howaymb,opelese,134,new
edisted,bomysta,132,new
expisho,loarlai,86,new
nathess,witypro,130,new
agallea,dakinge,70,new
ancessa,bomysta,129,new
prensta,maricts,76,new
smadian,shaptur,54,new
witypro,octeste,133,new
expisho,mesects,116,new
caltsio,howaymb,135,new
micaust,perecti,115,new
articlu,segessa,100,new
numersi,splenne,55,new
supplic,smadian,141,new
numersi,kentsia,62,new
