stringA,stringB,itemNumber,type
prensta,chanywa,32,original
persica,larshic,6,original
sersimi,mervirs,21,original
mesimie,dakinge,23,original
agallea,strompa,13,original
talisti,witypro,38,original
pariono,abysted,11,original
bengsta,maricts,4,original
ostallo,micaust,22,original
kentsia,locidev,27,original
messago,numersi,3,original
edisted,quarban,46,original
opelese,quingel,45,original
plareed,throvic,20,original
segessa,webruic,41,original
mesects,rundsop,35,original
angessa,dockles,31,original
thramon,shaptur,17,original
crivere,uranged,12,original
tessigg,comorti,1,original
sertsim,compide,29,original
perecti,disingu,33,original
cortsio,gremsev,24,original
ancessa,digiday,39,original
memsere,currimi,37,original
mempise,hignoth,9,original
clopect,caltsio,16,original
proffin,tueredo,42,original
iningla,asplati,7,original
allopti,walthel,10,original
engally,splenne,28,original
proffic,nathess,47,original
commari,thinatu,30,original
allysti,spanoth,15,original
howaymb,retsits,48,original
dispont,smadian,2,original
prothly,afrithe,34,original
wilysta,systess,25,original
prompan,screnta,40,original
vervide,relysta,19,original
menclar,scrunne,5,original
subvick,octeste,50,original
expisho,mesterf,26,original
articlu,loarlai,14,original
supplic,heashes,49,original
bomysta,chertin,36,original
defasom,forsith,8,original
grappor,mestead,43,original
finglam,amatera,44,original
betwerv,wessish,18,original
dakinge,segessa,100,new
tessigg,prothly,85,new
currimi,scrunne,88,new
prompan,screnta,146,new
ostallo,comorti,52,new
vervide,talisti,106,new
relysta,prompan,115,new
expisho,memsere,111,new
quingel,thramon,149,new
tueredo,gremsev,101,new
locidev,messago,55,new
octeste,chanywa,133,new
grappor,cortsio,139,new
compide,octeste,147,new
maricts,sertsim,67,new
compide,tueredo,109,new
systess,subvick,124,new
persica,micaust,61,new
proffin,afrithe,137,new
systess,allopti,69,new
splenne,finglam,121,new
spanoth,currimi,103,new
relysta,prothly,94,new
segessa,proffin,143,new
opelese,compide,131,new
strompa,chertin,89,new
prensta,chanywa,113,new
heashes,clopect,138,new
uranged,crivere,79,new
edisted,defasom,95,new
micaust,perecti,98,new
sertsim,clopect,81,new
comorti,bengsta,51,new
howaymb,persica,145,new
persica,finglam,117,new
dakinge,scrunne,73,new
shaptur,agallea,80,new
edisted,compide,140,new
witypro,plareed,102,new
menclar,opelese,119,new
octeste,howaymb,132,new
webruic,scrunne,105,new
cortsio,bomysta,107,new
micaust,messago,75,new
witypro,afrithe,144,new
proffin,thinatu,142,new
crivere,bomysta,84,new
betwerv,tueredo,118,new
octeste,mempise,129,new
disingu,chertin,96,new
abysted,hignoth,78,new
nathess,witypro,126,new
compide,smadian,76,new
forsith,supplic,130,new
chertin,compide,99,new
ostallo,currimi,92,new
bengsta,vervide,72,new
digiday,spanoth,91,new
amatera,digiday,128,new
subvick,sersimi,148,new
chertin,larshic,83,new
persica,defasom,62,new
numersi,hignoth,57,new
pariono,mempise,68,new
maricts,persica,59,new
rundsop,caltsio,90,new
ostallo,allopti,53,new
vervide,wessish,64,new
gremsev,persica,77,new
amatera,throvic,104,new
webruic,walthel,110,new
proffin,mestead,127,new
hignoth,witypro,86,new
shaptur,smadian,58,new
finglam,bengsta,114,new
thinatu,vervide,82,new
afrithe,engally,97,new
currimi,chertin,136,new
kentsia,maricts,65,new
mestead,compide,141,new
subvick,messago,134,new
numersi,crivere,63,new
smadian,strompa,54,new
mesimie,bomysta,120,new
pariono,comorti,71,new
thramon,howaymb,135,new
mervirs,asplati,66,new
supplic,persica,123,new
afrithe,webruic,125,new
supplic,nathess,122,new
smadian,iningla,56,new
iningla,walthel,70,new
mesects,maricts,87,new
edisted,allopti,116,new
dakinge,opelese,108,new
angessa,locidev,93,new
smadian,dispont,74,new
compide,perecti,112,new
plareed,dispont,60,new
digiday,retsits,150,new
