stringA,stringB,itemNumber,type
loarlai,articlu,14,original
walthel,allopti,10,original
opelese,quingel,45,original
smadian,dispont,2,original
pariono,abysted,11,original
tueredo,proffin,42,original
forsith,defasom,8,original
cortsio,gremsev,24,original
heashes,supplic,49,original
messago,numersi,3,original
chertin,bomysta,36,original
crivere,uranged,12,original
kentsia,locidev,27,original
talisti,witypro,38,original
screnta,prompan,40,original
plareed,throvic,20,original
memsere,currimi,37,original
angessa,dockles,31,original
spanoth,allysti,15,original
segessa,webruic,41,original
hignoth,mempise,9,original
systess,wilysta,25,original
wessish,betwerv,18,original
nathess,proffic,47,original
thramon,shaptur,17,original
engally,splenne,28,original
clopect,caltsio,16,original
subvick,octeste,50,original
rundsop,mesects,35,original
finglam,amatera,44,original
commari,thinatu,30,original
maricts,bengsta,4,original
larshic,persica,6,original
iningla,asplati,7,original
expisho,mesterf,26,original
digiday,ancessa,39,original
chanywa,prensta,32,original
quarban,edisted,46,original
prothly,afrithe,34,original
disingu,perecti,33,original
compide,sertsim,29,original
comorti,tessigg,1,original
grappor,mestead,43,original
strompa,agallea,13,original
micaust,ostallo,22,original
mervirs,sersimi,21,original
vervide,relysta,19,original
menclar,scrunne,5,original
howaymb,retsits,48,original
dakinge,mesimie,23,original
prompan,spanoth,113,new
finglam,kentsia,132,new
systess,maricts,70,new
vervide,sertsim,86,new
thramon,allysti,62,new
sertsim,subvick,137,new
wilysta,sertsim,85,new
abysted,loarlai,79,new
disingu,segessa,141,new
quarban,forsith,103,new
nathess,quarban,124,new
compide,amatera,146,new
currimi,prensta,105,new
afrithe,compide,104,new
proffin,hignoth,120,new
proffic,mesterf,122,new
memsere,chanywa,106,new
screnta,dakinge,102,new
tueredo,strompa,97,new
finglam,crivere,108,new
thinatu,comorti,80,new
micaust,tessigg,73,new
plareed,proffic,139,new
screnta,subvick,138,new
tueredo,proffin,125,new
crivere,articlu,61,new
shaptur,ostallo,87,new
segessa,gremsev,115,new
walthel,betwerv,67,new
grappor,mesimie,150,new
proffin,amatera,149,new
strompa,bengsta,56,new
talisti,compide,109,new
mempise,octeste,126,new
walthel,vervide,71,new
proffin,mestead,134,new
chertin,prompan,148,new
wessish,allysti,64,new
witypro,walthel,82,new
cortsio,dockles,93,new
mesimie,commari,94,new
screnta,maricts,83,new
caltsio,quarban,143,new
afrithe,rundsop,101,new
quingel,tessigg,117,new
defasom,sersimi,72,new
vervide,cortsio,90,new
tueredo,chanywa,135,new
prothly,cortsio,119,new
numersi,bengsta,74,new
articlu,ancessa,88,new
locidev,thinatu,116,new
wilysta,memsere,99,new
thinatu,prompan,131,new
walthel,mervirs,59,new
currimi,tueredo,145,new
heashes,supplic,127,new
supplic,agallea,123,new
angessa,rundsop,96,new
plareed,currimi,111,new
dockles,tueredo,128,new
betwerv,scrunne,58,new
amatera,disingu,121,new
defasom,systess,78,new
mestead,engally,129,new
relysta,quingel,147,new
grappor,spanoth,92,new
menclar,mesimie,55,new
bengsta,articlu,51,new
caltsio,uranged,66,new
angessa,dockles,110,new
dockles,systess,112,new
uranged,bengsta,63,new
screnta,mervirs,95,new
messago,throvic,60,new
finglam,mesterf,130,new
abysted,spanoth,53,new
iningla,mestead,89,new
systess,rundsop,100,new
tessigg,abysted,69,new
proffin,octeste,140,new
smadian,uranged,68,new
agallea,expisho,84,new
messago,comorti,75,new
abysted,hignoth,65,new
thinatu,quingel,142,new
cortsio,witypro,98,new
kentsia,proffin,144,new
prensta,bomysta,118,new
numersi,caltsio,52,new
micaust,forsith,77,new
wessish,throvic,81,new
clopect,relysta,54,new
agallea,howaymb,133,new
clopect,spanoth,57,new
commari,mesects,91,new
maricts,splenne,76,new
allopti,heashes,136,new
nathess,mempise,114,new
dockles,perecti,107,new
