stringA,stringB,itemNumber,type
crivere,uranged,12,original
persica,larshic,6,original
heashes,supplic,49,original
relysta,vervide,19,original
splenne,engally,28,original
angessa,dockles,31,original
smadian,dispont,2,original
cortsio,gremsev,24,original
scrunne,menclar,5,original
ancessa,digiday,39,original
mesterf,expisho,26,original
opelese,quingel,45,original
tueredo,proffin,42,original
tessigg,comorti,1,original
sersimi,mervirs,21,original
spanoth,allysti,15,original
asplati,iningla,7,original
mestead,grappor,43,original
walthel,allopti,10,original
systess,wilysta,25,original
agallea,strompa,13,original
plareed,throvic,20,original
hignoth,mempise,9,original
caltsio,clopect,16,original
segessa,webruic,41,original
proffic,nathess,47,original
disingu,perecti,33,original
maricts,bengsta,4,original
subvick,octeste,50,original
numersi,messago,3,original
currimi,memsere,37,original
micaust,ostallo,22,original
howaymb,retsits,48,original
witypro,talisti,38,original
prompan,screnta,40,original
prothly,afrithe,34,original
dakinge,mesimie,23,original
rundsop,mesects,35,original
bomysta,chertin,36,original
quarban,edisted,46,original
locidev,kentsia,27,original
abysted,pariono,11,original
chanywa,prensta,32,original
shaptur,thramon,17,original
articlu,loarlai,14,original
defasom,forsith,8,original
finglam,amatera,44,original
betwerv,wessish,18,original
commari,thinatu,30,original
compide,sertsim,29,original
chertin,expisho,103,new
nathess,bomysta,127,new
ostallo,chanywa,112,new
sersimi,clopect,76,new
cortsio,defasom,74,new
persica,engally,64,new
talisti,micaust,91,new
smadian,quarban,102,new
angessa,proffin,121,new
cortsio,supplic,150,new
spanoth,betwerv,51,new
segessa,compide,106,new
tueredo,uranged,114,new
splenne,compide,92,new
segessa,supplic,131,new
crivere,howaymb,132,new
scrunne,quarban,95,new
hignoth,shaptur,57,new
relysta,betwerv,78,new
ostallo,bomysta,108,new
opelese,dakinge,107,new
tueredo,quingel,142,new
octeste,prompan,123,new
relysta,mervirs,88,new
scrunne,dakinge,53,new
talisti,quingel,144,new
hignoth,allysti,71,new
agallea,subvick,125,new
thramon,iningla,77,new
bengsta,proffic,115,new
relysta,menclar,70,new
mesects,defasom,84,new
angessa,prompan,149,new
opelese,supplic,137,new
messago,locidev,69,new
caltsio,comorti,61,new
talisti,mervirs,116,new
angessa,allysti,89,new
caltsio,maricts,63,new
amatera,micaust,99,new
retsits,mempise,110,new
caltsio,iningla,59,new
thramon,prompan,109,new
bengsta,allysti,55,new
tueredo,wilysta,117,new
octeste,locidev,146,new
wessish,supplic,143,new
angessa,articlu,90,new
tueredo,larshic,82,new
messago,strompa,65,new
currimi,plareed,93,new
locidev,cortsio,86,new
rundsop,retsits,129,new
larshic,plareed,80,new
dakinge,tueredo,94,new
grappor,ancessa,126,new
defasom,thramon,72,new
uranged,segessa,105,new
supplic,ostallo,136,new
subvick,amatera,147,new
locidev,pariono,85,new
larshic,ostallo,75,new
articlu,prensta,87,new
locidev,persica,73,new
clopect,caltsio,62,new
engally,octeste,141,new
finglam,retsits,124,new
disingu,perecti,97,new
webruic,systess,98,new
locidev,amatera,138,new
wilysta,pariono,58,new
finglam,systess,148,new
prothly,relysta,113,new
wilysta,thinatu,120,new
quarban,mestead,134,new
vervide,persica,56,new
supplic,hignoth,128,new
witypro,systess,104,new
allopti,wessish,66,new
bomysta,hignoth,81,new
larshic,heashes,96,new
articlu,spanoth,68,new
chanywa,sertsim,118,new
quingel,tessigg,119,new
defasom,sertsim,54,new
subvick,mesects,140,new
webruic,amatera,145,new
maricts,mesimie,52,new
prothly,screnta,135,new
prompan,mestead,139,new
proffin,messago,111,new
comorti,afrithe,60,new
disingu,spanoth,83,new
betwerv,walthel,79,new
mempise,spanoth,67,new
witypro,perecti,133,new
wilysta,opelese,122,new
vervide,tueredo,101,new
finglam,heashes,130,new
larshic,nathess,100,new
