stringA,stringB,itemNumber,type
scrunne,menclar,5,original
edisted,quarban,46,original
opelese,quingel,45,original
angessa,dockles,31,original
amatera,finglam,44,original
cortsio,gremsev,24,original
systess,wilysta,25,original
bengsta,maricts,4,original
relysta,vervide,19,original
mesimie,dakinge,23,original
persica,larshic,6,original
mesects,rundsop,35,original
crivere,uranged,12,original
tessigg,comorti,1,original
prensta,chanywa,32,original
agallea,strompa,13,original
perecti,disingu,33,original
kentsia,locidev,27,original
segessa,webruic,41,original
sersimi,mervirs,21,original
walthel,allopti,10,original
loarlai,articlu,14,original
thramon,shaptur,17,original
nathess,proffic,47,original
heashes,supplic,49,original
bomysta,chertin,36,original
proffin,tueredo,42,original
allysti,spanoth,15,original
betwerv,wessish,18,original
witypro,talisti,38,original
expisho,mesterf,26,original
currimi,memsere,37,original
commari,thinatu,30,original
grappor,mestead,43,original
micaust,ostallo,22,original
defasom,forsith,8,original
clopect,caltsio,16,original
mempise,hignoth,9,original
engally,splenne,28,original
dispont,smadian,2,original
subvick,octeste,50,original
iningla,asplati,7,original
prothly,afrithe,34,original
throvic,plareed,20,original
compide,sertsim,29,original
prompan,screnta,40,original
howaymb,retsits,48,original
numersi,messago,3,original
abysted,pariono,11,original
digiday,ancessa,39,original
dakinge,tueredo,111,new
heashes,howaymb,125,new
scrunne,vervide,78,new
menclar,loarlai,75,new
defasom,edisted,114,new
forsith,digiday,83,new
currimi,plareed,104,new
betwerv,screnta,115,new
maricts,pariono,69,new
strompa,mestead,107,new
afrithe,prompan,127,new
webruic,forsith,99,new
currimi,heashes,142,new
locidev,tessigg,68,new
opelese,strompa,109,new
allysti,bengsta,66,new
persica,shaptur,52,new
expisho,systess,86,new
agallea,clopect,77,new
retsits,prothly,144,new
maricts,walthel,60,new
bengsta,throvic,76,new
mesimie,abysted,59,new
larshic,caltsio,51,new
comorti,segessa,87,new
memsere,bomysta,130,new
rundsop,heashes,149,new
webruic,retsits,146,new
thinatu,quingel,123,new
locidev,thinatu,98,new
commari,angessa,108,new
tessigg,quarban,116,new
wessish,larshic,64,new
mestead,gremsev,105,new
grappor,nathess,139,new
memsere,maricts,89,new
screnta,proffin,143,new
currimi,systess,102,new
retsits,disingu,124,new
quingel,segessa,135,new
chertin,quingel,122,new
bomysta,amatera,133,new
subvick,bengsta,121,new
dispont,octeste,147,new
systess,supplic,132,new
angessa,quarban,136,new
thinatu,supplic,138,new
micaust,hignoth,80,new
mesterf,maricts,65,new
heashes,larshic,106,new
agallea,quarban,134,new
dispont,crivere,62,new
walthel,micaust,54,new
dispont,messago,72,new
kentsia,chanywa,112,new
chertin,allysti,82,new
memsere,throvic,91,new
compide,sertsim,93,new
mesects,menclar,81,new
systess,defasom,67,new
ostallo,rundsop,119,new
edisted,dockles,137,new
dispont,thramon,61,new
wessish,quingel,148,new
gremsev,messago,71,new
finglam,loarlai,103,new
uranged,hignoth,57,new
chanywa,memsere,117,new
mesterf,dakinge,85,new
abysted,thinatu,88,new
caltsio,witypro,94,new
smadian,quingel,110,new
chertin,supplic,126,new
defasom,screnta,84,new
chertin,digiday,129,new
edisted,commari,150,new
mesects,locidev,120,new
asplati,wilysta,56,new
chanywa,thinatu,118,new
screnta,compide,113,new
rundsop,relysta,97,new
dakinge,retsits,128,new
betwerv,bengsta,70,new
quingel,messago,92,new
witypro,mesterf,100,new
amatera,quingel,141,new
allysti,crivere,53,new
wilysta,mesimie,90,new
dockles,mesterf,101,new
tessigg,supplic,131,new
shaptur,amatera,96,new
comorti,wessish,63,new
supplic,prensta,145,new
forsith,locidev,79,new
walthel,dakinge,74,new
abysted,wessish,55,new
mestead,compide,140,new
edisted,larshic,95,new
uranged,tessigg,58,new
crivere,maricts,73,new
