stringA,stringB,itemNumber,type
smadian,dispont,2,original
edisted,quarban,46,original
plareed,throvic,20,original
wessish,betwerv,18,original
agallea,strompa,13,original
sertsim,compide,29,original
messago,numersi,3,original
loarlai,articlu,14,original
thinatu,commari,30,original
mesterf,expisho,26,original
relysta,vervide,19,original
perecti,disingu,33,original
screnta,prompan,40,original
crivere,uranged,12,original
talisti,witypro,38,original
systess,wilysta,25,original
opelese,quingel,45,original
asplati,iningla,7,original
ancessa,digiday,39,original
octeste,subvick,50,original
tessigg,comorti,1,original
bengsta,maricts,4,original
mesimie,dakinge,23,original
sersimi,mervirs,21,original
tueredo,proffin,42,original
prothly,afrithe,34,original
proffic,nathess,47,original
micaust,ostallo,22,original
clopect,caltsio,16,original
shaptur,thramon,17,original
dockles,angessa,31,original
engally,splenne,28,original
currimi,memsere,37,original
allysti,spanoth,15,original
mempise,hignoth,9,original
supplic,heashes,49,original
menclar,scrunne,5,original
gremsev,cortsio,24,original
bomysta,chertin,36,original
finglam,amatera,44,original
defasom,forsith,8,original
webruic,segessa,41,original
allopti,walthel,10,original
rundsop,mesects,35,original
abysted,pariono,11,original
grappor,mestead,43,original
larshic,persica,6,original
howaymb,retsits,48,original
locidev,kentsia,27,original
chanywa,prensta,32,original
wessish,allopti,57,new
expisho,bengsta,78,new
heashes,quingel,129,new
betwerv,retsits,132,new
tueredo,strompa,117,new
thinatu,prothly,111,new
opelese,abysted,110,new
retsits,disingu,146,new
supplic,afrithe,123,new
pariono,articlu,74,new
nathess,clopect,108,new
walthel,grappor,96,new
articlu,walthel,75,new
loarlai,throvic,73,new
digiday,caltsio,100,new
sersimi,allysti,64,new
scrunne,quingel,113,new
octeste,proffin,126,new
comorti,sertsim,80,new
vervide,tessigg,67,new
chertin,throvic,93,new
heashes,betwerv,137,new
gremsev,persica,58,new
commari,tessigg,52,new
engally,plareed,87,new
mestead,digiday,128,new
sersimi,articlu,61,new
mempise,mestead,109,new
amatera,howaymb,143,new
talisti,prothly,131,new
articlu,heashes,124,new
messago,subvick,135,new
commari,smadian,59,new
quarban,talisti,141,new
opelese,maricts,95,new
proffic,amatera,134,new
mesterf,engally,82,new
proffin,screnta,145,new
numersi,ostallo,55,new
mesects,proffin,121,new
mesterf,rundsop,105,new
systess,numersi,56,new
mervirs,octeste,122,new
clopect,thramon,70,new
afrithe,chanywa,114,new
proffin,chertin,148,new
mempise,crivere,65,new
mesects,dockles,106,new
articlu,thramon,66,new
proffin,sertsim,133,new
kentsia,commari,107,new
engally,smadian,63,new
agallea,numersi,72,new
mestead,howaymb,150,new
supplic,wessish,149,new
maricts,splenne,51,new
opelese,subvick,127,new
cortsio,quingel,147,new
chertin,proffic,125,new
chanywa,amatera,130,new
sertsim,uranged,83,new
witypro,angessa,97,new
perecti,dispont,60,new
edisted,allopti,119,new
tessigg,dispont,69,new
expisho,loarlai,86,new
disingu,perecti,92,new
wilysta,crivere,84,new
clopect,wessish,62,new
mesimie,prompan,120,new
mestead,compide,138,new
betwerv,screnta,101,new
messago,currimi,85,new
caltsio,uranged,53,new
maricts,ostallo,54,new
currimi,spanoth,112,new
amatera,larshic,118,new
systess,throvic,88,new
relysta,abysted,71,new
throvic,mestead,91,new
sertsim,currimi,115,new
mesterf,subvick,142,new
uranged,persica,79,new
allysti,amatera,99,new
webruic,edisted,140,new
finglam,bengsta,103,new
dispont,memsere,89,new
disingu,talisti,102,new
dakinge,angessa,90,new
prensta,dispont,76,new
menclar,loarlai,77,new
splenne,grappor,136,new
numersi,persica,68,new
supplic,amatera,144,new
menclar,ancessa,81,new
iningla,amatera,94,new
memsere,rundsop,98,new
proffin,pariono,116,new
mesects,prothly,104,new
quarban,thramon,139,new
