stringA,stringB,itemNumber,type
afrithe,prothly,34,original
relysta,vervide,19,original
bengsta,maricts,4,original
asplati,iningla,7,original
walthel,allopti,10,original
sersimi,mervirs,21,original
tessigg,comorti,1,original
crivere,uranged,12,original
nathess,proffic,47,original
hignoth,mempise,9,original
smadian,dispont,2,original
caltsio,clopect,16,original
forsith,defasom,8,original
octeste,subvick,50,original
tueredo,proffin,42,original
talisti,witypro,38,original
scrunne,menclar,5,original
messago,numersi,3,original
ancessa,digiday,39,original
angessa,dockles,31,original
screnta,prompan,40,original
perecti,disingu,33,original
systess,wilysta,25,original
opelese,quingel,45,original
segessa,webruic,41,original
shaptur,thramon,17,original
finglam,amatera,44,original
articlu,loarlai,14,original
throvic,plareed,20,original
bomysta,chertin,36,original
strompa,agallea,13,original
currimi,memsere,37,original
commari,thinatu,30,original
micaust,ostallo,22,original
engally,splenne,28,original
larshic,persica,6,original
rundsop,mesects,35,original
dakinge,mesimie,23,original
betwerv,wessish,18,original
locidev,kentsia,27,original
chanywa,prensta,32,original
howaymb,retsits,48,original
expisho,mesterf,26,original
gremsev,cortsio,24,original
compide,sertsim,29,original
supplic,heashes,49,original
abysted,pariono,11,original
quarban,edisted,46,original
allysti,spanoth,15,original
grappor,mestead,43,original
mestead,supplic,122,new
expisho,tessigg,57,new
maricts,asplati,77,new
allysti,wessish,76,new
persica,engally,64,new
gremsev,messago,54,new
perecti,bomysta,109,new
locidev,scrunne,56,new
tueredo,subvick,148,new
afrithe,expisho,102,new
prompan,talisti,135,new
maricts,persica,65,new
dispont,prensta,61,new
sertsim,larshic,62,new
loarlai,mempise,58,new
amatera,dockles,140,new
sertsim,webruic,123,new
systess,quarban,125,new
walthel,dakinge,55,new
thramon,mempise,51,new
witypro,walthel,89,new
proffin,loarlai,97,new
wilysta,mestead,113,new
howaymb,thinatu,144,new
proffin,wessish,111,new
crivere,allysti,68,new
memsere,quingel,150,new
mesects,locidev,115,new
pariono,allysti,60,new
subvick,agallea,127,new
forsith,webruic,105,new
witypro,agallea,112,new
talisti,throvic,101,new
larshic,wessish,52,new
webruic,plareed,96,new
octeste,betwerv,137,new
engally,segessa,95,new
scrunne,articlu,75,new
kentsia,comorti,67,new
mesterf,quingel,128,new
comorti,talisti,87,new
gremsev,scrunne,74,new
nathess,subvick,124,new
currimi,angessa,104,new
persica,throvic,71,new
disingu,crivere,85,new
dockles,thramon,81,new
hignoth,howaymb,133,new
allopti,mesects,84,new
iningla,pariono,80,new
quarban,relysta,139,new
chanywa,segessa,141,new
thramon,webruic,103,new
nathess,articlu,114,new
dakinge,asplati,79,new
witypro,kentsia,118,new
segessa,articlu,107,new
heashes,abysted,145,new
strompa,tueredo,106,new
amatera,iningla,108,new
spanoth,allopti,69,new
disingu,sersimi,92,new
betwerv,tueredo,120,new
finglam,angessa,136,new
mempise,heashes,93,new
cortsio,mempise,73,new
heashes,subvick,143,new
thramon,compide,90,new
wilysta,systess,88,new
uranged,retsits,99,new
proffin,thramon,116,new
articlu,agallea,63,new
retsits,subvick,131,new
tessigg,quingel,91,new
mervirs,nathess,130,new
maricts,hignoth,78,new
retsits,locidev,142,new
quingel,prensta,129,new
comorti,splenne,66,new
walthel,commari,83,new
quarban,plareed,149,new
sertsim,disingu,119,new
supplic,loarlai,126,new
prensta,wilysta,94,new
messago,iningla,53,new
mesterf,defasom,70,new
asplati,webruic,117,new
cortsio,strompa,72,new
thinatu,proffin,146,new
commari,loarlai,82,new
plareed,howaymb,134,new
ancessa,commari,100,new
howaymb,memsere,132,new
supplic,splenne,147,new
afrithe,supplic,121,new
chanywa,perecti,98,new
amatera,webruic,138,new
wilysta,bengsta,59,new
thinatu,compide,110,new
uranged,thinatu,86,new
