stringA,stringB,itemNumber,type
octeste,subvick,50,original
talisti,witypro,38,original
segessa,webruic,41,original
thramon,shaptur,17,original
heashes,supplic,49,original
nathess,proffic,47,original
thinatu,commari,30,original
caltsio,clopect,16,original
spanoth,allysti,15,original
screnta,prompan,40,original
sersimi,mervirs,21,original
prensta,chanywa,32,original
ostallo,micaust,22,original
ancessa,digiday,39,original
splenne,engally,28,original
relysta,vervide,19,original
tueredo,proffin,42,original
crivere,uranged,12,original
mestead,grappor,43,original
edisted,quarban,46,original
plareed,throvic,20,original
walthel,allopti,10,original
memsere,currimi,37,original
cortsio,gremsev,24,original
loarlai,articlu,14,original
rundsop,mesects,35,original
howaymb,retsits,48,original
wilysta,systess,25,original
numersi,messago,3,original
dockles,angessa,31,original
strompa,agallea,13,original
betwerv,wessish,18,original
prothly,afrithe,34,original
menclar,scrunne,5,original
mempise,hignoth,9,original
defasom,forsith,8,original
dakinge,mesimie,23,original
quingel,opelese,45,original
comorti,tessigg,1,original
iningla,asplati,7,original
expisho,mesterf,26,original
compide,sertsim,29,original
finglam,amatera,44,original
larshic,persica,6,original
maricts,bengsta,4,original
bomysta,chertin,36,original
disingu,perecti,33,original
abysted,pariono,11,original
dispont,smadian,2,original
locidev,kentsia,27,original
currimi,memsere,130,new
tueredo,grappor,149,new
comorti,scrunne,72,new
segessa,subvick,141,new
nathess,quingel,131,new
thinatu,chanywa,95,new
crivere,allopti,65,new
locidev,segessa,105,new
ancessa,supplic,123,new
quingel,loarlai,107,new
asplati,mempise,54,new
allysti,tueredo,104,new
crivere,prothly,83,new
digiday,splenne,110,new
proffin,caltsio,106,new
micaust,segessa,94,new
iningla,ostallo,68,new
wilysta,walthel,75,new
loarlai,betwerv,60,new
sersimi,supplic,129,new
witypro,afrithe,142,new
sertsim,quingel,128,new
wessish,uranged,69,new
agallea,larshic,80,new
throvic,heashes,148,new
defasom,cortsio,52,new
amatera,locidev,125,new
proffin,octeste,140,new
crivere,proffin,102,new
thramon,vervide,63,new
throvic,chertin,101,new
kentsia,subvick,124,new
witypro,plareed,111,new
ancessa,comorti,86,new
shaptur,chertin,88,new
forsith,articlu,62,new
amatera,wilysta,113,new
supplic,mesects,144,new
pariono,mempise,58,new
betwerv,memsere,108,new
memsere,prompan,150,new
allopti,hignoth,71,new
angessa,webruic,135,new
kentsia,prompan,109,new
persica,wilysta,74,new
heashes,engally,138,new
allysti,spanoth,59,new
loarlai,maricts,67,new
dispont,afrithe,73,new
webruic,forsith,91,new
numersi,angessa,78,new
micaust,forsith,53,new
engally,octeste,145,new
dispont,spanoth,77,new
chertin,abysted,90,new
uranged,edisted,93,new
edisted,supplic,147,new
rundsop,mesimie,100,new
segessa,proffic,127,new
messago,compide,76,new
engally,prensta,96,new
plareed,numersi,64,new
finglam,thinatu,136,new
tueredo,witypro,146,new
bomysta,talisti,137,new
plareed,allopti,57,new
splenne,prothly,120,new
tueredo,disingu,132,new
thinatu,allysti,87,new
ancessa,wilysta,119,new
kentsia,chanywa,112,new
edisted,quingel,122,new
opelese,subvick,134,new
heashes,defasom,116,new
mestead,iningla,89,new
throvic,mesimie,81,new
kentsia,quarban,126,new
currimi,splenne,99,new
micaust,mesects,103,new
currimi,sersimi,118,new
loarlai,bomysta,84,new
prompan,forsith,117,new
grappor,ostallo,97,new
sersimi,larshic,55,new
defasom,asplati,70,new
micaust,mesterf,82,new
witypro,octeste,133,new
expisho,walthel,61,new
numersi,asplati,51,new
angessa,chanywa,92,new
bengsta,supplic,121,new
expisho,talisti,114,new
tueredo,webruic,143,new
systess,abysted,56,new
digiday,mesterf,115,new
larshic,bengsta,66,new
finglam,mesterf,139,new
rundsop,systess,98,new
clopect,chertin,85,new
shaptur,bengsta,79,new
