stringA,stringB,itemNumber,type
prensta,chanywa,32,original
plareed,throvic,20,original
walthel,allopti,10,original
persica,larshic,6,original
wessish,betwerv,18,original
ancessa,digiday,39,original
perecti,disingu,33,original
kentsia,locidev,27,original
thramon,shaptur,17,original
caltsio,clopect,16,original
forsith,defasom,8,original
cortsio,gremsev,24,original
talisti,witypro,38,original
loarlai,articlu,14,original
chertin,bomysta,36,original
agallea,strompa,13,original
nathess,proffic,47,original
tueredo,proffin,42,original
mesimie,dakinge,23,original
screnta,prompan,40,original
memsere,currimi,37,original
pariono,abysted,11,original
crivere,uranged,12,original
asplati,iningla,7,original
amatera,finglam,44,original
supplic,heashes,49,original
menclar,scrunne,5,original
allysti,spanoth,15,original
numersi,messago,3,original
maricts,bengsta,4,original
quarban,edisted,46,original
dispont,smadian,2,original
quingel,opelese,45,original
grappor,mestead,43,original
webruic,segessa,41,original
commari,thinatu,30,original
comorti,tessigg,1,original
dockles,angessa,31,original
prothly,afrithe,34,original
compide,sertsim,29,original
mempise,hignoth,9,original
wilysta,systess,25,original
micaust,ostallo,22,original
mervirs,sersimi,21,original
subvick,octeste,50,original
expisho,mesterf,26,original
howaymb,retsits,48,original
rundsop,mesects,35,original
vervide,relysta,19,original
engally,splenne,28,original
edisted,allysti,95,new
asplati,allopti,80,new
mestead,micaust,94,new
comorti,mesects,81,new
spanoth,betwerv,66,new
quarban,heashes,122,new
loarlai,numersi,56,new
angessa,dockles,103,new
currimi,caltsio,112,new
hignoth,mervirs,62,new
quarban,plareed,123,new
smadian,quarban,91,new
screnta,commari,99,new
commari,mesterf,114,new
plareed,grappor,109,new
uranged,spanoth,54,new
allopti,systess,73,new
currimi,segessa,137,new
mempise,pariono,76,new
octeste,vervide,121,new
articlu,persica,51,new
edisted,chanywa,135,new
prompan,ancessa,149,new
retsits,menclar,119,new
witypro,talisti,130,new
smadian,uranged,77,new
talisti,engally,120,new
spanoth,abysted,64,new
digiday,relysta,113,new
memsere,quarban,133,new
systess,clopect,89,new
heashes,prothly,148,new
segessa,howaymb,131,new
sersimi,digiday,102,new
proffic,systess,142,new
mempise,prensta,85,new
grappor,nathess,129,new
edisted,bomysta,127,new
quarban,mestead,132,new
bengsta,abysted,74,new
dispont,prensta,67,new
mervirs,bengsta,60,new
ostallo,articlu,78,new
heashes,expisho,146,new
tessigg,digiday,88,new
clopect,plareed,63,new
comorti,retsits,98,new
octeste,prothly,144,new
shaptur,kentsia,83,new
witypro,plareed,93,new
dakinge,walthel,68,new
throvic,sertsim,82,new
prothly,plareed,111,new
opelese,quarban,125,new
mesterf,digiday,97,new
scrunne,proffin,110,new
thramon,allysti,71,new
locidev,scrunne,52,new
grappor,screnta,136,new
crivere,quarban,145,new
shaptur,caltsio,58,new
perecti,commari,92,new
agallea,finglam,104,new
proffin,smadian,107,new
hignoth,dakinge,72,new
throvic,relysta,84,new
menclar,loarlai,70,new
strompa,mestead,96,new
mervirs,chertin,115,new
cortsio,rundsop,117,new
agallea,iningla,69,new
tueredo,uranged,105,new
chanywa,octeste,141,new
systess,finglam,128,new
persica,gremsev,65,new
menclar,bengsta,59,new
compide,amatera,150,new
kentsia,webruic,106,new
betwerv,forsith,53,new
numersi,ancessa,87,new
dockles,systess,100,new
howaymb,bengsta,140,new
segessa,commari,147,new
amatera,quarban,126,new
disingu,nathess,134,new
mempise,octeste,138,new
octeste,mervirs,139,new
chanywa,caltsio,86,new
caltsio,clopect,57,new
afrithe,commari,118,new
commari,asplati,90,new
uranged,tessigg,79,new
plareed,proffin,108,new
proffic,screnta,124,new
afrithe,expisho,116,new
hignoth,allopti,55,new
relysta,iningla,75,new
maricts,relysta,61,new
iningla,octeste,143,new
expisho,screnta,101,new
