stringA,stringB,itemNumber,type
octeste,subvick,50,original
kentsia,locidev,27,original
mesimie,dakinge,23,original
prensta,chanywa,32,original
caltsio,clopect,16,original
plareed,throvic,20,original
thinatu,commari,30,original
asplati,iningla,7,original
relysta,vervide,19,original
perecti,disingu,33,original
tessigg,comorti,1,original
scrunne,menclar,5,original
angessa,dockles,31,original
nathess,proffic,47,original
mesects,rundsop,35,original
segessa,webruic,41,original
ancessa,digiday,39,original
talisti,witypro,38,original
thramon,shaptur,17,original
sersimi,mervirs,21,original
chertin,bomysta,36,original
screnta,prompan,40,original
pariono,abysted,11,original
tueredo,proffin,42,original
amatera,finglam,44,original
strompa,agallea,13,original
mempise,hignoth,9,original
dispont,smadian,2,original
expisho,mesterf,26,original
compide,sertsim,29,original
wilysta,systess,25,original
allysti,spanoth,15,original
betwerv,wessish,18,original
micaust,ostallo,22,original
defasom,forsith,8,original
articlu,loarlai,14,original
numersi,messago,3,original
gremsev,cortsio,24,original
quingel,opelese,45,original
allopti,walthel,10,original
uranged,crivere,12,original
supplic,heashes,49,original
engally,splenne,28,original
currimi,memsere,37,original
grappor,mestead,43,original
quarban,edisted,46,original
maricts,bengsta,4,original
larshic,persica,6,original
prothly,afrithe,34,original
howaymb,retsits,48,original
talisti,currimi,139,new
comorti,ostallo,60,new
spanoth,abysted,67,new
quingel,scrunne,116,new
smadian,engally,77,new
thramon,finglam,95,new
dispont,walthel,72,new
wessish,disingu,83,new
uranged,hignoth,79,new
opelese,supplic,134,new
digiday,talisti,128,new
octeste,disingu,132,new
comorti,angessa,64,new
octeste,prompan,150,new
segessa,locidev,119,new
proffic,mesterf,146,new
engally,edisted,148,new
proffic,asplati,137,new
disingu,sertsim,113,new
perecti,currimi,104,new
finglam,screnta,122,new
thinatu,compide,99,new
proffin,mesects,145,new
memsere,locidev,120,new
quarban,pariono,112,new
larshic,edisted,102,new
loarlai,allysti,69,new
crivere,dispont,51,new
segessa,compide,92,new
currimi,tueredo,141,new
supplic,cortsio,129,new
dockles,walthel,84,new
tessigg,allopti,71,new
maricts,loarlai,55,new
pariono,micaust,74,new
ancessa,subvick,131,new
mestead,locidev,94,new
nathess,iningla,111,new
betwerv,walthel,54,new
locidev,screnta,105,new
defasom,scrunne,78,new
quingel,edisted,135,new
bengsta,betwerv,56,new
disingu,chertin,103,new
forsith,finglam,101,new
splenne,webruic,138,new
engally,nathess,123,new
compide,ostallo,89,new
gremsev,asplati,76,new
finglam,pariono,97,new
agallea,shaptur,66,new
articlu,spanoth,61,new
shaptur,segessa,100,new
prompan,tueredo,143,new
tueredo,larshic,85,new
dispont,mesects,90,new
nathess,proffic,124,new
tessigg,disingu,87,new
commari,messago,59,new
wessish,finglam,108,new
cortsio,mempise,53,new
menclar,cortsio,73,new
opelese,subvick,121,new
nathess,prothly,125,new
quingel,amatera,149,new
mempise,persica,65,new
wilysta,talisti,106,new
systess,quingel,140,new
memsere,vervide,93,new
agallea,allopti,75,new
mempise,hignoth,57,new
kentsia,subvick,144,new
memsere,howaymb,126,new
dockles,memsere,115,new
mesects,howaymb,130,new
proffin,screnta,133,new
cortsio,prompan,114,new
kentsia,compide,109,new
gremsev,persica,62,new
allopti,sertsim,81,new
forsith,uranged,80,new
chertin,rundsop,98,new
spanoth,iningla,63,new
finglam,prensta,147,new
afrithe,quarban,142,new
webruic,sersimi,107,new
bomysta,kentsia,118,new
asplati,micaust,68,new
bomysta,amatera,127,new
tueredo,clopect,91,new
sertsim,shaptur,88,new
prothly,agallea,86,new
mestead,allopti,110,new
vervide,spanoth,52,new
numersi,nathess,96,new
chertin,maricts,82,new
expisho,tessigg,58,new
subvick,mesimie,136,new
memsere,wilysta,117,new
persica,dakinge,70,new
