stringA,stringB,itemNumber,type
afrithe,prothly,34,original
prensta,chanywa,32,original
mesimie,dakinge,23,original
sertsim,compide,29,original
thinatu,commari,30,original
ostallo,micaust,22,original
screnta,prompan,40,original
agallea,strompa,13,original
perecti,disingu,33,original
forsith,defasom,8,original
tessigg,comorti,1,original
crivere,uranged,12,original
persica,larshic,6,original
caltsio,clopect,16,original
hignoth,mempise,9,original
sersimi,mervirs,21,original
octeste,subvick,50,original
wessish,betwerv,18,original
mestead,grappor,43,original
memsere,currimi,37,original
asplati,iningla,7,original
nathess,proffic,47,original
chertin,bomysta,36,original
relysta,vervide,19,original
spanoth,allysti,15,original
webruic,segessa,41,original
dispont,smadian,2,original
expisho,mesterf,26,original
numersi,messago,3,original
locidev,kentsia,27,original
proffin,tueredo,42,original
dockles,angessa,31,original
wilysta,systess,25,original
rundsop,mesects,35,original
throvic,plareed,20,original
articlu,loarlai,14,original
engally,splenne,28,original
maricts,bengsta,4,original
allopti,walthel,10,original
gremsev,cortsio,24,original
quarban,edisted,46,original
witypro,talisti,38,original
howaymb,retsits,48,original
menclar,scrunne,5,original
shaptur,thramon,17,original
supplic,heashes,49,original
finglam,amatera,44,original
abysted,pariono,11,original
quingel,opelese,45,original
digiday,ancessa,39,original
heashes,dakinge,129,new
engally,spanoth,82,new
smadian,vervide,74,new
walthel,strompa,63,new
heashes,expisho,130,new
digiday,nathess,139,new
mestead,engally,140,new
shaptur,opelese,113,new
pariono,strompa,76,new
tueredo,proffin,121,new
wilysta,afrithe,109,new
wessish,witypro,110,new
sersimi,iningla,51,new
persica,betwerv,56,new
compide,sertsim,96,new
howaymb,spanoth,123,new
dakinge,scrunne,78,new
ostallo,articlu,71,new
proffic,tueredo,141,new
gremsev,messago,75,new
octeste,dakinge,143,new
retsits,larshic,92,new
mempise,kentsia,52,new
numersi,mesterf,66,new
systess,digiday,100,new
pariono,abysted,62,new
opelese,prompan,145,new
finglam,spanoth,106,new
tessigg,supplic,144,new
mesects,gremsev,117,new
ostallo,grappor,98,new
compide,edisted,122,new
memsere,disingu,115,new
screnta,maricts,87,new
iningla,crivere,53,new
nathess,articlu,94,new
witypro,mesects,138,new
opelese,mervirs,105,new
systess,dockles,95,new
kentsia,dispont,69,new
howaymb,talisti,134,new
plareed,clopect,70,new
retsits,rundsop,142,new
smadian,iningla,54,new
segessa,witypro,136,new
mestead,rundsop,147,new
vervide,loarlai,68,new
allopti,retsits,111,new
mestead,uranged,114,new
bomysta,relysta,97,new
splenne,numersi,65,new
mempise,heashes,102,new
scrunne,allysti,59,new
amatera,gremsev,119,new
wilysta,pariono,57,new
prothly,angessa,120,new
dispont,systess,67,new
subvick,amatera,128,new
bomysta,afrithe,93,new
dakinge,pariono,55,new
larshic,chertin,83,new
allopti,ostallo,80,new
subvick,ancessa,133,new
caltsio,quingel,99,new
finglam,amatera,137,new
locidev,afrithe,118,new
bomysta,scrunne,88,new
heashes,menclar,116,new
dockles,pariono,90,new
disingu,screnta,125,new
iningla,amatera,101,new
systess,compide,84,new
prensta,throvic,86,new
commari,perecti,108,new
rundsop,cortsio,104,new
dispont,relysta,73,new
mesterf,engally,89,new
mervirs,screnta,91,new
retsits,iningla,112,new
quarban,systess,146,new
talisti,finglam,127,new
forsith,maricts,61,new
clopect,scrunne,60,new
messago,subvick,126,new
chanywa,thinatu,103,new
heashes,compide,132,new
currimi,octeste,135,new
asplati,maricts,79,new
webruic,retsits,124,new
smadian,micaust,77,new
grappor,heashes,131,new
screnta,webruic,149,new
articlu,walthel,58,new
mesects,larshic,85,new
comorti,scrunne,64,new
shaptur,amatera,107,new
relysta,howaymb,150,new
bomysta,walthel,81,new
wilysta,heashes,148,new
spanoth,iningla,72,new
