stringA,stringB,itemNumber,type
thinatu,commari,30,original
mesects,rundsop,35,original
thramon,shaptur,17,original
screnta,prompan,40,original
perecti,disingu,33,original
messago,numersi,3,original
ancessa,digiday,39,original
pariono,abysted,11,original
hignoth,mempise,9,original
tessigg,comorti,1,original
heashes,supplic,49,original
smadian,dispont,2,original
splenne,engally,28,original
relysta,vervide,19,original
chertin,bomysta,36,original
walthel,allopti,10,original
asplati,iningla,7,original
forsith,defasom,8,original
cortsio,gremsev,24,original
scrunne,menclar,5,original
wessish,betwerv,18,original
segessa,webruic,41,original
tueredo,proffin,42,original
plareed,throvic,20,original
prensta,chanywa,32,original
prothly,afrithe,34,original
finglam,amatera,44,original
mervirs,sersimi,21,original
quarban,edisted,46,original
uranged,crivere,12,original
grappor,mestead,43,original
dakinge,mesimie,23,original
wilysta,systess,25,original
proffic,nathess,47,original
maricts,bengsta,4,original
micaust,ostallo,22,original
strompa,agallea,13,original
locidev,kentsia,27,original
currimi,memsere,37,original
dockles,angessa,31,original
howaymb,retsits,48,original
witypro,talisti,38,original
allysti,spanoth,15,original
articlu,loarlai,14,original
clopect,caltsio,16,original
compide,sertsim,29,original
expisho,mesterf,26,original
larshic,persica,6,original
subvick,octeste,50,original
quingel,opelese,45,original
finglam,afrithe,142,new
perecti,shaptur,82,new
webruic,hignoth,109,new
walthel,subvick,124,new
grappor,talisti,134,new
scrunne,defasom,73,new
wessish,articlu,54,new
agallea,betwerv,69,new
opelese,uranged,95,new
mervirs,splenne,89,new
dockles,prensta,107,new
engally,perecti,103,new
afrithe,dispont,67,new
bomysta,perecti,119,new
asplati,witypro,81,new
engally,tessigg,64,new
comorti,persica,70,new
finglam,thramon,98,new
mempise,walthel,79,new
octeste,throvic,127,new
dockles,tueredo,137,new
amatera,allysti,118,new
witypro,mesterf,91,new
agallea,allopti,75,new
defasom,wessish,74,new
mesects,mempise,83,new
memsere,supplic,132,new
comorti,hignoth,56,new
retsits,dispont,117,new
afrithe,locidev,106,new
heashes,dispont,96,new
angessa,betwerv,86,new
commari,heashes,141,new
proffic,caltsio,136,new
smadian,wilysta,59,new
uranged,thramon,62,new
iningla,amatera,94,new
nathess,prothly,144,new
chertin,prompan,125,new
dockles,systess,114,new
digiday,retsits,133,new
dockles,octeste,143,new
strompa,heashes,128,new
bengsta,abysted,68,new
ancessa,allysti,104,new
abysted,ostallo,72,new
sersimi,mempise,51,new
talisti,uranged,87,new
opelese,digiday,140,new
chanywa,ostallo,100,new
vervide,persica,71,new
throvic,messago,55,new
hignoth,chanywa,90,new
currimi,prensta,112,new
pariono,micaust,77,new
articlu,octeste,145,new
supplic,loarlai,150,new
proffic,ostallo,131,new
commari,mesterf,115,new
hignoth,larshic,52,new
wessish,finglam,99,new
mesimie,bomysta,110,new
finglam,ostallo,129,new
rundsop,screnta,121,new
splenne,currimi,101,new
maricts,thinatu,78,new
gremsev,mesimie,84,new
perecti,digiday,130,new
compide,kentsia,92,new
tessigg,allysti,66,new
sersimi,proffin,120,new
plareed,menclar,60,new
smadian,numersi,57,new
dispont,angessa,63,new
walthel,quingel,116,new
retsits,proffin,123,new
forsith,commari,85,new
rundsop,heashes,139,new
comorti,loarlai,65,new
finglam,smadian,102,new
witypro,octeste,126,new
thinatu,proffin,122,new
prothly,cortsio,111,new
dispont,hignoth,61,new
heashes,comorti,113,new
messago,uranged,76,new
angessa,quingel,146,new
clopect,octeste,148,new
vervide,talisti,93,new
bengsta,gremsev,80,new
uranged,relysta,53,new
thramon,proffin,97,new
nathess,supplic,135,new
pariono,vervide,58,new
perecti,currimi,105,new
locidev,segessa,108,new
tueredo,supplic,149,new
micaust,heashes,138,new
perecti,clopect,88,new
currimi,screnta,147,new
