stringA,stringB,itemNumber,type
plareed,throvic,20,original
tessigg,comorti,1,original
forsith,defasom,8,original
nathess,proffic,47,original
caltsio,clopect,16,original
asplati,iningla,7,original
afrithe,prothly,34,original
smadian,dispont,2,original
mesects,rundsop,35,original
opelese,quingel,45,original
segessa,webruic,41,original
crivere,uranged,12,original
edisted,quarban,46,original
talisti,witypro,38,original
retsits,howaymb,48,original
thramon,shaptur,17,original
wessish,betwerv,18,original
chertin,bomysta,36,original
ancessa,digiday,39,original
perecti,disingu,33,original
screnta,prompan,40,original
mesimie,dakinge,23,original
agallea,strompa,13,original
cortsio,gremsev,24,original
walthel,allopti,10,original
mervirs,sersimi,21,original
locidev,kentsia,27,original
proffin,tueredo,42,original
vervide,relysta,19,original
grappor,mestead,43,original
supplic,heashes,49,original
compide,sertsim,29,original
currimi,memsere,37,original
dockles,angessa,31,original
maricts,bengsta,4,original
larshic,persica,6,original
numersi,messago,3,original
chanywa,prensta,32,original
articlu,loarlai,14,original
menclar,scrunne,5,original
wilysta,systess,25,original
abysted,pariono,11,original
expisho,mesterf,26,original
micaust,ostallo,22,original
commari,thinatu,30,original
allysti,spanoth,15,original
subvick,octeste,50,original
finglam,amatera,44,original
engally,splenne,28,original
mempise,hignoth,9,original
mestead,grappor,134,new
octeste,defasom,137,new
walthel,mervirs,78,new
engally,tueredo,108,new
disingu,perecti,112,new
currimi,chertin,124,new
engally,relysta,84,new
persica,defasom,61,new
thinatu,bomysta,95,new
engally,agallea,82,new
opelese,mervirs,120,new
vervide,walthel,75,new
proffin,screnta,142,new
mempise,mestead,104,new
afrithe,witypro,131,new
splenne,allysti,90,new
prensta,dakinge,99,new
relysta,defasom,65,new
allopti,messago,73,new
rundsop,thinatu,106,new
menclar,kentsia,66,new
relysta,digiday,94,new
allysti,mestead,107,new
walthel,gremsev,64,new
maricts,scrunne,55,new
messago,subvick,150,new
allysti,plareed,57,new
segessa,bomysta,140,new
tueredo,supplic,126,new
uranged,loarlai,56,new
perecti,currimi,93,new
memsere,larshic,81,new
compide,edisted,148,new
memsere,proffic,141,new
subvick,tessigg,139,new
edisted,grappor,149,new
walthel,wilysta,71,new
amatera,chanywa,145,new
allysti,amatera,110,new
messago,clopect,51,new
compide,amatera,121,new
mesterf,currimi,92,new
betwerv,memsere,119,new
rundsop,afrithe,103,new
subvick,angessa,129,new
allopti,mesimie,70,new
heashes,engally,147,new
chanywa,opelese,135,new
howaymb,caltsio,123,new
memsere,dispont,83,new
prothly,heashes,125,new
rundsop,retsits,127,new
amatera,vervide,97,new
smadian,abysted,60,new
screnta,engally,96,new
systess,numersi,53,new
maricts,tessigg,80,new
defasom,walthel,67,new
grappor,pariono,100,new
splenne,shaptur,86,new
proffin,sertsim,146,new
edisted,articlu,113,new
quarban,ostallo,132,new
digiday,plareed,111,new
quarban,agallea,133,new
nathess,bomysta,136,new
allysti,systess,87,new
dockles,cortsio,98,new
edisted,gremsev,128,new
memsere,proffin,130,new
grappor,segessa,144,new
persica,wilysta,52,new
strompa,caltsio,72,new
gremsev,prensta,117,new
persica,witypro,85,new
asplati,digiday,89,new
uranged,mestead,102,new
prensta,locidev,116,new
howaymb,smadian,143,new
betwerv,forsith,77,new
thramon,iningla,68,new
defasom,edisted,118,new
bomysta,heashes,138,new
ancessa,mervirs,115,new
spanoth,numersi,59,new
pariono,vervide,54,new
witypro,prensta,101,new
loarlai,defasom,58,new
quarban,smadian,91,new
nathess,iningla,109,new
micaust,memsere,105,new
iningla,bengsta,76,new
strompa,messago,74,new
chertin,iningla,88,new
defasom,ostallo,63,new
messago,uranged,69,new
scrunne,howaymb,122,new
mesimie,dispont,79,new
agallea,grappor,114,new
caltsio,iningla,62,new
