stringA,stringB,itemNumber,type
amatera,finglam,44,original
octeste,subvick,50,original
smadian,dispont,2,original
bengsta,maricts,4,original
afrithe,prothly,34,original
prensta,chanywa,32,original
crivere,uranged,12,original
asplati,iningla,7,original
sertsim,compide,29,original
forsith,defasom,8,original
retsits,howaymb,48,original
agallea,strompa,13,original
messago,numersi,3,original
tueredo,proffin,42,original
relysta,vervide,19,original
walthel,allopti,10,original
spanoth,allysti,15,original
mestead,grappor,43,original
perecti,disingu,33,original
sersimi,mervirs,21,original
kentsia,locidev,27,original
mesterf,expisho,26,original
ancessa,digiday,39,original
pariono,abysted,11,original
persica,larshic,6,original
rundsop,mesects,35,original
menclar,scrunne,5,original
bomysta,chertin,36,original
mempise,hignoth,9,original
dockles,angessa,31,original
gremsev,cortsio,24,original
currimi,memsere,37,original
dakinge,mesimie,23,original
wilysta,systess,25,original
articlu,loarlai,14,original
commari,thinatu,30,original
throvic,plareed,20,original
proffic,nathess,47,original
quingel,opelese,45,original
quarban,edisted,46,original
witypro,talisti,38,original
webruic,segessa,41,original
betwerv,wessish,18,original
comorti,tessigg,1,original
shaptur,thramon,17,original
prompan,screnta,40,original
micaust,ostallo,22,original
clopect,caltsio,16,original
engally,splenne,28,original
supplic,heashes,49,original
ostallo,quingel,150,new
smadian,supplic,139,new
heashes,micaust,146,new
supplic,prensta,122,new
prensta,gremsev,95,new
persica,articlu,71,new
wessish,rundsop,101,new
memsere,dockles,93,new
clopect,mesimie,87,new
compide,wessish,88,new
proffic,sersimi,127,new
defasom,chertin,84,new
caltsio,gremsev,86,new
howaymb,screnta,143,new
micaust,memsere,112,new
talisti,currimi,130,new
grappor,segessa,124,new
thinatu,proffic,125,new
retsits,commari,121,new
nathess,expisho,134,new
betwerv,pariono,69,new
allysti,chertin,89,new
menclar,splenne,63,new
tessigg,betwerv,51,new
angessa,quarban,140,new
engally,pariono,81,new
sersimi,prothly,108,new
abysted,hignoth,78,new
octeste,maricts,148,new
grappor,ancessa,126,new
mestead,subvick,144,new
uranged,edisted,110,new
smadian,strompa,67,new
strompa,angessa,90,new
quingel,scrunne,98,new
currimi,mesterf,115,new
cortsio,larshic,60,new
clopect,scrunne,65,new
abysted,spanoth,76,new
webruic,sersimi,91,new
allopti,mesimie,59,new
octeste,prothly,137,new
messago,finglam,97,new
mesimie,maricts,80,new
grappor,spanoth,114,new
thramon,allopti,52,new
commari,smadian,68,new
pariono,uranged,66,new
sertsim,larshic,79,new
walthel,allysti,75,new
strompa,retsits,111,new
betwerv,wessish,64,new
ostallo,rundsop,106,new
forsith,allysti,77,new
prompan,thramon,107,new
quingel,segessa,132,new
heashes,commari,142,new
talisti,throvic,120,new
rundsop,chertin,92,new
iningla,ostallo,58,new
edisted,dispont,99,new
expisho,tueredo,102,new
digiday,talisti,147,new
locidev,smadian,74,new
throvic,plareed,83,new
walthel,strompa,54,new
edisted,larshic,117,new
nathess,articlu,96,new
compide,messago,62,new
currimi,segessa,135,new
strompa,scrunne,55,new
comorti,smadian,70,new
retsits,prompan,133,new
thinatu,quarban,131,new
thramon,betwerv,61,new
bomysta,relysta,100,new
opelese,abysted,104,new
mesterf,allopti,57,new
compide,amatera,136,new
relysta,digiday,103,new
abysted,agallea,53,new
ostallo,supplic,138,new
howaymb,walthel,123,new
octeste,wilysta,129,new
engally,chertin,113,new
caltsio,howaymb,141,new
heashes,witypro,145,new
memsere,defasom,85,new
ancessa,finglam,128,new
bengsta,quingel,118,new
engally,sertsim,94,new
dispont,relysta,72,new
mervirs,scrunne,56,new
persica,chanywa,82,new
gremsev,retsits,149,new
prompan,systess,105,new
pariono,proffin,119,new
uranged,persica,73,new
grappor,crivere,109,new
ancessa,gremsev,116,new
