stringA,stringB,itemNumber,type
mesterf,expisho,26,original
amatera,finglam,44,original
spanoth,allysti,15,original
afrithe,prothly,34,original
angessa,dockles,31,original
thinatu,commari,30,original
crivere,uranged,12,original
chertin,bomysta,36,original
thramon,shaptur,17,original
hignoth,mempise,9,original
ancessa,digiday,39,original
relysta,vervide,19,original
messago,numersi,3,original
memsere,currimi,37,original
smadian,dispont,2,original
ostallo,micaust,22,original
mestead,grappor,43,original
sertsim,compide,29,original
persica,larshic,6,original
scrunne,menclar,5,original
caltsio,clopect,16,original
walthel,allopti,10,original
kentsia,locidev,27,original
plareed,throvic,20,original
cortsio,gremsev,24,original
proffin,tueredo,42,original
abysted,pariono,11,original
iningla,asplati,7,original
subvick,octeste,50,original
strompa,agallea,13,original
supplic,heashes,49,original
wilysta,systess,25,original
quingel,opelese,45,original
articlu,loarlai,14,original
engally,splenne,28,original
rundsop,mesects,35,original
webruic,segessa,41,original
witypro,talisti,38,original
quarban,edisted,46,original
mervirs,sersimi,21,original
defasom,forsith,8,original
betwerv,wessish,18,original
chanywa,prensta,32,original
dakinge,mesimie,23,original
maricts,bengsta,4,original
disingu,perecti,33,original
proffic,nathess,47,original
prompan,screnta,40,original
comorti,tessigg,1,original
howaymb,retsits,48,original
allysti,opelese,108,new
locidev,thinatu,103,new
digiday,sertsim,97,new
angessa,comorti,51,new
prompan,cortsio,117,new
thramon,dispont,77,new
thinatu,engally,110,new
webruic,wessish,109,new
loarlai,strompa,57,new
digiday,bengsta,81,new
numersi,splenne,76,new
loarlai,articlu,56,new
prensta,allopti,84,new
persica,maricts,78,new
splenne,compide,101,new
micaust,cortsio,87,new
opelese,engally,141,new
cortsio,bomysta,96,new
chanywa,thinatu,102,new
segessa,rundsop,134,new
amatera,wilysta,107,new
howaymb,afrithe,142,new
maricts,perecti,90,new
numersi,mesterf,62,new
loarlai,dispont,70,new
quingel,bengsta,105,new
edisted,menclar,112,new
witypro,nathess,128,new
webruic,crivere,100,new
larshic,retsits,111,new
digiday,pariono,106,new
forsith,shaptur,67,new
loarlai,larshic,55,new
thinatu,iningla,60,new
thramon,subvick,130,new
octeste,witypro,125,new
walthel,allopti,59,new
tueredo,prothly,139,new
howaymb,nathess,144,new
supplic,scrunne,126,new
pariono,allopti,54,new
kentsia,comorti,58,new
menclar,perecti,86,new
thinatu,commari,93,new
messago,articlu,75,new
screnta,proffin,140,new
segessa,witypro,150,new
octeste,defasom,148,new
allopti,persica,72,new
mesterf,currimi,92,new
screnta,allysti,99,new
thinatu,currimi,95,new
forsith,micaust,68,new
quingel,mestead,136,new
shaptur,octeste,133,new
segessa,proffic,146,new
uranged,edisted,91,new
disingu,pariono,89,new
edisted,vervide,104,new
dispont,octeste,135,new
mesects,disingu,116,new
nathess,bomysta,149,new
maricts,thramon,71,new
digiday,mesimie,119,new
abysted,spanoth,52,new
allysti,plareed,73,new
menclar,relysta,64,new
dockles,edisted,122,new
quarban,perecti,138,new
numersi,thramon,65,new
mesimie,rundsop,98,new
grappor,mesects,121,new
digiday,angessa,147,new
mestead,digiday,131,new
proffin,chertin,145,new
articlu,scrunne,79,new
agallea,currimi,82,new
ostallo,defasom,74,new
retsits,grappor,137,new
opelese,finglam,124,new
prompan,perecti,129,new
thinatu,articlu,88,new
dispont,systess,66,new
allopti,caltsio,53,new
digiday,ostallo,120,new
proffin,segessa,123,new
mestead,micaust,114,new
walthel,chanywa,85,new
allysti,wessish,80,new
screnta,shaptur,115,new
gremsev,memsere,113,new
forsith,betwerv,63,new
larshic,mesterf,61,new
supplic,octeste,143,new
prompan,angessa,127,new
rundsop,mesects,118,new
grappor,forsith,94,new
angessa,dakinge,83,new
hignoth,maricts,69,new
angessa,finglam,132,new
