stringA,stringB,itemNumber,type
cortsio,gremsev,24,original
prensta,chanywa,32,original
amatera,finglam,44,original
thramon,shaptur,17,original
afrithe,prothly,34,original
kentsia,locidev,27,original
forsith,defasom,8,original
hignoth,mempise,9,original
persica,larshic,6,original
agallea,strompa,13,original
smadian,dispont,2,original
sertsim,compide,29,original
angessa,dockles,31,original
wessish,betwerv,18,original
caltsio,clopect,16,original
octeste,subvick,50,original
thinatu,commari,30,original
mesimie,dakinge,23,original
scrunne,menclar,5,original
heashes,supplic,49,original
loarlai,articlu,14,original
retsits,howaymb,48,original
systess,wilysta,25,original
relysta,vervide,19,original
ostallo,micaust,22,original
maricts,bengsta,4,original
engally,splenne,28,original
quarban,edisted,46,original
comorti,tessigg,1,original
abysted,pariono,11,original
quingel,opelese,45,original
grappor,mestead,43,original
allopti,walthel,10,original
witypro,talisti,38,original
throvic,plareed,20,original
webruic,segessa,41,original
disingu,perecti,33,original
allysti,spanoth,15,original
bomysta,chertin,36,original
mervirs,sersimi,21,original
prompan,screnta,40,original
uranged,crivere,12,original
expisho,mesterf,26,original
rundsop,mesects,35,original
numersi,messago,3,original
proffin,tueredo,42,original
digiday,ancessa,39,original
currimi,memsere,37,original
proffic,nathess,47,original
iningla,asplati,7,original
micaust,screnta,101,new
edisted,allopti,113,new
persica,commari,85,new
agallea,mempise,62,new
currimi,wessish,98,new
heashes,witypro,142,new
comorti,walthel,71,new
memsere,wilysta,110,new
uranged,retsits,96,new
edisted,gremsev,148,new
nathess,bomysta,144,new
gremsev,chertin,91,new
heashes,wilysta,124,new
throvic,thramon,61,new
forsith,chanywa,83,new
quingel,sersimi,123,new
thramon,webruic,104,new
abysted,tessigg,68,new
amatera,gremsev,111,new
mesects,mempise,87,new
clopect,screnta,107,new
iningla,wessish,75,new
kentsia,disingu,93,new
talisti,locidev,103,new
opelese,witypro,150,new
engally,systess,90,new
clopect,agallea,66,new
messago,articlu,77,new
proffic,relysta,137,new
memsere,commari,118,new
asplati,iningla,78,new
betwerv,messago,59,new
bomysta,mesterf,117,new
retsits,grappor,131,new
opelese,defasom,116,new
retsits,chanywa,139,new
prompan,amatera,145,new
defasom,persica,56,new
nathess,maricts,92,new
micaust,loarlai,53,new
prensta,prothly,97,new
hignoth,comorti,60,new
octeste,supplic,127,new
loarlai,defasom,74,new
mesterf,numersi,72,new
finglam,afrithe,121,new
relysta,allopti,54,new
wilysta,mesects,95,new
allopti,loarlai,76,new
rundsop,chertin,99,new
chanywa,talisti,119,new
opelese,engally,143,new
larshic,amatera,120,new
witypro,segessa,138,new
supplic,retsits,141,new
amatera,iningla,115,new
proffin,spanoth,102,new
howaymb,mestead,133,new
locidev,retsits,128,new
mesimie,commari,100,new
micaust,mestead,112,new
defasom,systess,70,new
mervirs,prensta,81,new
crivere,maricts,69,new
prompan,thinatu,122,new
talisti,bomysta,140,new
amatera,engally,132,new
engally,sertsim,94,new
amatera,bomysta,126,new
smadian,micaust,79,new
micaust,tessigg,64,new
retsits,expisho,135,new
articlu,retsits,109,new
crivere,disingu,86,new
webruic,retsits,149,new
forsith,allopti,58,new
agallea,prothly,84,new
opelese,commari,125,new
mesects,articlu,82,new
commari,sersimi,89,new
loarlai,mempise,73,new
edisted,vervide,105,new
gremsev,tessigg,67,new
asplati,proffic,146,new
sertsim,numersi,65,new
grappor,segessa,136,new
comorti,kentsia,51,new
caltsio,quarban,130,new
edisted,prompan,147,new
comorti,agallea,80,new
bomysta,chertin,134,new
bengsta,micaust,63,new
quarban,nathess,129,new
comorti,forsith,57,new
iningla,plareed,52,new
pariono,proffin,106,new
throvic,segessa,108,new
gremsev,wessish,88,new
uranged,plareed,55,new
currimi,spanoth,114,new
