stringA,stringB,itemNumber,type
smadian,dispont,2,original
memsere,currimi,37,original
wessish,betwerv,18,original
plareed,throvic,20,original
heashes,supplic,49,original
messago,numersi,3,original
screnta,prompan,40,original
perecti,disingu,33,original
walthel,allopti,10,original
afrithe,prothly,34,original
sersimi,mervirs,21,original
nathess,proffic,47,original
mesimie,dakinge,23,original
tueredo,proffin,42,original
thinatu,commari,30,original
tessigg,comorti,1,original
bengsta,maricts,4,original
sertsim,compide,29,original
systess,wilysta,25,original
angessa,dockles,31,original
caltsio,clopect,16,original
loarlai,articlu,14,original
scrunne,menclar,5,original
cortsio,gremsev,24,original
edisted,quarban,46,original
larshic,persica,6,original
allysti,spanoth,15,original
shaptur,thramon,17,original
rundsop,mesects,35,original
abysted,pariono,11,original
digiday,ancessa,39,original
uranged,crivere,12,original
chanywa,prensta,32,original
howaymb,retsits,48,original
subvick,octeste,50,original
micaust,ostallo,22,original
expisho,mesterf,26,original
vervide,relysta,19,original
finglam,amatera,44,original
grappor,mestead,43,original
iningla,asplati,7,original
witypro,talisti,38,original
strompa,agallea,13,original
engally,splenne,28,original
defasom,forsith,8,original
bomysta,chertin,36,original
locidev,kentsia,27,original
mempise,hignoth,9,original
webruic,segessa,41,original
quingel,opelese,45,original
mesimie,bomysta,91,new
finglam,tessigg,100,new
vervide,thramon,59,new
nathess,quarban,141,new
perecti,subvick,133,new
talisti,micaust,104,new
thinatu,commari,117,new
dakinge,hignoth,58,new
finglam,mesterf,135,new
maricts,plareed,71,new
wessish,shaptur,54,new
thinatu,strompa,83,new
clopect,bengsta,63,new
finglam,agallea,92,new
opelese,wilysta,146,new
walthel,digiday,95,new
proffic,splenne,143,new
supplic,chertin,124,new
commari,afrithe,119,new
abysted,persica,79,new
memsere,proffic,123,new
bengsta,allysti,52,new
sersimi,proffic,134,new
screnta,throvic,110,new
dispont,retsits,96,new
comorti,memsere,90,new
angessa,dockles,106,new
crivere,webruic,116,new
memsere,allopti,85,new
asplati,prompan,112,new
comorti,ostallo,66,new
allysti,retsits,122,new
spanoth,rundsop,87,new
betwerv,plareed,81,new
compide,kentsia,102,new
maricts,splenne,76,new
larshic,thramon,75,new
locidev,perecti,107,new
edisted,larshic,93,new
pariono,throvic,53,new
wessish,articlu,74,new
spanoth,mervirs,51,new
subvick,afrithe,138,new
agallea,dakinge,56,new
ancessa,digiday,144,new
quingel,retsits,121,new
quarban,ancessa,130,new
betwerv,tueredo,115,new
pariono,proffic,136,new
betwerv,octeste,132,new
nathess,disingu,148,new
chertin,locidev,118,new
articlu,screnta,111,new
caltsio,commari,89,new
abysted,wessish,80,new
kentsia,numersi,73,new
clopect,agallea,72,new
betwerv,mesterf,84,new
supplic,octeste,126,new
spanoth,digiday,98,new
proffic,caltsio,128,new
wessish,strompa,69,new
webruic,amatera,140,new
currimi,plareed,103,new
wilysta,retsits,147,new
witypro,loarlai,120,new
articlu,kentsia,88,new
forsith,strompa,60,new
retsits,howaymb,145,new
mempise,pariono,68,new
mesimie,mervirs,82,new
quarban,ostallo,149,new
agallea,micaust,55,new
scrunne,betwerv,57,new
defasom,walthel,61,new
disingu,chertin,101,new
forsith,gremsev,77,new
quingel,mesterf,129,new
talisti,quarban,131,new
menclar,loarlai,70,new
octeste,expisho,150,new
spanoth,webruic,99,new
iningla,relysta,78,new
amatera,quingel,139,new
proffin,edisted,142,new
perecti,quingel,137,new
maricts,thramon,64,new
screnta,shaptur,105,new
persica,webruic,94,new
spanoth,defasom,62,new
kentsia,prothly,97,new
spanoth,quingel,114,new
disingu,pariono,86,new
mesimie,mempise,65,new
expisho,mestead,108,new
asplati,howaymb,125,new
rundsop,relysta,113,new
maricts,sersimi,67,new
engally,talisti,109,new
edisted,digiday,127,new
