stringA,stringB,itemNumber,type
crivere,uranged,12,original
persica,larshic,6,original
edisted,quarban,46,original
thinatu,commari,30,original
pariono,abysted,11,original
afrithe,prothly,34,original
bengsta,maricts,4,original
sertsim,compide,29,original
walthel,allopti,10,original
prensta,chanywa,32,original
kentsia,locidev,27,original
talisti,witypro,38,original
ostallo,micaust,22,original
hignoth,mempise,9,original
scrunne,menclar,5,original
sersimi,mervirs,21,original
caltsio,clopect,16,original
mesects,rundsop,35,original
cortsio,gremsev,24,original
nathess,proffic,47,original
thramon,shaptur,17,original
ancessa,digiday,39,original
smadian,dispont,2,original
angessa,dockles,31,original
relysta,vervide,19,original
defasom,forsith,8,original
betwerv,wessish,18,original
prompan,screnta,40,original
iningla,asplati,7,original
comorti,tessigg,1,original
grappor,mestead,43,original
wilysta,systess,25,original
allysti,spanoth,15,original
strompa,agallea,13,original
webruic,segessa,41,original
articlu,loarlai,14,original
proffin,tueredo,42,original
finglam,amatera,44,original
throvic,plareed,20,original
currimi,memsere,37,original
subvick,octeste,50,original
howaymb,retsits,48,original
quingel,opelese,45,original
expisho,mesterf,26,original
disingu,perecti,33,original
numersi,messago,3,original
engally,splenne,28,original
bomysta,chertin,36,original
supplic,heashes,49,original
dakinge,mesimie,23,original
mesects,expisho,103,new
spanoth,throvic,74,new
retsits,mervirs,127,new
heashes,throvic,140,new
retsits,engally,142,new
mesimie,prothly,101,new
thinatu,iningla,72,new
mesects,quarban,148,new
screnta,wilysta,110,new
perecti,commari,117,new
relysta,abysted,76,new
sertsim,subvick,134,new
agallea,uranged,69,new
thinatu,numersi,68,new
mestead,dockles,132,new
kentsia,engally,97,new
mestead,dakinge,91,new
plareed,numersi,61,new
talisti,compide,94,new
mesimie,supplic,129,new
walthel,prompan,115,new
prensta,proffic,143,new
mesects,bomysta,108,new
plareed,vervide,87,new
kentsia,allopti,56,new
relysta,mervirs,88,new
messago,supplic,141,new
sersimi,larshic,70,new
persica,articlu,60,new
asplati,quingel,96,new
spanoth,subvick,131,new
heashes,iningla,104,new
retsits,gremsev,133,new
pariono,comorti,54,new
mesects,commari,109,new
plareed,shaptur,65,new
edisted,rundsop,125,new
tueredo,larshic,84,new
mesterf,finglam,130,new
splenne,quingel,128,new
mesimie,webruic,100,new
prensta,subvick,146,new
hignoth,howaymb,139,new
spanoth,witypro,93,new
thinatu,clopect,90,new
pariono,quarban,107,new
walthel,clopect,53,new
messago,dispont,77,new
tessigg,proffic,118,new
walthel,articlu,78,new
chanywa,amatera,124,new
supplic,caltsio,136,new
prompan,heashes,144,new
throvic,opelese,112,new
uranged,systess,64,new
wilysta,segessa,120,new
quarban,heashes,126,new
chanywa,thinatu,98,new
shaptur,tessigg,57,new
disingu,messago,85,new
compide,agallea,82,new
witypro,kentsia,116,new
rundsop,chertin,114,new
expisho,bengsta,55,new
larshic,crivere,80,new
currimi,opelese,123,new
menclar,talisti,86,new
disingu,cortsio,102,new
prompan,wessish,113,new
abysted,thramon,71,new
howaymb,heashes,137,new
gremsev,asplati,52,new
witypro,prensta,95,new
supplic,edisted,138,new
uranged,ancessa,81,new
prompan,chertin,122,new
digiday,prensta,121,new
dispont,tessigg,73,new
dakinge,scrunne,67,new
quarban,thinatu,145,new
dakinge,smadian,66,new
grappor,pariono,99,new
throvic,cortsio,83,new
bomysta,ostallo,119,new
prompan,thramon,105,new
quarban,edisted,135,new
prothly,memsere,92,new
howaymb,edisted,149,new
vervide,loarlai,59,new
grappor,crivere,111,new
defasom,loarlai,75,new
vervide,tueredo,106,new
abysted,memsere,89,new
digiday,tueredo,150,new
comorti,angessa,58,new
witypro,edisted,147,new
menclar,loarlai,63,new
clopect,caltsio,51,new
betwerv,agallea,62,new
allysti,loarlai,79,new
