stringA,stringB,itemNumber,type
persica,larshic,6,original
retsits,howaymb,48,original
asplati,iningla,7,original
crivere,uranged,12,original
sertsim,compide,29,original
relysta,vervide,19,original
bengsta,maricts,4,original
mesects,rundsop,35,original
chertin,bomysta,36,original
talisti,witypro,38,original
heashes,supplic,49,original
thinatu,commari,30,original
tueredo,proffin,42,original
tessigg,comorti,1,original
mesterf,expisho,26,original
smadian,dispont,2,original
segessa,webruic,41,original
afrithe,prothly,34,original
ostallo,micaust,22,original
spanoth,allysti,15,original
loarlai,articlu,14,original
amatera,finglam,44,original
walthel,allopti,10,original
messago,numersi,3,original
systess,wilysta,25,original
digiday,ancessa,39,original
shaptur,thramon,17,original
menclar,scrunne,5,original
engally,splenne,28,original
locidev,kentsia,27,original
gremsev,cortsio,24,original
betwerv,wessish,18,original
prompan,screnta,40,original
dakinge,mesimie,23,original
disingu,perecti,33,original
abysted,pariono,11,original
chanywa,prensta,32,original
subvick,octeste,50,original
currimi,memsere,37,original
mervirs,sersimi,21,original
quarban,edisted,46,original
quingel,opelese,45,original
throvic,plareed,20,original
defasom,forsith,8,original
mempise,hignoth,9,original
dockles,angessa,31,original
clopect,caltsio,16,original
grappor,mestead,43,original
strompa,agallea,13,original
proffic,nathess,47,original
betwerv,forsith,53,new
smadian,vervide,57,new
splenne,howaymb,126,new
octeste,dakinge,135,new
engally,opelese,138,new
smadian,mempise,61,new
gremsev,thinatu,90,new
chertin,commari,108,new
grappor,smadian,97,new
screnta,proffic,142,new
caltsio,quarban,150,new
memsere,gremsev,92,new
splenne,dockles,117,new
tueredo,grappor,122,new
pariono,compide,88,new
strompa,caltsio,69,new
mesterf,dispont,62,new
dockles,thinatu,98,new
thramon,allopti,52,new
screnta,proffin,140,new
caltsio,mempise,59,new
afrithe,commari,120,new
grappor,segessa,144,new
dispont,perecti,75,new
wilysta,talisti,105,new
nathess,articlu,106,new
betwerv,persica,79,new
edisted,iningla,118,new
caltsio,menclar,56,new
mesterf,prothly,93,new
howaymb,mesterf,149,new
edisted,proffin,132,new
chertin,disingu,114,new
digiday,systess,113,new
relysta,vervide,84,new
maricts,smadian,71,new
subvick,ancessa,141,new
nathess,locidev,124,new
persica,clopect,54,new
wessish,howaymb,130,new
abysted,edisted,100,new
finglam,pariono,102,new
allopti,spanoth,77,new
prothly,mestead,148,new
tessigg,uranged,55,new
chanywa,ostallo,111,new
plareed,subvick,146,new
grappor,hignoth,91,new
dakinge,ancessa,116,new
nathess,quingel,127,new
micaust,asplati,58,new
mesimie,howaymb,134,new
chertin,currimi,145,new
walthel,allopti,76,new
caltsio,proffin,115,new
throvic,ostallo,82,new
sersimi,supplic,137,new
loarlai,numersi,66,new
menclar,sertsim,67,new
nathess,allopti,109,new
betwerv,retsits,131,new
webruic,cortsio,104,new
chanywa,afrithe,99,new
wilysta,hignoth,70,new
throvic,heashes,143,new
dispont,persica,60,new
betwerv,hignoth,80,new
allopti,loarlai,72,new
amatera,digiday,136,new
mervirs,chertin,112,new
plareed,quingel,147,new
bomysta,afrithe,103,new
disingu,sertsim,95,new
thinatu,dakinge,85,new
larshic,scrunne,74,new
gremsev,ancessa,110,new
hignoth,subvick,133,new
comorti,nathess,107,new
retsits,quarban,128,new
mesterf,supplic,121,new
retsits,bomysta,139,new
clopect,mesimie,83,new
iningla,ostallo,51,new
pariono,digiday,119,new
thinatu,strompa,87,new
currimi,agallea,81,new
mervirs,asplati,73,new
gremsev,kentsia,86,new
nathess,abysted,101,new
uranged,sersimi,78,new
webruic,retsits,123,new
persica,menclar,63,new
vervide,agallea,68,new
screnta,betwerv,94,new
howaymb,segessa,125,new
sertsim,witypro,96,new
iningla,walthel,64,new
proffin,memsere,129,new
plareed,commari,89,new
numersi,splenne,65,new
