stringA,stringB,itemNumber,type
smadian,dispont,2,original
thinatu,commari,30,original
octeste,subvick,50,original
cortsio,gremsev,24,original
crivere,uranged,12,original
agallea,strompa,13,original
bengsta,maricts,4,original
mestead,grappor,43,original
wessish,betwerv,18,original
thramon,shaptur,17,original
spanoth,allysti,15,original
ostallo,micaust,22,original
mesects,rundsop,35,original
persica,larshic,6,original
afrithe,prothly,34,original
systess,wilysta,25,original
mesterf,expisho,26,original
edisted,quarban,46,original
segessa,webruic,41,original
amatera,finglam,44,original
talisti,witypro,38,original
mesimie,dakinge,23,original
kentsia,locidev,27,original
tueredo,proffin,42,original
splenne,engally,28,original
proffic,nathess,47,original
dockles,angessa,31,original
defasom,forsith,8,original
howaymb,retsits,48,original
allopti,walthel,10,original
supplic,heashes,49,original
vervide,relysta,19,original
currimi,memsere,37,original
mervirs,sersimi,21,original
abysted,pariono,11,original
iningla,asplati,7,original
prompan,screnta,40,original
throvic,plareed,20,original
numersi,messago,3,original
menclar,scrunne,5,original
quingel,opelese,45,original
compide,sertsim,29,original
clopect,caltsio,16,original
articlu,loarlai,14,original
chanywa,prensta,32,original
comorti,tessigg,1,original
mempise,hignoth,9,original
digiday,ancessa,39,original
bomysta,chertin,36,original
disingu,perecti,33,original
proffic,wessish,126,new
agallea,gremsev,85,new
mervirs,segessa,114,new
finglam,loarlai,100,new
systess,defasom,64,new
quingel,systess,124,new
prensta,supplic,136,new
thramon,finglam,108,new
messago,bomysta,82,new
menclar,perecti,90,new
crivere,grappor,104,new
tueredo,digiday,122,new
mesterf,numersi,80,new
commari,smadian,69,new
grappor,retsits,141,new
chertin,wilysta,97,new
cortsio,prothly,98,new
strompa,screnta,119,new
larshic,smadian,73,new
screnta,mervirs,96,new
pariono,grappor,109,new
amatera,dockles,147,new
heashes,proffic,140,new
disingu,ancessa,113,new
supplic,screnta,121,new
maricts,retsits,105,new
subvick,thramon,131,new
wilysta,screnta,107,new
expisho,memsere,93,new
persica,proffin,111,new
menclar,tueredo,87,new
allysti,sertsim,83,new
nathess,defasom,117,new
micaust,perecti,102,new
supplic,messago,127,new
wilysta,octeste,150,new
rundsop,ostallo,112,new
digiday,octeste,146,new
allopti,chertin,81,new
thramon,articlu,62,new
amatera,howaymb,132,new
crivere,vervide,51,new
mesects,proffic,142,new
scrunne,dispont,53,new
proffic,spanoth,125,new
messago,gremsev,71,new
persica,uranged,68,new
ancessa,prothly,123,new
mervirs,afrithe,118,new
sersimi,bomysta,99,new
dockles,mesimie,110,new
opelese,digiday,144,new
strompa,loarlai,52,new
octeste,howaymb,138,new
strompa,perecti,88,new
bengsta,allopti,59,new
numersi,scrunne,56,new
finglam,opelese,143,new
micaust,screnta,95,new
dakinge,pariono,70,new
hignoth,webruic,94,new
edisted,allysti,116,new
wilysta,prensta,91,new
strompa,tessigg,74,new
cortsio,strompa,67,new
allysti,opelese,106,new
iningla,splenne,61,new
micaust,memsere,101,new
bengsta,mervirs,78,new
strompa,spanoth,60,new
memsere,digiday,133,new
retsits,locidev,130,new
nathess,abysted,92,new
kentsia,mempise,65,new
perecti,bomysta,120,new
plareed,finglam,134,new
prompan,tueredo,128,new
engally,edisted,137,new
comorti,walthel,75,new
bengsta,engally,79,new
edisted,vervide,103,new
throvic,hignoth,55,new
ancessa,proffic,145,new
pariono,articlu,66,new
hignoth,expisho,54,new
wessish,dakinge,84,new
ancessa,iningla,89,new
dispont,tueredo,86,new
numersi,hignoth,72,new
cortsio,uranged,77,new
defasom,mesterf,58,new
quingel,mestead,148,new
gremsev,edisted,129,new
amatera,commari,139,new
opelese,subvick,149,new
crivere,dakinge,63,new
hignoth,iningla,57,new
larshic,loarlai,76,new
wilysta,mesects,115,new
disingu,opelese,135,new
