stringA,stringB,itemNumber,type
retsits,howaymb,48,original
ostallo,micaust,22,original
mestead,grappor,43,original
angessa,dockles,31,original
forsith,defasom,8,original
bengsta,maricts,4,original
spanoth,allysti,15,original
splenne,engally,28,original
hignoth,mempise,9,original
ancessa,digiday,39,original
chertin,bomysta,36,original
edisted,quarban,46,original
tessigg,comorti,1,original
mesimie,dakinge,23,original
crivere,uranged,12,original
plareed,throvic,20,original
mesterf,expisho,26,original
walthel,allopti,10,original
perecti,disingu,33,original
asplati,iningla,7,original
talisti,witypro,38,original
thramon,shaptur,17,original
sersimi,mervirs,21,original
smadian,dispont,2,original
loarlai,articlu,14,original
betwerv,wessish,18,original
strompa,agallea,13,original
menclar,scrunne,5,original
locidev,kentsia,27,original
numersi,messago,3,original
finglam,amatera,44,original
prompan,screnta,40,original
proffin,tueredo,42,original
vervide,relysta,19,original
prothly,afrithe,34,original
proffic,nathess,47,original
commari,thinatu,30,original
compide,sertsim,29,original
wilysta,systess,25,original
abysted,pariono,11,original
quingel,opelese,45,original
chanywa,prensta,32,original
webruic,segessa,41,original
subvick,octeste,50,original
clopect,caltsio,16,original
larshic,persica,6,original
gremsev,cortsio,24,original
supplic,heashes,49,original
currimi,memsere,37,original
rundsop,mesects,35,original
engally,thinatu,105,new
spanoth,allysti,54,new
tueredo,digiday,123,new
thinatu,prompan,138,new
ostallo,currimi,93,new
walthel,larshic,61,new
shaptur,hignoth,80,new
octeste,larshic,139,new
quarban,asplati,109,new
splenne,bomysta,116,new
clopect,talisti,92,new
maricts,thinatu,53,new
engally,relysta,86,new
memsere,currimi,137,new
thramon,wilysta,88,new
subvick,wessish,148,new
spanoth,webruic,98,new
digiday,thinatu,104,new
defasom,amatera,99,new
octeste,witypro,132,new
vervide,retsits,140,new
agallea,strompa,55,new
spanoth,uranged,73,new
quarban,systess,145,new
articlu,edisted,113,new
tueredo,subvick,128,new
grappor,segessa,122,new
prothly,octeste,125,new
uranged,relysta,70,new
grappor,tueredo,134,new
edisted,disingu,142,new
asplati,vervide,56,new
dispont,plareed,60,new
larshic,persica,67,new
walthel,quarban,100,new
amatera,iningla,94,new
allopti,memsere,83,new
scrunne,webruic,120,new
nathess,supplic,150,new
asplati,locidev,76,new
maricts,edisted,101,new
persica,supplic,121,new
asplati,throvic,79,new
proffic,loarlai,131,new
walthel,rundsop,90,new
wilysta,persica,63,new
subvick,mestead,124,new
crivere,throvic,51,new
dispont,splenne,77,new
allopti,thramon,74,new
mestead,disingu,136,new
hignoth,dispont,64,new
retsits,larshic,97,new
currimi,ancessa,146,new
clopect,hignoth,58,new
perecti,webruic,149,new
quarban,memsere,147,new
mempise,asplati,69,new
persica,subvick,129,new
prensta,dockles,108,new
abysted,octeste,126,new
throvic,mestead,96,new
abysted,cortsio,78,new
bomysta,ostallo,117,new
compide,tueredo,95,new
screnta,articlu,110,new
locidev,perecti,102,new
clopect,kentsia,81,new
nathess,throvic,133,new
scrunne,shaptur,65,new
bengsta,grappor,118,new
dispont,afrithe,68,new
retsits,proffin,127,new
vervide,amatera,91,new
screnta,webruic,135,new
micaust,systess,89,new
dockles,segessa,144,new
forsith,defasom,75,new
quingel,kentsia,143,new
memsere,gremsev,107,new
ostallo,wilysta,85,new
messago,gremsev,52,new
memsere,micaust,111,new
micaust,octeste,141,new
perecti,mervirs,84,new
rundsop,ostallo,106,new
wilysta,screnta,112,new
allysti,mestead,114,new
strompa,plareed,57,new
menclar,persica,59,new
ancessa,mervirs,115,new
mestead,proffic,130,new
plareed,chanywa,82,new
sersimi,abysted,62,new
caltsio,dispont,72,new
edisted,iningla,119,new
digiday,thramon,103,new
hignoth,prothly,87,new
strompa,crivere,66,new
allopti,tessigg,71,new
